factura_id,fecha,cliente_id,sku,cantidad,precio_unitario,moneda,total,canal_venta
FAC-002211,2025-09-12,CLI-00212,SKU-00077,2,1403.24,USD,2806.48,E-commerce
FAC-000065,01/05/2024,CLI-00301,SKU-00108,3,314.24,MXN,942.72,Marketplace
FAC-002459,2024-05-05,CLI-00210,SKU-00090,-1,1471.25,MXN,1471.25,Tienda física
FAC-000165,10/30/2024,CLI-00325,SKU-00143,5,42.09, MXN ,210.45,Tienda física
FAC-002988,2024-06-29,CLI-00423,SKU-00135,4,398.94,MXN,1595.76,E-commerce
FAC-002432,2025-07-20,CLI-00265,SKU-00113,1,2206.03,MXN,2206.03,Tienda física
FAC-000502,2025-06-14,CLI-00476,SKU-00108,4,296.72,MXN,1186.88,E-commerce
FAC-001533,2025-01-20,CLI-00180,SKU-00026,7,1115.72, MXN ,7810.04,Teléfono
FAC-000698,2024-02-06,CLI-00403,SKU-00083,1,182.18,MXN,152.56,Marketplace
FAC-003096,08/04/2025,CLI-00112,SKU-00143,6,42.67,MXN,256.02,E-commerce
FAC-000779,2025-11-10,CLI-00269,SKU-00024,5,936.12,MXN,4680.6,Tienda física
FAC-002480,2025-12-13,CLI-00367,SKU-00149,4,57.48,MXN,229.92,E-commerce
FAC-000415,2024-07-16,CLI-96256,SKU-00001,5,1905.9,MXN,9529.5,E-commerce
FAC-002741,2024-03-24,CLI-00475,SKU-00080,3,882.77,MXN,2648.31,Tienda física
FAC-000847,12/11/2025,CLI-00218,SKU-00032,5,813.04,USD,4065.2,Tienda física
FAC-001721,02/25/2025,CLI-00001,SKU-00007,3,1283.03, MXN ,2612.7,Marketplace
FAC-002201,10/28/2024,CLI-00041,SKU-00092,7,147.8,USD,1034.6,Tienda física
FAC-001054,2024-03-24,CLI-00457,SKU-00105,3,1656.93,MXN,4970.79,Tienda física
FAC-000881,2024-09-16,CLI-00451,SKU-00098,2,1354.09,MXN,2708.18,Tienda física
FAC-000264,2025-09-21,CLI-00456,SKU-00097,4,1942.11,MXN,7768.44,Marketplace
FAC-001196,2024-04-10,CLI-00276,SKU-00037,4,980.01,USD,3920.04,E-commerce
FAC-002033,08/29/2025,CLI-00205,SKU-00051,2,575.92,MXN,,Marketplace
FAC-000422,10/04/2025,CLI-00485,SKU-00060,6,421.4,MXN,2528.4,Marketplace
FAC-000622,2025-08-02,CLI-00261,SKU-00104,7,240.21,MXN,1681.47,Tienda física
FAC-001968,2025-07-11,CLI-00421,SKU-00040,7,681.81,MXN,4772.67,E-commerce
FAC-000501,2025-04-16,CLI-00081,SKU-00080,6,889.5,MXN,5337.0,E-commerce
FAC-002783,05/13/2025,CLI-00048,SKU-00115,5,120.65,USD,603.25,Marketplace
FAC-000237,08/17/2024,CLI-00003,SKU-00068,6,314.07,MXN,1884.42,E-commerce
FAC-003238,04/11/2024,CLI-00034,SKU-00025,1,594.43,MXN,594.43,Tienda física
FAC-002368,06/03/2024,CLI-00220,SKU-00053,-1,703.33,MXN,2109.99,Tienda física
FAC-002523,2024-10-15,CLI-00040,SKU-00083,1,191.19,USD,191.19,Tienda física
FAC-000461,2024-04-26,CLI-00186,SKU-00043,4,717.99, MXN ,1647.26,Marketplace
FAC-002027,02/05/2024,CLI-00038,SKU-00034,4,1079.37,MXN,3328.16,E-commerce
FAC-000112,2024-09-20,CLI-00156,SKU-00145,5,435.34,MXN,2176.7,Marketplace
FAC-001811,2024-09-27,CLI-00138,SKU-00061,1,414.04,MXN,414.04,Tienda física
FAC-002073,2024-06-30,CLI-00090,SKU-00097,5,1870.12,USD,9350.6,E-commerce
FAC-000579,02/19/2024,CLI-95933,SKU-00115,7,118.4,MXN,828.8,E-commerce
FAC-001142,2025-11-29,CLI-00342,SKU-00064,1,118.65,MXN,118.65,E-commerce
FAC-000323,19/10/2025,CLI-96711,SKU-00057,3,1259.97,MXN,3779.91,Tienda física
FAC-002492,2024-12-04,CLI-00190,SKU-00028,2,581.54,MXN,1163.08,E-commerce
FAC-000238,2024-03-08,CLI-00186,SKU-91148,5,215.07,MXN,1075.35,Teléfono
FAC-000359,2025-07-16,CLI-93560,SKU-93454,6,103.52,MXN,621.12,E-commerce
FAC-000577,15/05/2025,CLI-00283,SKU-00062,2,371.21,MXN,742.42,Tienda física
FAC-002792,2025-02-24,CLI-00108,SKU-00129,3,305.59,MXN,916.77,Tienda física
FAC-000147,09/14/2024,CLI-00249,SKU-96183,5,266.72,MXN,1333.6,Marketplace
FAC-001642,2025-07-20,CLI-00411,SKU-00036,7,855.57,MXN,,Marketplace
FAC-001619,2025-11-29,CLI-00291,SKU-00015,6,914.31,MXN,5485.86,E-commerce
FAC-000593,2024-04-18,CLI-00082,SKU-00130,3,451.89,MXN,1355.67,E-commerce
FAC-001980,02/25/2025,CLI-00466,SKU-00004,1,506.61,MXN,506.61,E-commerce
FAC-002094,2024-11-07,CLI-95562,SKU-00116,5,349.83,MXN,1749.15,Tienda física
FAC-000668,10/25/2024,CLI-00181,SKU-00081,3,511.74,MXN,1535.22,Tienda física
FAC-003473,2024-06-18,CLI-00290,SKU-00014,2,266.01,USD,297.65,E-commerce
FAC-002692,2025-05-28,CLI-00038,SKU-00078,5,872.03,MXN,4360.15,Tienda física
FAC-002752,30/03/2025,CLI-00323,SKU-00008,2,"$1,871.95",MXN,3743.9,Marketplace
FAC-001773,2025-03-09,CLI-00419,SKU-00149,2,58.45,MXN,116.9,E-commerce
FAC-001502,2024-06-01,CLI-91146,SKU-00030,7,894.03,MXN,6258.21,E-commerce
FAC-003140,2024-12-14,CLI-00363,SKU-00136,6,245.49,MXN,1472.94,Tienda física
FAC-002688,21/02/2025,CLI-00369,SKU-00007,2,"$1,281.69",MXN,2563.38,Marketplace
FAC-000160,2024-02-13,CLI-00306,SKU-00034,4,1095.94,MXN,4383.76,Tienda física
FAC-002834,11/03/2025,CLI-00351,SKU-00031,6,396.26,MXN,2377.56,Tienda física
FAC-002800,2025-06-20,CLI-00409,SKU-00039,7,1474.87,MXN,10324.09,Marketplace
FAC-000173,2025-10-23,CLI-00347,SKU-00086,3,1370.29,usd,4110.87,E-commerce
FAC-000365,10/02/2025,CLI-00285,SKU-00039,4,1445.13,MXN,5780.52,E-commerce
FAC-003499,07/14/2024,CLI-97446,SKU-00137,3,569.5,MXN,1708.5,E-commerce
FAC-003354,2024-12-22,CLI-00476,SKU-00151,6,552.27,MXN,3313.62,Tienda física
FAC-002933,2024-07-31,CLI-00497,SKU-00042,7,1635.11,MXN,11445.77,E-commerce
FAC-000451,2024-05-05,CLI-00359,SKU-00122,3,215.02,mxn,645.06,Tienda física
FAC-002971,2024-08-21,CLI-00157,SKU-00041,7,1595.54, MXN ,11168.78,Marketplace
FAC-000259,22/04/2024,CLI-00133,SKU-00045,2,1079.09,MXN,2158.18,E-commerce
FAC-001123,2024-03-30,CLI-00214,SKU-00041,7,1589.37,MXN,5783.65,E-commerce
FAC-001206,2025-02-14,CLI-00239,SKU-00119,2,863.71,MXN,1037.67,Tienda física
FAC-001940,12/06/2025,CLI-00226,SKU-00026,3,1169.27,MXN,2293.78,E-commerce
FAC-002151,2024-10-02,CLI-00178,SKU-00139,7,170.56,MXN,1193.92,Tienda física
FAC-002116,2025-06-16,CLI-00315,SKU-00026,7,1118.48,MXN,4467.04,E-commerce
FAC-000201,2024-11-16,CLI-00335,SKU-00003,6,3003.95,MXN,18023.7,Tienda física
FAC-002912,2024-05-01,CLI-00405,SKU-00064,3,127.45,MXN,382.35,Tienda física
FAC-002446,2024-07-21,CLI-00083,SKU-00099,2,1873.53,MXN,3747.06,Tienda física
FAC-001702,24/03/2024,CLI-00438,SKU-00074,4,448.35,USD,1793.4,E-commerce
FAC-002517,2025-08-21,CLI-00494,SKU-00015,3,859.09,MXN,1672.27,Tienda física
FAC-001301,04/06/2024,,SKU-00018,3,864.63,USD,2593.89,Tienda física
FAC-000748,2025-02-05,CLI-00243,SKU-00044,7,1553.93,MXN,10877.51,Marketplace
FAC-002268,2024-06-03,CLI-00141,SKU-00094,5,303.07,MXN,1515.35,Marketplace
FAC-001634,2024-11-24,CLI-00189,SKU-00028,2,582.28,MXN,1164.56,E-commerce
FAC-001687,2024-06-14,CLI-00354,SKU-00147,7,291.33,MXN,2039.31,E-commerce
FAC-003165,2024-08-29,CLI-00315,SKU-00071,7,69.96,MXN,489.72,Tienda física
FAC-000848,2024-12-09,CLI-00221,SKU-00001,5,1798.01,MXN,8990.05,Tienda física
FAC-001203,2024-12-02,CLI-00095,SKU-99245,4,310.71,MXN,1242.84,Tienda física
FAC-003211,2025-06-20,CLI-00015,SKU-00103,3,2460.59,MXN,4616.64,Marketplace
FAC-002436,2024-05-15,CLI-00242,SKU-00096,6,1452.89,USD,8717.34,E-commerce
FAC-001970,09/02/2024,CLI-00261,SKU-00021,5,193.02,USD,965.1,E-commerce
FAC-001972,2024-05-12,CLI-92656,SKU-00025,5,615.08,MXN,3075.4,Tienda física
FAC-001954,2024-07-02,CLI-00262,SKU-00053,2,725.62,MXN,1451.24,E-commerce
FAC-001455,2024-06-07,CLI-00188,SKU-00033,1,1191.77,MXN,1191.77,Tienda física
FAC-002484,07/08/2024,CLI-00500,SKU-00118,6,282.31,MXN,1693.86,Marketplace
FAC-003197,2024-10-04,CLI-00353,SKU-00055,3,570.82,MXN,1712.46,E-commerce
FAC-001199,2025-04-22,CLI-00373,SKU-00025,5,589.8,MXN,2949.0,Tienda física
FAC-001251,2025-11-01,CLI-00242,SKU-00053,4,701.66,mxn,2806.64,E-commerce
FAC-003179,2024-03-22,CLI-00334,SKU-00068,-4,297.6,MXN,297.6,E-commerce
FAC-003112,2025-01-27,CLI-00472,SKU-00042,4,1599.1,MXN,6396.4,Teléfono
FAC-003041,2025-11-06,CLI-00290,SKU-00137,4,$526.80,MXN,2107.2,E-commerce
FAC-000816,2025-08-18,CLI-00419,SKU-00141,7,527.44,MXN,3692.08,Marketplace
FAC-000999,19/06/2024,CLI-00113,SKU-00058,4,147.36,MXN,589.44,E-commerce
FAC-003000,2025-08-18,CLI-00161,SKU-00095,4,370.43,MXN,1481.72,E-commerce
FAC-001104,2025-02-25,,SKU-00035,7,744.29,USD,5210.03,E-commerce
FAC-003153,2025-07-03,CLI-00338,SKU-00119,3,876.42,MXN,2629.26,E-commerce
FAC-001518,2025-01-01,,SKU-00064,4,126.48,MXN,505.92,E-commerce
FAC-000527,2025-09-09,CLI-00248,SKU-00087,2,1276.86,mxn,2553.72,Marketplace
FAC-002663,2024-01-20,CLI-00029,SKU-00066,7,432.0, MXN ,2103.02,E-commerce
FAC-001952,27/08/2024,CLI-98896,SKU-00132,3,858.96,MXN,2576.88,Marketplace
FAC-000348,2025-05-13,CLI-00066,SKU-00040,6,689.93,USD,4139.58,E-commerce
FAC-000353,2024-05-28,CLI-00281,SKU-00127,7,$727.04,MXN,5089.28,Tienda física
FAC-002853,03/09/2024,CLI-00046,SKU-00104,4,236.17,MXN,944.68,E-commerce
FAC-001292,2024-05-11,CLI-00213,SKU-00144,2,107.84,MXN,215.68,Tienda física
FAC-001701,2024-10-30,CLI-00204,SKU-00029,5,522.0,MXN,2610.0,Tienda física
FAC-000473,2025-08-27,CLI-00078,SKU-00113,6,2311.65,MXN,13869.9,E-commerce
FAC-000162,2024-11-13,CLI-00433,SKU-00003,7,3029.54,MXN,21206.78,Tienda física
FAC-001514,2024-03-21,CLI-00225,SKU-00147,3,281.23,MXN,,E-commerce
FAC-002265,2024-11-02,CLI-00279,SKU-00048,3,552.67,MXN,1658.01,Tienda física
FAC-003330,2025-08-18,CLI-97548,SKU-00045,1,1130.55,MXN,1130.55,Marketplace
FAC-002755,2024-11-26,CLI-00303,SKU-92403,7,294.81,MXN,2063.67,Marketplace
FAC-001361,02/08/2025,CLI-00047,SKU-00144,4,104.17,MXN,416.68,E-commerce
FAC-002401,2025-08-15,CLI-00497,SKU-00076,7,55.33,MXN,387.31,Tienda física
FAC-003043,2025-01-16,CLI-00250,SKU-00031,5,393.41,mxn,1967.05,E-commerce
FAC-001911,2024-11-15,CLI-00314,SKU-00146,3,384.05, MXN ,1152.15,Tienda física
FAC-000590,2025-04-11,CLI-00258,SKU-00065,6,202.59,MXN,1215.54,Marketplace
FAC-001847,11/05/2025,CLI-00280,SKU-00076,1,55.83,MXN,55.83,Teléfono
FAC-003285,07/11/2025,CLI-00065,SKU-00099,3,1902.08,MXN,4797.76,Teléfono
FAC-001699,2024-07-01,CLI-00330,SKU-00078,2,915.94,MXN,1831.88,E-commerce
FAC-000770,06/13/2024,CLI-00078,SKU-00029,3,508.1,MXN,1524.3,Tienda física
FAC-002966,2025-05-27,CLI-00197,SKU-00074,7,436.41,MXN,3054.87,Tienda física
FAC-002649,26/05/2024,CLI-00162,SKU-00137,4,551.49,MXN,2205.96,Tienda física
FAC-001483,2025-11-23,CLI-00390,SKU-00124,2,823.96,MXN,845.58,Marketplace
FAC-002429,2025-01-19,CLI-00437,SKU-00105,7,1626.0,MXN,11382.0,Teléfono
FAC-002542,2025-02-11,CLI-00456,SKU-00074,5,$451.87,MXN,1759.88,Tienda física
FAC-001589,10/09/2024,CLI-00471,SKU-00100,7,"$2,174.26",MXN,15219.82,Tienda física
FAC-002270,2025-10-06,CLI-00199,SKU-00119,6,$815.39,MXN,4892.34,Tienda física
FAC-001826,08/09/2024,CLI-00285,SKU-00037,6,992.02,MXN,5952.12,Marketplace
FAC-000818,2025-04-20,CLI-00402,SKU-00087,5,1235.49,MXN,6177.45,E-commerce
FAC-003176,2025-04-01,CLI-94487,SKU-00056,6,763.09,MXN,4578.54,E-commerce
FAC-001659,2025-03-27,CLI-00058,SKU-00120,5,685.4,MXN,3427.0,Tienda física
FAC-001188,2024-11-26,CLI-97781,SKU-00096,1,1494.55,MXN,1494.55,Teléfono
FAC-001052,2024-11-21,CLI-00075,SKU-00073,6,56.22,USD,337.32,Teléfono
FAC-000366,2024-01-27,CLI-00278,SKU-00102,3,1500.06,MXN,4500.18,E-commerce
FAC-002679,2025-10-15,CLI-00269,SKU-00024,5,914.02,MXN,4570.1,E-commerce
FAC-003171,06/15/2025,CLI-00461,SKU-00106,5,670.7, MXN ,3353.5,Tienda física
FAC-000768,2024-02-03,CLI-00334,SKU-00061,2,432.59,MXN,865.18,E-commerce
FAC-000285,2024-03-25,CLI-00420,SKU-00105,5,1685.72,USD,,E-commerce
FAC-002909,12/12/2025,CLI-00420,SKU-00152,3,$567.05,MXN,1701.15,Tienda física
FAC-002939,2024-01-17,CLI-00310,SKU-00078,7,901.28, MXN ,6308.96,Teléfono
FAC-002455,2025-05-21,CLI-00258,SKU-00057,7,1222.64,MXN,8558.48,E-commerce
FAC-000227,13/02/2024,CLI-00205,SKU-00097,3,1909.56,MXN,5728.68,Tienda física
FAC-000681,2024-03-25,CLI-96864,SKU-00076,1,55.94,MXN,36.39,E-commerce
FAC-002213,2024-02-09,CLI-00488,SKU-00015,6,894.95,USD,5369.7,Marketplace
FAC-003444,27/12/2025,CLI-00486,SKU-00150,7,540.24,MXN,3781.68,Tienda física
FAC-000743,2024-05-13,,SKU-00065,3,203.16,MXN,609.48,Teléfono
FAC-001833,06/12/2025,CLI-00206,SKU-00064,7,126.5,MXN,885.5,Marketplace
FAC-000183,2024-08-05,CLI-00072,SKU-00024,5,954.35,MXN,2524.39,E-commerce
FAC-001241,2025-01-24,CLI-00151,SKU-00122,6,222.57,MXN,1335.42,Marketplace
FAC-001941,06/08/2024,CLI-00030,SKU-00105,7,1634.07,MXN,11438.49,Tienda física
FAC-002146,2024-07-24,CLI-00365,SKU-00044,1,1642.28,MXN,1642.28,Marketplace
FAC-002989,2024-03-21,CLI-00464,SKU-00019,7,2305.49,MXN,16138.43,Marketplace
FAC-000075,17/02/2024,CLI-00177,SKU-00067,6,212.08,MXN,1272.48,Tienda física
FAC-003329,2024-02-27,CLI-00102,SKU-00128,4,$511.28,MXN,2045.12,Marketplace
FAC-003275,08/16/2025,CLI-00458,SKU-00108,2,299.05,MXN,337.9,E-commerce
FAC-002567,11/13/2025,CLI-00105,SKU-00101,2,887.12,MXN,1774.24,Tienda física
FAC-002962,2024-12-22,CLI-00199,SKU-00002,4,2869.67,USD,11478.68,Teléfono
FAC-000011,06/11/2025,CLI-00095,SKU-00019,6,2384.11,MXN,14304.66,E-commerce
FAC-002614,2024-02-12,CLI-00134,SKU-00087,5,1262.79, MXN ,6313.95,Tienda física
FAC-003407,10/09/2025,CLI-00225,SKU-00070,1,421.57,MXN,421.57,Marketplace
FAC-000809,2024-12-11,CLI-00263,SKU-00055,3,573.33,MXN,1719.99,Tienda física
FAC-000220,03/12/2024,CLI-00052,SKU-00010,3,706.91,MXN,2120.73,Tienda física
FAC-000403,2025-03-18,CLI-95400,SKU-97216,6,144.92,MXN,869.52,Tienda física
FAC-001871,2024-04-19,CLI-00078,SKU-91231,2,548.97,MXN,1097.94,Marketplace
FAC-001787,2025-02-21,CLI-00265,SKU-00121,3,330.73,MXN,992.19,Marketplace
FAC-001088,2025-06-10,CLI-00509,SKU-94130,3,1385.93,MXN,4157.79,Tienda física
FAC-000942,2025-05-09,CLI-00255,SKU-00002,6,2971.32,MXN,17827.92,Tienda física
FAC-001557,18/04/2025,CLI-00376,SKU-00048,3,520.59,MXN,1561.77,E-commerce
FAC-001684,2024-08-10,CLI-00503,SKU-94032,5,568.8,MXN,2844.0,Marketplace
FAC-000076,2025-03-10,CLI-00083,SKU-00073,7,57.25,MXN,400.75,Tienda física
FAC-003136,06/05/2025,CLI-00411,SKU-00045,2,1142.79,usd,2285.58,Marketplace
FAC-001864,2024-01-31,CLI-00501,SKU-00112,6,190.95,MXN,1145.7,Marketplace
FAC-002360,2024-06-12,CLI-00335,SKU-00071,1,72.07,MXN,72.07,E-commerce
FAC-002751,15/05/2025,CLI-00271,SKU-00070,5,416.03,MXN,2080.15,Tienda física
FAC-001352,2024-04-09,CLI-00202,SKU-00139,1,162.16,USD,162.16,Tienda física
FAC-000784,2025-08-18,CLI-00263,SKU-00009,6,1295.37,MXN,7772.22,E-commerce
FAC-001051,2024-01-19,CLI-00166,SKU-00030,2,897.44,MXN,1794.88,Marketplace
FAC-000969,2025-11-11,CLI-00385,SKU-00071,2,68.06,MXN,136.12,Marketplace
FAC-002676,2024-06-01,CLI-00392,SKU-00045,3,"$1,116.43",MXN,3349.29,Marketplace
FAC-001191,2025-01-25,CLI-00140,SKU-00036,2,817.03,MXN,1634.06,Marketplace
FAC-002293,2025-03-07,CLI-00282,SKU-00095,1,382.41,MXN,382.41,Tienda física
FAC-003464,2025-01-15,CLI-00449,SKU-00076,1,54.3,MXN,54.3,Marketplace
FAC-000614,2024-06-22,CLI-00080,SKU-00102,4,1508.35,mxn,6033.4,Tienda física
FAC-001171,2025-07-16,CLI-00260,SKU-00048,6,549.75,MXN,3298.5,E-commerce
FAC-003459,2025-01-19,CLI-00449,SKU-00086,2,1413.09,MXN,2826.18,Tienda física
FAC-000273,2024-12-03,CLI-00422,SKU-00003,3,3055.98,MXN,9167.94,E-commerce
FAC-001751,2025-03-25,CLI-00397,SKU-00075,4,230.62,MXN,922.48,Tienda física
FAC-001377,10/09/2025,CLI-00191,SKU-00145,2,426.28,MXN,852.56,Tienda física
FAC-003062,2025-06-06,CLI-00288,SKU-00042,2,1570.69,MXN,3141.38,Marketplace
FAC-000725,2025-11-13,CLI-00116,SKU-00138,6,455.71,MXN,2734.26,Marketplace
FAC-001360,2025-05-28,CLI-00236,SKU-00018,7,865.5,MXN,6058.5,Marketplace
FAC-001720,05/11/2024,CLI-00195,SKU-00142,5,519.87,MXN,2599.35,Teléfono
FAC-000230,2024-02-03,CLI-97498,SKU-00009,-1,1265.35,MXN,5061.4,E-commerce
FAC-003442,02/12/2024,CLI-00340,SKU-00046,6,1174.47,MXN,7046.82,Marketplace
FAC-002266,10/23/2025,CLI-00053,SKU-00007,4,1250.24,MXN,5000.96,Tienda física
FAC-002646,2025-08-29,CLI-00434,SKU-00045,5,1132.55,MXN,5662.75,E-commerce
FAC-001150,2024-03-15,CLI-00405,SKU-00061,7,435.05,MXN,3045.35,Marketplace
FAC-000345,18/01/2024,CLI-00111,SKU-00048,6,520.52,MXN,2226.4,Tienda física
FAC-003065,2025-11-21,,SKU-00054,2,450.79,MXN,763.03,E-commerce
FAC-001256,2024-07-30,CLI-00289,SKU-00074,5,422.4,MXN,2112.0,E-commerce
FAC-003081,2025-11-30,CLI-00409,SKU-00136,2,247.9,MXN,495.8,E-commerce
FAC-002635,01/16/2024,CLI-00315,SKU-00142,6,514.58,MXN,3087.48,E-commerce
FAC-001630,19/06/2025,CLI-00479,SKU-00010,6,716.77,MXN,4300.62,Marketplace
FAC-000924,2025-08-03,CLI-00345,SKU-00035,3,759.8, MXN ,2279.4,Tienda física
FAC-001055,2025-08-17,CLI-00044,SKU-00054,1,437.75,USD,437.75,E-commerce
FAC-000155,2025-11-02,CLI-00378,SKU-00031,-3,$417.55,usd,2922.85,Tienda física
FAC-003123,2024-07-24,CLI-00080,SKU-00011,3,522.86,MXN,1568.58,Tienda física
FAC-002043,02/23/2024,CLI-00043,SKU-00109,4,1733.63,MXN,6934.52,Marketplace
FAC-002063,2024-02-22,CLI-00455,SKU-00138,3,467.92,MXN,1403.76,Tienda física
FAC-000488,2025-03-04,CLI-00307,SKU-00041,6,1674.52,USD,6128.66,Tienda física
FAC-000575,2025-02-07,CLI-00179,SKU-00083,4,179.26,MXN,717.04,Marketplace
FAC-002298,10/15/2024,CLI-00178,SKU-00014,1,262.9,MXN,262.9,E-commerce
FAC-000756,12/01/2024,CLI-99601,SKU-00096,6,1401.48,MXN,8408.88,Marketplace
FAC-001103,2025-02-14,CLI-00293,SKU-00006,7,1788.41,MXN,12518.87,Tienda física
FAC-002272,2024-10-05,CLI-00447,SKU-00148,3,536.8,MXN,,Marketplace
FAC-001621,04/03/2024,CLI-00239,SKU-00008,4,1890.97,MXN,7563.88,Tienda física
FAC-001173,2025-11-01,CLI-00422,SKU-00035,7,782.27,MXN,5475.89,Tienda física
FAC-002164,2024-06-25,CLI-00364,SKU-00042,6,1605.55,MXN,9633.3,E-commerce
FAC-002497,2025-06-15,,SKU-00126,4,510.13,MXN,2040.52,Marketplace
FAC-002263,2025-07-31,CLI-00148,SKU-00132,3,823.02,MXN,2469.06,Teléfono
FAC-001036,2024-11-26,CLI-00088,SKU-00150,5,511.35,MXN,2556.75,E-commerce
FAC-002091,2024-04-07,CLI-96700,SKU-00061,3,412.12,MXN,1016.12,E-commerce
FAC-003441,2024-04-04,CLI-00023,SKU-00029,4,507.68,MXN,2030.72,Marketplace
FAC-000543,04/04/2025,CLI-00461,SKU-00015,7,860.56,MXN,6023.92,Marketplace
FAC-002926,2024-06-26,CLI-00089,SKU-00088,6,1378.84,MXN,6670.27,E-commerce
FAC-000036,2024-06-12,CLI-00425,SKU-00127,6,$738.33,MXN,4429.98,Marketplace
FAC-000429,2024-08-25,CLI-00141,SKU-00068,7,306.59,MXN,2146.13,Marketplace
FAC-000102,2025-10-03,CLI-00370,SKU-00034,3,1078.72,USD,3236.16,Tienda física
FAC-001180,2025-05-16,CLI-00400,SKU-00047,5,1249.52,USD,6247.6,Tienda física
FAC-001576,08/10/2024,CLI-00344,SKU-00149,6,57.93,MXN,347.58,Marketplace
FAC-002857,2024-06-21,CLI-00471,SKU-00007,4,1282.83,MXN,5131.32,Marketplace
FAC-000871,03/05/2025,CLI-00185,SKU-00146,3,374.78,mxn,1124.34,Marketplace
FAC-002873,2024-01-31,CLI-00140,SKU-00037,5,948.87,MXN,4744.35,Tienda física
FAC-001598,2025-03-17,CLI-00221,SKU-00063,6,295.25,MXN,1771.5,E-commerce
FAC-000410,2024-08-09,CLI-00018,SKU-00141,4,523.41,MXN,2093.64,Tienda física
FAC-002964,2025-07-15,CLI-00418,SKU-00013,2,2536.54,MXN,5073.08,E-commerce
FAC-000879,09/08/2024,CLI-00324,SKU-00103,5,2416.13,MXN,12080.65,Tienda física
FAC-002547,2024-07-17,CLI-00237,SKU-00070,-2,414.46,MXN,,Tienda física
FAC-000126,2025-12-26,CLI-00258,SKU-97075,3,1384.21,MXN,4152.63,Tienda física
FAC-000567,2024-09-06,CLI-00163,SKU-00102,2,1545.28,MXN,3090.56,E-commerce
FAC-001988,2024-06-10,,SKU-00117,6,751.3,MXN,4507.8,Marketplace
FAC-002770,2024-03-20,CLI-00333,SKU-00060,5,417.72,MXN,,Tienda física
FAC-003358,2024-09-01,CLI-00025,SKU-00144,1,104.29,MXN,104.29,Tienda física
FAC-002072,26/04/2025,CLI-92537,SKU-00029,7,492.04,MXN,2050.48,Tienda física
FAC-002158,10/12/2025,CLI-00478,SKU-00118,3,272.5,MXN,,Tienda física
FAC-003243,2024-02-02,CLI-00023,SKU-00073,2,55.14,MXN,110.28,Marketplace
FAC-001132,2025-10-22,CLI-00059,SKU-00082,7,946.56,MXN,6625.92,E-commerce
FAC-000805,2025-05-28,CLI-00474,SKU-00022,2,617.65,MXN,1235.3,E-commerce
FAC-000750,2025-04-07,CLI-00196,SKU-00086,6,1421.98,USD,8531.88,Tienda física
FAC-003436,2025-04-10,CLI-00048,SKU-00115,6,119.24,MXN,715.44,E-commerce
FAC-002041,2024-01-20,,SKU-00076,5,54.54,MXN,272.7,Tienda física
FAC-003479,2024-09-10,CLI-96331,SKU-00039,7,1516.78,MXN,10617.46,Tienda física
FAC-002289,2025-07-28,CLI-00493,SKU-00071,6,69.55,MXN,417.3,Teléfono
FAC-001220,2024-06-11,CLI-00382,SKU-00127,6,738.93,MXN,4433.58,Tienda física
FAC-002411,01/07/2024,CLI-00370,SKU-00063,1,297.33,mxn,297.33,Tienda física
FAC-002316,2024-10-28,CLI-00235,SKU-00069,1,361.72,MXN,361.72,E-commerce
FAC-003174,2024-01-02,CLI-00325,SKU-00065,7,201.95,MXN,1413.65,Tienda física
FAC-003181,2024-08-05,CLI-00147,SKU-00062,6,$380.66,mxn,2283.96,Tienda física
FAC-002637,2024-12-31,CLI-00282,SKU-00091,-1,841.29,MXN,2523.87,Teléfono
FAC-000194,2025-01-27,CLI-00218,SKU-00017,6,848.42,MXN,5090.52,Tienda física
FAC-002917,2024-02-18,CLI-00015,SKU-00064,1,121.48,MXN,73.43,Tienda física
FAC-003403,26/06/2025,CLI-00280,SKU-00145,3,449.84,MXN,1349.52,Tienda física
FAC-002736,2024-03-21,CLI-00255,SKU-00014,2,252.8,mxn,505.6,Tienda física
FAC-002039,07/01/2024,CLI-00472,SKU-94038,7,340.18,MXN,1317.8,Tienda física
FAC-001091,2024-01-29,CLI-00073,SKU-00086,1,1371.57,USD,1371.57,Tienda física
FAC-000383,2025-08-22,CLI-00468,SKU-00099,7,2017.86,MXN,14125.02,Tienda física
FAC-001723,2025-09-18,CLI-00418,SKU-00094,5,313.97,MXN,1569.85,E-commerce
FAC-002442,05/20/2025,CLI-00312,SKU-00096,4,1477.18, MXN ,5908.72,E-commerce
FAC-001002,2024-02-11,CLI-00488,SKU-00013,6,2535.94,MXN,15215.64,E-commerce
FAC-001912,2025-05-22,CLI-00024,SKU-00131,6,107.79,MXN,646.74,E-commerce
FAC-003493,2024-01-28,CLI-00308,SKU-00143,5,45.01,MXN,225.05,Marketplace
FAC-000972,22/07/2024,CLI-00114,SKU-00150,6,532.75,MXN,3196.5,E-commerce
FAC-003298,2024-11-13,CLI-91562,SKU-00031,5,417.12,MXN,2085.6,E-commerce
FAC-001637,2024-05-15,CLI-00010,SKU-00148,5,567.34,MXN,2836.7,E-commerce
FAC-003268,2024-01-23,CLI-00315,SKU-00099,-4,2011.08,MXN,2011.08,Tienda física
FAC-001584,2024-02-28,CLI-97947,SKU-00061,6,416.87,MXN,2501.22,E-commerce
