pedido_id,linea_id,fecha,cliente_id,vendedor_id,canal_venta,sku,cantidad,precio_unitario,descuento_pct
PED-003593,PED-003593-1,2025-08-21,CLI-00174,VEN-011,Equipo comercial,SKU-00110,4,2496.16,0
PED-003593,PED-003593-2,2025-08-21,CLI-00174,VEN-011,Equipo comercial,SKU-00082,2,1042.08,0
PED-003594,PED-003594-1,2025-08-21,CLI-00074,VEN-001,Equipo comercial,SKU-00015,4,903.23,0
PED-003595,PED-003595-1,2025-08-21,CLI-00200,VEN-002,Equipo comercial,SKU-00021,1,194.49,0
PED-003596,PED-003596-1,2025-08-22,CLI-00374,,E-commerce,SKU-00138,1,489.22,0
PED-003597,PED-003597-1,2025-08-22,CLI-00275,,E-commerce,SKU-00081,1,473.2,0
PED-003597,PED-003597-2,2025-08-22,CLI-00275,,E-commerce,SKU-00089,2,1273.61,0
PED-003598,PED-003598-1,2025-08-22,CLI-00031,,E-commerce,SKU-00103,5,2522.59,0.05
PED-003599,PED-003599-1,2025-08-22,CLI-00422,VEN-002,Equipo comercial,SKU-00012,3,677.49,0
PED-003600,PED-003600-1,2025-08-22,CLI-00122,VEN-003,Equipo comercial,SKU-00152,4,557.48,0.05
PED-003601,PED-003601-1,2025-08-22,CLI-00050,VEN-012,Equipo comercial,SKU-00128,4,525.73,0.1
PED-003601,PED-003601-2,2025-08-22,CLI-00050,VEN-012,Equipo comercial,SKU-00008,1,1843.76,0
PED-003602,PED-003602-1,2025-08-22,CLI-00210,,Marketplace,SKU-00012,1,710.12,0.1
PED-003603,PED-003603-1,2025-08-22,CLI-00029,VEN-008,Equipo comercial,SKU-00123,1,419.17,0
PED-003603,PED-003603-2,2025-08-22,CLI-00029,VEN-008,Equipo comercial,SKU-00074,1,414.41,0
PED-003603,PED-003603-3,2025-08-22,CLI-00029,VEN-008,Equipo comercial,SKU-00031,2,414.21,0
PED-003604,PED-003604-1,2025-08-22,CLI-00048,VEN-006,Equipo comercial,SKU-00146,1,390.8,0.1
PED-003605,PED-003605-1,2025-08-22,CLI-00477,VEN-003,Equipo comercial,SKU-00129,2,288.07,0
PED-003605,PED-003605-2,2025-08-22,CLI-00477,VEN-003,Equipo comercial,SKU-00022,3,686.11,0.1
PED-003606,PED-003606-1,2025-08-22,CLI-00172,VEN-003,Equipo comercial,SKU-00043,3,755.59,0.05
PED-003607,PED-003607-1,2025-08-22,CLI-00260,VEN-006,Equipo comercial,SKU-00082,2,926.58,0
PED-003608,PED-003608-1,2025-08-22,CLI-00024,VEN-004,Equipo comercial,SKU-00039,2,1476.33,0
PED-003609,PED-003609-1,2025-08-22,CLI-00265,,Marketplace,SKU-00033,2,1256.61,0
PED-003610,PED-003610-1,2025-08-23,CLI-00034,VEN-007,Equipo comercial,SKU-00113,1,2214.36,0.1
PED-003611,PED-003611-1,2025-08-23,CLI-00047,,Marketplace,SKU-00078,1,883.9,0
PED-003612,PED-003612-1,2025-08-23,CLI-00390,VEN-004,Equipo comercial,SKU-00082,2,1001.76,0.05
PED-003612,PED-003612-2,2025-08-23,CLI-00390,VEN-004,Equipo comercial,SKU-00038,1,612.08,0.15
PED-003612,PED-003612-3,2025-08-23,CLI-00390,VEN-004,Equipo comercial,SKU-00029,4,530.53,0.05
PED-003613,PED-003613-1,2025-08-23,CLI-00125,VEN-003,Equipo comercial,SKU-00022,2,660.94,0
PED-003613,PED-003613-2,2025-08-23,CLI-00125,VEN-003,Equipo comercial,SKU-00065,1,203.16,0.1
PED-003613,PED-003613-3,2025-08-23,CLI-00125,VEN-003,Equipo comercial,SKU-00054,1,453.55,0
PED-003614,PED-003614-1,2025-08-23,CLI-00166,VEN-004,Equipo comercial,SKU-00139,1,177.81,0.05
PED-003614,PED-003614-2,2025-08-23,CLI-00166,VEN-004,Equipo comercial,SKU-00043,1,724.72,0
PED-003615,PED-003615-1,2025-08-23,CLI-00254,VEN-004,Equipo comercial,SKU-00082,2,1030.95,0.05
PED-003615,PED-003615-2,2025-08-23,CLI-00254,VEN-004,Equipo comercial,SKU-00119,6,892.13,0
PED-003616,PED-003616-1,2025-08-23,CLI-00476,VEN-008,Equipo comercial,SKU-00151,2,562.72,0.05
PED-003616,PED-003616-2,2025-08-23,CLI-00476,VEN-008,Equipo comercial,SKU-00149,1,61.24,0
PED-003616,PED-003616-3,2025-08-23,CLI-00476,VEN-008,Equipo comercial,SKU-00040,1,665.15,0
PED-003616,PED-003616-4,2025-08-23,CLI-00476,VEN-008,Equipo comercial,SKU-00003,3,3138.33,0
PED-003617,PED-003617-1,2025-08-23,CLI-00370,,Marketplace,SKU-00149,3,61.94,0
PED-003618,PED-003618-1,2025-08-23,CLI-00329,,Marketplace,SKU-00122,1,210.16,0
PED-003619,PED-003619-1,2025-08-23,CLI-00354,VEN-006,Equipo comercial,SKU-00106,3,661.44,0
PED-003619,PED-003619-2,2025-08-23,CLI-00354,VEN-006,Equipo comercial,SKU-00040,2,674.73,0
PED-003619,PED-003619-3,2025-08-23,CLI-00354,VEN-006,Equipo comercial,SKU-00014,1,271.11,0
PED-003620,PED-003620-1,2025-08-24,CLI-00222,VEN-005,Equipo comercial,SKU-00096,6,1396.69,0
PED-003621,PED-003621-1,2025-08-24,CLI-00510,VEN-007,Equipo comercial,SKU-00038,2,625.39,0
PED-003621,PED-003621-2,2025-08-24,CLI-00510,VEN-007,Equipo comercial,SKU-00077,4,1366.9,0.05
PED-003622,PED-003622-1,2025-08-24,CLI-00293,VEN-012,Equipo comercial,SKU-00044,2,1575.46,0
PED-003622,PED-003622-2,2025-08-24,CLI-00293,VEN-012,Equipo comercial,SKU-00150,2,523.16,0
PED-003623,PED-003623-1,2025-08-24,CLI-00318,VEN-012,Equipo comercial,SKU-00012,2,668.16,0
PED-003623,PED-003623-2,2025-08-24,CLI-00318,VEN-012,Equipo comercial,SKU-00044,1,1703.18,0.1
PED-003623,PED-003623-3,2025-08-24,CLI-00318,VEN-012,Equipo comercial,SKU-00007,1,1234.77,0
PED-003624,PED-003624-1,2025-08-24,CLI-00042,VEN-005,Equipo comercial,SKU-00097,2,1947.99,0.05
PED-003625,PED-003625-1,2025-08-24,CLI-00227,VEN-007,Equipo comercial,SKU-00059,4,413.19,0.05
PED-003625,PED-003625-2,2025-08-24,CLI-00227,VEN-007,Equipo comercial,SKU-00129,3,295.03,0.05
PED-003626,PED-003626-1,2025-08-24,CLI-00321,,E-commerce,SKU-00075,1,222.88,0
PED-003627,PED-003627-1,2025-08-24,CLI-00209,,E-commerce,SKU-00011,2,532.42,0
PED-003628,PED-003628-1,2025-08-24,CLI-00031,VEN-004,Equipo comercial,SKU-00004,2,528.17,0
PED-003629,PED-003629-1,2025-08-24,CLI-00445,,E-commerce,SKU-00018,2,898.84,0.05
PED-003629,PED-003629-2,2025-08-24,CLI-00445,,E-commerce,SKU-00074,1,442.13,0
PED-003630,PED-003630-1,2025-08-24,CLI-00452,,E-commerce,SKU-00007,4,1332.79,0
PED-003630,PED-003630-2,2025-08-24,CLI-00452,,E-commerce,SKU-00072,1,421.99,0
PED-003631,PED-003631-1,2025-08-24,CLI-00199,VEN-002,Equipo comercial,SKU-00091,3,889.79,0
PED-003632,PED-003632-1,2025-08-24,CLI-00162,VEN-011,Equipo comercial,SKU-00139,1,167.47,0
PED-003632,PED-003632-2,2025-08-24,CLI-00162,VEN-011,Equipo comercial,SKU-00090,1,1507.33,0
PED-003633,PED-003633-1,2025-08-25,CLI-00081,VEN-011,Equipo comercial,SKU-00093,4,472.95,0.15
PED-003634,PED-003634-1,2025-08-25,CLI-00465,VEN-012,Equipo comercial,SKU-00023,4,317.79,0
PED-003634,PED-003634-2,2025-08-25,CLI-00465,VEN-012,Equipo comercial,SKU-00019,6,2274.98,0
PED-003635,PED-003635-1,2025-08-25,CLI-00261,VEN-006,Equipo comercial,SKU-00105,1,1768.62,0
PED-003636,PED-003636-1,2025-08-25,CLI-00179,VEN-007,Equipo comercial,SKU-00093,2,484.84,0
PED-003637,PED-003637-1,2025-08-25,CLI-00008,,E-commerce,SKU-00144,3,106.91,0
PED-003638,PED-003638-1,2025-08-25,CLI-00479,VEN-002,Equipo comercial,SKU-00138,2,458.47,0
PED-003639,PED-003639-1,2025-08-25,CLI-00339,VEN-008,Equipo comercial,SKU-00012,2,723.58,0
PED-003640,PED-003640-1,2025-08-25,CLI-00292,VEN-011,Equipo comercial,SKU-00128,1,526.1,0.1
PED-003640,PED-003640-2,2025-08-25,CLI-00292,VEN-011,Equipo comercial,SKU-00039,6,1521.57,0
PED-003640,PED-003640-3,2025-08-25,CLI-00292,VEN-011,Equipo comercial,SKU-00040,3,686.69,0.05
PED-003640,PED-003640-4,2025-08-25,CLI-00292,VEN-011,Equipo comercial,SKU-00133,4,228.53,0
PED-003641,PED-003641-1,2025-08-25,CLI-00190,VEN-004,Equipo comercial,SKU-00104,2,253.15,0.05
PED-003642,PED-003642-1,2025-08-25,CLI-00337,VEN-006,Equipo comercial,SKU-00146,1,362.59,0
PED-003642,PED-003642-2,2025-08-25,CLI-00337,VEN-006,Equipo comercial,SKU-00147,2,292.12,0.1
PED-003643,PED-003643-1,2025-08-25,CLI-00016,VEN-012,Equipo comercial,SKU-00075,3,231.74,0
PED-003644,PED-003644-1,2025-08-25,CLI-00246,VEN-004,Equipo comercial,SKU-00019,2,2358.05,0.1
PED-003644,PED-003644-2,2025-08-25,CLI-00246,VEN-004,Equipo comercial,SKU-00137,2,563.54,0.1
PED-003645,PED-003645-1,2025-08-25,CLI-00081,,E-commerce,SKU-00061,2,434.78,0
PED-003646,PED-003646-1,2025-08-25,CLI-00277,VEN-010,Equipo comercial,SKU-00097,1,1990.93,0
PED-003647,PED-003647-1,2025-08-25,CLI-00127,VEN-002,Equipo comercial,SKU-00133,1,235.4,0
PED-003647,PED-003647-2,2025-08-25,CLI-00127,VEN-002,Equipo comercial,SKU-00057,1,1256.07,0
PED-003648,PED-003648-1,2025-08-25,CLI-00358,,E-commerce,SKU-00083,3,182.55,0
PED-003648,PED-003648-2,2025-08-25,CLI-00358,,E-commerce,SKU-00033,2,1247.8,0.15
PED-003649,PED-003649-1,2025-08-25,CLI-00466,,E-commerce,SKU-00048,3,553.53,0.1
PED-003650,PED-003650-1,2025-08-25,CLI-00364,,Marketplace,SKU-00139,1,165.42,0.1
PED-003650,PED-003650-2,2025-08-25,CLI-00364,,Marketplace,SKU-00074,2,446.55,0
PED-003651,PED-003651-1,2025-08-25,CLI-00138,VEN-009,Equipo comercial,SKU-00054,2,414.83,0
PED-003652,PED-003652-1,2025-08-25,CLI-00486,VEN-003,Equipo comercial,SKU-00012,2,670.52,0
PED-003652,PED-003652-2,2025-08-25,CLI-00486,VEN-003,Equipo comercial,SKU-00146,1,382.28,0.15
PED-003653,PED-003653-1,2025-08-25,CLI-00450,VEN-011,Equipo comercial,SKU-00100,1,2183.31,0
PED-003654,PED-003654-1,2025-08-26,CLI-00317,VEN-004,Equipo comercial,SKU-00108,2,293.53,0
PED-003655,PED-003655-1,2025-08-26,CLI-00060,VEN-008,Equipo comercial,SKU-00142,1,517.66,0
PED-003656,PED-003656-1,2025-08-26,CLI-00153,VEN-011,Equipo comercial,SKU-00086,2,1440.34,0.05
PED-003656,PED-003656-2,2025-08-26,CLI-00153,VEN-011,Equipo comercial,SKU-00051,2,578.9,0.1
PED-003657,PED-003657-1,2025-08-26,CLI-00407,VEN-003,Equipo comercial,SKU-00142,1,535.67,0
PED-003658,PED-003658-1,2025-08-26,CLI-00477,VEN-011,Equipo comercial,SKU-00096,1,1499.86,0
PED-003659,PED-003659-1,2025-08-26,CLI-00492,VEN-012,Equipo comercial,SKU-00129,3,296.15,0
PED-003660,PED-003660-1,2025-08-26,CLI-00043,VEN-008,Equipo comercial,SKU-00051,4,555.98,0.1
PED-003661,PED-003661-1,2025-08-26,CLI-00232,VEN-003,Equipo comercial,SKU-00139,1,172.32,0
PED-003662,PED-003662-1,2025-08-26,CLI-00355,,Marketplace,SKU-00012,1,692.82,0
PED-003663,PED-003663-1,2025-08-26,CLI-00116,,E-commerce,SKU-00033,2,1122.53,0
PED-003663,PED-003663-2,2025-08-26,CLI-00116,,E-commerce,SKU-00051,1,584.24,0.05
PED-003663,PED-003663-3,2025-08-26,CLI-00116,,E-commerce,SKU-00012,5,713.19,0.05
PED-003663,PED-003663-4,2025-08-26,CLI-00116,,E-commerce,SKU-00083,1,175.96,0
PED-003664,PED-003664-1,2025-08-26,CLI-00116,VEN-009,Equipo comercial,SKU-00075,2,227.38,0.05
PED-003664,PED-003664-2,2025-08-26,CLI-00116,VEN-009,Equipo comercial,SKU-00012,1,691.01,0
PED-003664,PED-003664-3,2025-08-26,CLI-00116,VEN-009,Equipo comercial,SKU-00119,1,856.58,0.05
PED-003665,PED-003665-1,2025-08-26,CLI-00502,VEN-007,Equipo comercial,SKU-00103,3,2302.81,0
PED-003665,PED-003665-2,2025-08-26,CLI-00502,VEN-007,Equipo comercial,SKU-00146,1,377.18,0
PED-003666,PED-003666-1,2025-08-26,CLI-00439,,E-commerce,SKU-00147,4,290.84,0.1
PED-003666,PED-003666-2,2025-08-26,CLI-00439,,E-commerce,SKU-00126,1,469.63,0.1
PED-003666,PED-003666-3,2025-08-26,CLI-00439,,E-commerce,SKU-00035,1,740.84,0
PED-003666,PED-003666-4,2025-08-26,CLI-00439,,E-commerce,SKU-00130,1,461.01,0
PED-003667,PED-003667-1,2025-08-26,CLI-00249,,E-commerce,SKU-00079,1,1338.28,0
PED-003668,PED-003668-1,2025-08-26,CLI-00338,VEN-003,Equipo comercial,SKU-00049,2,1432.09,0
PED-003668,PED-003668-2,2025-08-26,CLI-00338,VEN-003,Equipo comercial,SKU-00023,1,312.61,0
PED-003669,PED-003669-1,2025-08-26,CLI-00178,VEN-007,Equipo comercial,SKU-00147,2,292.62,0
PED-003670,PED-003670-1,2025-08-27,CLI-00399,VEN-005,Equipo comercial,SKU-00051,1,562.16,0
PED-003671,PED-003671-1,2025-08-27,CLI-00237,VEN-009,Equipo comercial,SKU-00014,4,261.14,0
PED-003672,PED-003672-1,2025-08-27,CLI-00274,,Marketplace,SKU-00100,1,2165.94,0
PED-003673,PED-003673-1,2025-08-27,CLI-00102,VEN-012,Equipo comercial,SKU-00146,5,367.4,0
PED-003673,PED-003673-2,2025-08-27,CLI-00102,VEN-012,Equipo comercial,SKU-00086,1,1383.9,0
PED-003674,PED-003674-1,2025-08-27,CLI-00506,VEN-008,Equipo comercial,SKU-00059,1,410.41,0
PED-003674,PED-003674-2,2025-08-27,CLI-00506,VEN-008,Equipo comercial,SKU-00126,1,519.49,0
PED-003675,PED-003675-1,2025-08-27,CLI-00286,,Marketplace,SKU-00106,2,679.57,0.05
PED-003676,PED-003676-1,2025-08-27,CLI-00100,VEN-003,Equipo comercial,SKU-00115,1,114.58,0
PED-003676,PED-003676-2,2025-08-27,CLI-00100,VEN-003,Equipo comercial,SKU-00058,1,143.55,0
PED-003676,PED-003676-3,2025-08-27,CLI-00100,VEN-003,Equipo comercial,SKU-00089,1,1276.73,0
PED-003677,PED-003677-1,2025-08-27,CLI-00125,VEN-010,Equipo comercial,SKU-00129,1,318.12,0
PED-003678,PED-003678-1,2025-08-27,CLI-00005,,Marketplace,SKU-00041,1,1592.9,0.1
PED-003679,PED-003679-1,2025-08-27,CLI-00466,,Marketplace,SKU-00042,1,1704.61,0.1
PED-003680,PED-003680-1,2025-08-27,CLI-00114,VEN-008,Equipo comercial,SKU-00119,2,857.7,0
PED-003681,PED-003681-1,2025-08-27,CLI-00487,VEN-012,Equipo comercial,SKU-00128,5,535.05,0
PED-003681,PED-003681-2,2025-08-27,CLI-00487,VEN-012,Equipo comercial,SKU-00109,3,1704.42,0
PED-003682,PED-003682-1,2025-08-27,CLI-00039,,Marketplace,SKU-00047,2,1274.31,0
PED-003682,PED-003682-2,2025-08-27,CLI-00039,,Marketplace,SKU-00104,2,243.97,0
PED-003682,PED-003682-3,2025-08-27,CLI-00039,,Marketplace,SKU-00100,2,2098.58,0
PED-003682,PED-003682-4,2025-08-27,CLI-00039,,Marketplace,SKU-00083,2,186.83,0
PED-003683,PED-003683-1,2025-08-27,CLI-00011,,E-commerce,SKU-00002,3,2859.59,0.15
PED-003683,PED-003683-2,2025-08-27,CLI-00011,,E-commerce,SKU-00032,3,789.75,0
PED-003684,PED-003684-1,2025-08-27,CLI-00161,VEN-010,Equipo comercial,SKU-00110,1,2248.87,0.1
PED-003684,PED-003684-2,2025-08-27,CLI-00161,VEN-010,Equipo comercial,SKU-00150,2,540.95,0
PED-003684,PED-003684-3,2025-08-27,CLI-00161,VEN-010,Equipo comercial,SKU-00048,1,525.46,0
PED-003685,PED-003685-1,2025-08-28,CLI-00253,VEN-004,Equipo comercial,SKU-00023,1,312.71,0
PED-003686,PED-003686-1,2025-08-28,CLI-00362,VEN-008,Equipo comercial,SKU-00029,2,531.77,0.15
PED-003687,PED-003687-1,2025-08-28,CLI-00131,VEN-011,Equipo comercial,SKU-00065,3,211.02,0.05
PED-003688,PED-003688-1,2025-08-28,CLI-00230,,Marketplace,SKU-00145,3,458.32,0
PED-003689,PED-003689-1,2025-08-28,CLI-00365,VEN-012,Equipo comercial,SKU-00023,2,315.4,0
PED-003690,PED-003690-1,2025-08-28,CLI-00447,VEN-008,Equipo comercial,SKU-00049,1,1306.73,0
PED-003690,PED-003690-2,2025-08-28,CLI-00447,VEN-008,Equipo comercial,SKU-00127,2,712.44,0
PED-003691,PED-003691-1,2025-08-28,CLI-00159,VEN-006,Equipo comercial,SKU-00100,2,2206.76,0.05
PED-003692,PED-003692-1,2025-08-28,CLI-00081,VEN-009,Equipo comercial,SKU-00129,2,288.37,0
PED-003692,PED-003692-2,2025-08-28,CLI-00081,VEN-009,Equipo comercial,SKU-00014,6,263.39,0
PED-003692,PED-003692-3,2025-08-28,CLI-00081,VEN-009,Equipo comercial,SKU-00084,1,907.03,0
PED-003692,PED-003692-4,2025-08-28,CLI-00081,VEN-009,Equipo comercial,SKU-00152,4,543.72,0
PED-003693,PED-003693-1,2025-08-28,CLI-00266,,Marketplace,SKU-00039,2,1455.52,0.1
PED-003694,PED-003694-1,2025-08-28,CLI-00256,,Marketplace,SKU-00046,5,1133.37,0
PED-003694,PED-003694-2,2025-08-28,CLI-00256,,Marketplace,SKU-00140,2,171.55,0
PED-003695,PED-003695-1,2025-08-28,CLI-00205,,Marketplace,SKU-00127,2,712.49,0
PED-003696,PED-003696-1,2025-08-28,CLI-00108,VEN-001,Equipo comercial,SKU-00049,3,1570.53,0
PED-003697,PED-003697-1,2025-08-28,CLI-00077,VEN-001,Equipo comercial,SKU-00007,1,1359.08,0.05
PED-003698,PED-003698-1,2025-08-28,CLI-00319,VEN-001,Equipo comercial,SKU-00067,1,203.94,0
PED-003698,PED-003698-2,2025-08-28,CLI-00319,VEN-001,Equipo comercial,SKU-00137,2,536.27,0
PED-003699,PED-003699-1,2025-08-28,CLI-00169,VEN-001,Equipo comercial,SKU-00035,1,734.19,0.05
PED-003700,PED-003700-1,2025-08-28,CLI-00212,VEN-008,Equipo comercial,SKU-00046,2,1088.45,0
PED-003700,PED-003700-2,2025-08-28,CLI-00212,VEN-008,Equipo comercial,SKU-00019,2,2276.18,0.05
PED-003701,PED-003701-1,2025-08-29,CLI-00078,VEN-006,Equipo comercial,SKU-00096,1,1407.31,0.05
PED-003701,PED-003701-2,2025-08-29,CLI-00078,VEN-006,Equipo comercial,SKU-00065,2,212.73,0
PED-003702,PED-003702-1,2025-08-29,CLI-00129,,Marketplace,SKU-00019,1,2436.11,0
PED-003703,PED-003703-1,2025-08-29,CLI-00077,VEN-001,Equipo comercial,SKU-00147,2,267.02,0
PED-003704,PED-003704-1,2025-08-29,CLI-00453,VEN-005,Equipo comercial,SKU-00145,2,456.86,0.1
PED-003704,PED-003704-2,2025-08-29,CLI-00453,VEN-005,Equipo comercial,SKU-00096,2,1448.4,0
PED-003705,PED-003705-1,2025-08-29,CLI-00093,,Marketplace,SKU-00043,2,747.79,0.1
PED-003706,PED-003706-1,2025-08-29,CLI-00461,VEN-009,Equipo comercial,SKU-00031,2,390.63,0
PED-003706,PED-003706-2,2025-08-29,CLI-00461,VEN-009,Equipo comercial,SKU-00077,3,1508.18,0.1
PED-003706,PED-003706-3,2025-08-29,CLI-00461,VEN-009,Equipo comercial,SKU-00039,3,1455.49,0
PED-003707,PED-003707-1,2025-08-29,CLI-00500,VEN-004,Equipo comercial,SKU-00039,1,1412.07,0
PED-003707,PED-003707-2,2025-08-29,CLI-00500,VEN-004,Equipo comercial,SKU-00150,2,556.97,0
PED-003708,PED-003708-1,2025-08-29,CLI-00118,,Marketplace,SKU-00079,4,1305.64,0
PED-003709,PED-003709-1,2025-08-29,CLI-00028,VEN-008,Equipo comercial,SKU-00091,2,855.24,0
PED-003710,PED-003710-1,2025-08-29,CLI-00074,,E-commerce,SKU-00045,1,1182.97,0
PED-003710,PED-003710-2,2025-08-29,CLI-00074,,E-commerce,SKU-00038,2,608.46,0
PED-003710,PED-003710-3,2025-08-29,CLI-00074,,E-commerce,SKU-00075,3,226.08,0
PED-003711,PED-003711-1,2025-08-29,CLI-00343,VEN-006,Equipo comercial,SKU-00045,1,1076.25,0
PED-003712,PED-003712-1,2025-08-29,CLI-00440,VEN-006,Equipo comercial,SKU-00081,1,494.62,0
PED-003713,PED-003713-1,2025-08-29,CLI-00454,VEN-003,Equipo comercial,SKU-00091,5,893.17,0
PED-003713,PED-003713-2,2025-08-29,CLI-00454,VEN-003,Equipo comercial,SKU-00033,5,1189.54,0
PED-003714,PED-003714-1,2025-08-29,CLI-00309,VEN-011,Equipo comercial,SKU-00004,2,501.27,0
PED-003715,PED-003715-1,2025-08-29,CLI-00135,VEN-006,Equipo comercial,SKU-00031,1,393.57,0
PED-003715,PED-003715-2,2025-08-29,CLI-00135,VEN-006,Equipo comercial,SKU-00104,5,230.47,0.05
PED-003716,PED-003716-1,2025-08-30,CLI-00333,VEN-007,Equipo comercial,SKU-00108,1,291.5,0
PED-003717,PED-003717-1,2025-08-30,CLI-00375,VEN-006,Equipo comercial,SKU-00072,2,437.47,0.05
PED-003717,PED-003717-2,2025-08-30,CLI-00375,VEN-006,Equipo comercial,SKU-00048,3,520.66,0.15
PED-003718,PED-003718-1,2025-08-30,CLI-00287,VEN-011,Equipo comercial,SKU-00090,1,1469.0,0
PED-003718,PED-003718-2,2025-08-30,CLI-00287,VEN-011,Equipo comercial,SKU-00101,1,876.12,0
PED-003718,PED-003718-3,2025-08-30,CLI-00287,VEN-011,Equipo comercial,SKU-00144,2,99.94,0
PED-003719,PED-003719-1,2025-08-30,CLI-00013,VEN-010,Equipo comercial,SKU-00122,3,212.58,0
PED-003720,PED-003720-1,2025-08-30,CLI-00455,,E-commerce,SKU-00077,3,1386.54,0
PED-003720,PED-003720-2,2025-08-30,CLI-00455,,E-commerce,SKU-00110,4,2903.86,0
PED-003721,PED-003721-1,2025-08-30,CLI-00190,VEN-002,Equipo comercial,SKU-00021,1,185.11,0
PED-003722,PED-003722-1,2025-08-30,CLI-00078,VEN-003,Equipo comercial,SKU-00096,4,1393.09,0
PED-003722,PED-003722-2,2025-08-30,CLI-00078,VEN-003,Equipo comercial,SKU-00051,1,580.46,0
PED-003722,PED-003722-3,2025-08-30,CLI-00078,VEN-003,Equipo comercial,SKU-00035,4,779.85,0
PED-003723,PED-003723-1,2025-08-30,CLI-00265,,Marketplace,SKU-00040,1,680.28,0
PED-003723,PED-003723-2,2025-08-30,CLI-00265,,Marketplace,SKU-00057,2,1233.75,0
PED-003724,PED-003724-1,2025-08-30,CLI-00258,,Marketplace,SKU-00008,1,1829.96,0
PED-003725,PED-003725-1,2025-08-30,CLI-00424,,E-commerce,SKU-00081,3,484.73,0
PED-003726,PED-003726-1,2025-08-30,CLI-00304,VEN-004,Equipo comercial,SKU-00045,1,1118.61,0.05
PED-003727,PED-003727-1,2025-08-30,CLI-00043,VEN-010,Equipo comercial,SKU-00072,3,451.88,0
PED-003728,PED-003728-1,2025-08-31,CLI-00172,VEN-008,Equipo comercial,SKU-00054,1,450.01,0.15
PED-003728,PED-003728-2,2025-08-31,CLI-00172,VEN-008,Equipo comercial,SKU-00002,1,2978.02,0
PED-003729,PED-003729-1,2025-08-31,CLI-00022,VEN-008,Equipo comercial,SKU-00106,1,696.4,0.05
PED-003730,PED-003730-1,2025-08-31,CLI-00109,VEN-005,Equipo comercial,SKU-00012,5,647.55,0
PED-003730,PED-003730-2,2025-08-31,CLI-00109,VEN-005,Equipo comercial,SKU-00136,2,251.38,0
PED-003731,PED-003731-1,2025-08-31,CLI-00222,VEN-002,Equipo comercial,SKU-00037,3,955.33,0
PED-003732,PED-003732-1,2025-08-31,CLI-00054,VEN-006,Equipo comercial,SKU-00115,5,122.27,0
PED-003733,PED-003733-1,2025-08-31,CLI-00498,VEN-011,Equipo comercial,SKU-00139,5,172.12,0
PED-003734,PED-003734-1,2025-08-31,CLI-00400,VEN-005,Equipo comercial,SKU-00050,1,507.03,0
PED-003735,PED-003735-1,2025-08-31,CLI-00036,,E-commerce,SKU-00133,3,233.2,0
PED-003736,PED-003736-1,2025-08-31,CLI-00432,,E-commerce,SKU-00011,3,544.28,0
PED-003737,PED-003737-1,2025-08-31,CLI-00097,VEN-002,Equipo comercial,SKU-00100,1,2017.22,0
PED-003738,PED-003738-1,2025-08-31,CLI-00193,VEN-007,Equipo comercial,SKU-00050,2,491.29,0.05
PED-003738,PED-003738-2,2025-08-31,CLI-00193,VEN-007,Equipo comercial,SKU-00072,1,420.33,0
PED-003739,PED-003739-1,2025-08-31,CLI-00283,VEN-011,Equipo comercial,SKU-00126,1,522.61,0
PED-003740,PED-003740-1,2025-09-01,CLI-00484,VEN-006,Equipo comercial,SKU-00004,2,516.11,0.1
PED-003741,PED-003741-1,2025-09-01,CLI-00120,,E-commerce,SKU-00089,5,1243.81,0
PED-003741,PED-003741-2,2025-09-01,CLI-00120,,E-commerce,SKU-00100,1,2014.71,0.1
PED-003741,PED-003741-3,2025-09-01,CLI-00120,,E-commerce,SKU-00057,4,1293.63,0
PED-003741,PED-003741-4,2025-09-01,CLI-00120,,E-commerce,SKU-00115,3,119.79,0.05
PED-003742,PED-003742-1,2025-09-01,CLI-00019,VEN-010,Equipo comercial,SKU-00033,1,1260.91,0
PED-003743,PED-003743-1,2025-09-01,CLI-00326,,E-commerce,SKU-00043,3,754.5,0.05
PED-003743,PED-003743-2,2025-09-01,CLI-00326,,E-commerce,SKU-00068,5,288.98,0
PED-003743,PED-003743-3,2025-09-01,CLI-00326,,E-commerce,SKU-00018,5,861.3,0
PED-003743,PED-003743-4,2025-09-01,CLI-00326,,E-commerce,SKU-00065,2,221.26,0
PED-003744,PED-003744-1,2025-09-01,CLI-00324,,E-commerce,SKU-00050,2,541.84,0
PED-003745,PED-003745-1,2025-09-01,CLI-00014,VEN-012,Equipo comercial,SKU-00007,3,1301.81,0
PED-003745,PED-003745-2,2025-09-01,CLI-00014,VEN-012,Equipo comercial,SKU-00064,6,130.21,0
PED-003746,PED-003746-1,2025-09-01,CLI-00108,,Marketplace,SKU-00037,4,1007.41,0
PED-003746,PED-003746-2,2025-09-01,CLI-00108,,Marketplace,SKU-00038,1,603.21,0
PED-003747,PED-003747-1,2025-09-01,CLI-00403,,E-commerce,SKU-00119,1,861.33,0
PED-003747,PED-003747-2,2025-09-01,CLI-00403,,E-commerce,SKU-00029,1,527.25,0
PED-003748,PED-003748-1,2025-09-01,CLI-00440,VEN-011,Equipo comercial,SKU-00100,5,2237.19,0
PED-003748,PED-003748-2,2025-09-01,CLI-00440,VEN-011,Equipo comercial,SKU-00018,4,841.44,0
