pago_id,factura_id,fecha_pago,monto_pagado,metodo_pago
PAG-002198,FAC-000012,2024-08-10,3835.98,Transferencia
PAG-002199,FAC-002836,2024-09-29,5685.47,Transferencia
PAG-002200,FAC-002511,2025-07-15,2636.00,Transferencia
PAG-002201,FAC-003487,2024-08-30,1812.77,Transferencia
PAG-002202,FAC-001043,2025-11-30,5114.25,Cheque
PAG-002203,FAC-003203,2024-11-27,1213.98,Transferencia
PAG-002204,FAC-000953,2026-01-14,890.58,Tarjeta
PAG-002205,FAC-000944,2024-09-18,2514.27,Cheque
PAG-002206,FAC-001737,2025-01-05,4016.37,Transferencia
PAG-002207,FAC-002325,2025-08-21,3672.37,Transferencia
PAG-002208,FAC-000326,2025-03-16,1635.21,Transferencia
PAG-002209,FAC-002515,2025-06-01,1020.82,Tarjeta
PAG-002210,FAC-002515,2025-06-24,680.54,Tarjeta
PAG-002211,FAC-000765,2026-01-20,1089.69,Transferencia
PAG-002212,FAC-002415,2025-08-13,1622.05,Tarjeta
PAG-002213,FAC-002794,2024-09-17,1068.66,Transferencia
PAG-002214,FAC-002292,2024-08-06,6418.29,Efectivo
PAG-002215,FAC-003007,2025-09-10,5528.25,Transferencia
PAG-002216,FAC-003007,2025-10-04,3685.50,Transferencia
PAG-002217,FAC-002551,2024-11-13,3075.17,Transferencia
PAG-002218,FAC-000081,2025-03-23,9393.72,Transferencia
PAG-002219,FAC-002108,2024-07-20,4683.45,Transferencia
PAG-002220,FAC-001798,2025-07-27,689.04,Transferencia
PAG-002221,FAC-001748,2025-12-12,538.35,Cheque
PAG-002222,FAC-000105,2024-10-27,4486.29,Transferencia
PAG-002223,FAC-002623,2024-08-25,688.14,Tarjeta
PAG-002224,FAC-000776,2025-04-15,1077.30,Transferencia
PAG-002225,FAC-002087,2025-04-01,1209.15,Transferencia
PAG-002226,FAC-000050,2024-11-20,4343.99,Transferencia
PAG-002227,FAC-000205,2025-02-05,447.32,Cheque
PAG-002228,FAC-001147,2024-12-04,400.93,Tarjeta
PAG-002229,FAC-000520,2025-09-13,759.42,Efectivo
PAG-002230,FAC-001137,2025-05-02,21250.32,Tarjeta
PAG-002231,FAC-000736,2025-10-23,3533.70,Transferencia
PAG-002232,FAC-002586,2024-06-12,1130.00,Transferencia
PAG-002233,FAC-001354,2024-07-25,2063.04,Transferencia
PAG-002234,FAC-001809,2024-09-03,403.76,Transferencia
PAG-002235,FAC-001738,2024-10-24,480.20,Transferencia
PAG-002236,FAC-000975,2026-03-28,6699.28,Transferencia
PAG-002237,FAC-003430,2025-11-25,1538.13,Transferencia
PAG-002238,FAC-002916,2025-05-31,2998.68,Cheque
PAG-002239,FAC-002131,2024-05-21,4464.16,Transferencia
PAG-002240,FAC-000621,2025-03-31,9788.50,Efectivo
PAG-002241,FAC-002852,2026-01-08,1691.76,Tarjeta
PAG-002242,FAC-003320,2024-07-31,3471.30,Transferencia
PAG-002243,FAC-002162,2025-03-24,481.96,Tarjeta
PAG-002244,FAC-001178,2024-04-25,2578.94,Transferencia
PAG-002245,FAC-000389,2024-10-20,4611.00,Transferencia
PAG-002246,FAC-002120,2024-08-17,721.04,Transferencia
PAG-002247,FAC-002871,2024-11-07,1061.04,Transferencia
PAG-002248,FAC-001307,2026-01-11,1336.68,Transferencia
PAG-002249,FAC-000790,2024-10-17,6015.08,Transferencia
PAG-002250,FAC-001272,2025-04-09,242.24,Transferencia
PAG-002251,FAC-002642,2025-05-12,2780.35,Transferencia
PAG-002252,FAC-002249,2026-01-26,2198.88,Transferencia
PAG-002253,FAC-002303,2025-11-24,902.01,Transferencia
PAG-002254,FAC-000791,2024-07-12,316.98,Cheque
PAG-002255,FAC-003432,2024-09-09,143.20,Transferencia
PAG-002256,FAC-003334,2024-03-01,1084.92,Transferencia
PAG-002257,FAC-002178,2025-10-15,2092.76,Transferencia
PAG-002258,FAC-002759,2025-02-06,3137.32,Transferencia
PAG-002259,FAC-000487,2025-12-12,5359.41,Transferencia
PAG-002260,FAC-001154,2025-06-14,108.93,Cheque
PAG-002261,FAC-002057,2025-07-10,7482.24,Transferencia
PAG-002262,FAC-000505,2024-10-15,643.00,Transferencia
PAG-002263,FAC-001432,2025-02-02,597.66,Transferencia
PAG-002264,FAC-000775,2024-04-23,7822.20,Transferencia
PAG-002265,FAC-000454,2024-06-21,102.44,Transferencia
PAG-002266,FAC-002658,2025-12-18,3780.24,Transferencia
PAG-002267,FAC-003284,2025-10-12,1742.45,Cheque
PAG-002268,FAC-003295,2025-10-31,624.43,Tarjeta
PAG-002269,FAC-001770,2025-04-20,8904.63,Tarjeta
PAG-002270,FAC-001850,2025-08-03,1211.38,Transferencia
PAG-002271,FAC-003245,2025-09-06,808.90,Tarjeta
PAG-002272,FAC-001330,2025-12-08,2171.10,Transferencia
PAG-002273,FAC-000444,2025-04-11,990.90,Transferencia
PAG-002274,FAC-000001,2024-03-30,779.84,Transferencia
PAG-002275,FAC-002414,2024-07-30,1640.40,Transferencia
PAG-002276,FAC-002306,2024-04-03,773.76,Transferencia
PAG-002277,FAC-001356,2024-05-29,4539.28,Transferencia
PAG-002278,FAC-001949,2025-02-13,864.32,Cheque
PAG-002279,FAC-000267,2025-09-24,387.05,Transferencia
PAG-002280,FAC-003218,2025-01-24,1051.79,Cheque
PAG-002281,FAC-003218,2025-02-10,701.20,Cheque
PAG-002282,FAC-002342,2025-11-12,2378.58,Transferencia
PAG-002283,FAC-002387,2025-10-09,3631.39,Tarjeta
PAG-002284,FAC-002657,2024-04-01,2912.76,Transferencia
PAG-002285,FAC-000088,2025-02-15,621.60,Transferencia
PAG-002286,FAC-000673,2024-12-22,5706.96,Cheque
PAG-002287,FAC-000433,2025-06-15,3164.46,Transferencia
PAG-002288,FAC-003471,2025-11-18,1174.52,Cheque
PAG-002289,FAC-003450,2025-11-30,1626.68,Transferencia
PAG-002290,FAC-000118,2024-06-24,116.50,Transferencia
PAG-002291,FAC-000680,2024-03-27,1632.78,Cheque
PAG-002292,FAC-001008,2024-06-11,1582.52,Transferencia
PAG-002293,FAC-003324,2024-10-03,1100.04,Tarjeta
PAG-002294,FAC-003324,2024-10-17,733.36,Tarjeta
PAG-002295,FAC-003212,2024-08-22,6170.32,Transferencia
PAG-002296,FAC-001273,2025-01-11,916.88,Transferencia
PAG-002297,FAC-003006,2024-03-14,1953.43,Cheque
PAG-002298,FAC-002728,2024-10-22,1447.92,Transferencia
PAG-002299,FAC-002620,2024-11-22,14510.04,Cheque
PAG-002300,FAC-001852,2025-03-27,825.29,Efectivo
PAG-002301,FAC-001852,2025-04-14,550.19,Efectivo
PAG-002302,FAC-000696,2025-10-19,2932.93,Cheque
PAG-002303,FAC-002743,2026-01-29,1226.48,Transferencia
PAG-002304,FAC-002525,2024-07-28,715.34,Transferencia
PAG-002305,FAC-002750,2025-08-17,2596.52,Tarjeta
PAG-002306,FAC-002750,2025-08-30,1731.02,Tarjeta
PAG-002307,FAC-002840,2025-03-07,5590.98,Transferencia
PAG-002308,FAC-000651,2024-02-20,4171.23,Cheque
PAG-002309,FAC-000651,2024-03-03,2780.82,Cheque
PAG-002310,FAC-002535,2025-12-11,187.33,Transferencia
PAG-002311,FAC-000321,2024-03-24,1163.04,Transferencia
PAG-002312,FAC-000544,2024-10-10,8639.12,Transferencia
PAG-002313,FAC-003454,2025-10-01,1803.54,Cheque
PAG-002314,FAC-002991,2024-06-15,2441.80,Transferencia
PAG-002315,FAC-001296,2024-03-08,364.32,Transferencia
PAG-002316,FAC-000767,2024-05-21,1018.80,Tarjeta
PAG-002317,FAC-002467,2025-12-14,2162.55,Cheque
PAG-002318,FAC-000936,2025-03-02,12310.06,Transferencia
PAG-002319,FAC-000177,2025-08-19,1378.51,Transferencia
PAG-002320,FAC-002764,2025-09-04,408.85,Transferencia
PAG-002321,FAC-001058,2024-11-11,11387.16,Transferencia
PAG-002322,FAC-003005,2025-03-26,12399.94,Transferencia
PAG-002323,FAC-001989,2025-03-21,826.66,Efectivo
PAG-002324,FAC-000432,2025-01-29,996.40,Transferencia
PAG-002325,FAC-002422,2024-11-27,838.76,Transferencia
PAG-002326,FAC-000245,2025-09-16,4993.73,Transferencia
PAG-002327,FAC-000025,2025-05-28,209.64,Transferencia
PAG-002328,FAC-003135,2025-11-02,2607.65,Transferencia
PAG-002329,FAC-000718,2024-09-15,1209.96,Transferencia
PAG-002330,FAC-000470,2025-06-12,1710.92,Transferencia
PAG-002331,FAC-000072,2026-04-28,624.77,Transferencia
PAG-002332,FAC-000351,2024-11-06,3813.18,Tarjeta
PAG-002333,FAC-002115,2024-11-04,384.46,Transferencia
PAG-002334,FAC-001012,2025-10-11,3120.12,Transferencia
PAG-002335,FAC-000268,2024-08-13,2738.05,Tarjeta
PAG-002336,FAC-001838,2024-02-10,989.76,Cheque
PAG-002337,FAC-000631,2024-08-30,4456.05,Tarjeta
PAG-002338,FAC-002380,2025-10-15,1091.70,Tarjeta
PAG-002339,FAC-003272,2024-02-21,2019.93,Transferencia
PAG-002340,FAC-002974,2025-08-24,1271.13,Efectivo
PAG-002341,FAC-000935,2025-06-29,2860.77,Transferencia
PAG-002342,FAC-001960,2025-12-29,4617.36,Transferencia
PAG-002343,FAC-002197,2025-11-05,5298.72,Tarjeta
PAG-002344,FAC-002887,2025-05-14,971.64,Tarjeta
PAG-002345,FAC-001839,2024-08-01,3623.04,Transferencia
PAG-002346,FAC-000916,2025-02-21,2169.93,Transferencia
PAG-002347,FAC-000916,2025-03-05,1446.62,Transferencia
PAG-002348,FAC-003401,2024-09-23,1620.36,Cheque
PAG-002349,FAC-003261,2026-03-05,2408.94,Tarjeta
PAG-002350,FAC-002855,2025-10-05,1303.26,Cheque
PAG-002351,FAC-001608,2024-09-21,4234.08,Transferencia
PAG-002352,FAC-003247,2026-02-26,600.64,Transferencia
PAG-002353,FAC-001258,2025-11-01,243.40,Transferencia
PAG-002354,FAC-002189,2025-11-16,1569.18,Transferencia
PAG-002355,FAC-001118,2024-12-29,1747.33,Transferencia
PAG-002356,FAC-001010,2024-10-07,1627.38,Cheque
PAG-002357,FAC-001674,2024-09-05,12535.62,Transferencia
PAG-002358,FAC-002919,2025-08-05,2169.25,Transferencia
PAG-002359,FAC-002499,2025-12-03,9631.68,Tarjeta
PAG-002360,FAC-001167,2025-12-30,838.94,Transferencia
PAG-002361,FAC-001688,2025-08-07,1748.47,Transferencia
PAG-002362,FAC-002478,2025-11-21,2330.86,Transferencia
PAG-002363,FAC-002478,2025-12-16,1553.90,Transferencia
PAG-002364,FAC-001208,2024-04-04,1074.92,Tarjeta
PAG-002365,FAC-002650,2025-08-05,1151.70,Tarjeta
PAG-002366,FAC-000759,2025-08-07,4171.58,Tarjeta
PAG-002367,FAC-003102,2025-05-03,1282.76,Efectivo
PAG-002368,FAC-001276,2025-02-16,9026.71,Transferencia
PAG-002369,FAC-002726,2026-03-06,440.46,Tarjeta
PAG-002370,FAC-002177,2025-08-21,369.68,Transferencia
PAG-002371,FAC-002177,2025-09-04,246.46,Transferencia
PAG-002372,FAC-001175,2026-01-27,847.50,Transferencia
PAG-002373,FAC-001060,2025-06-14,122.00,Tarjeta
PAG-002374,FAC-001464,2024-10-11,2064.06,Transferencia
PAG-002375,FAC-001114,2024-03-04,7105.99,Cheque
PAG-002376,FAC-001944,2024-01-22,3275.88,Transferencia
PAG-002377,FAC-002652,2024-02-28,502.58,Transferencia
PAG-002378,FAC-000551,2024-07-21,1559.65,Transferencia
PAG-002379,FAC-001412,2024-11-18,9693.36,Cheque
PAG-002380,FAC-002554,2024-05-07,4459.21,Tarjeta
PAG-002381,FAC-002638,2024-04-03,5069.16,Cheque
PAG-002382,FAC-002286,2025-04-23,4437.90,Transferencia
PAG-002383,FAC-002647,2025-09-26,5047.80,Tarjeta
PAG-002384,FAC-000400,2024-08-05,11944.68,Transferencia
PAG-002385,FAC-000453,2024-05-25,4897.84,Transferencia
PAG-002386,FAC-001249,2026-01-11,2235.90,Transferencia
PAG-002387,FAC-002883,2024-09-29,229.20,Transferencia
PAG-002388,FAC-003173,2024-12-23,105.64,Transferencia
PAG-002389,FAC-002660,2024-08-09,1920.19,Transferencia
PAG-002390,FAC-000443,2025-01-12,521.10,Transferencia
PAG-002391,FAC-001494,2025-08-22,5621.58,Transferencia
PAG-002392,FAC-000786,2025-03-20,4645.72,Transferencia
PAG-002393,FAC-001965,2025-04-14,1340.58,Transferencia
PAG-002394,FAC-000327,2025-04-27,301.47,Efectivo
PAG-002395,FAC-001083,2025-04-04,250.36,Cheque
PAG-002396,FAC-001475,2025-05-12,1969.98,Cheque
PAG-002397,FAC-000261,2025-10-30,57.93,Transferencia
PAG-002398,FAC-003303,2024-10-04,577.83,Cheque
PAG-002399,FAC-003303,2024-10-23,385.22,Cheque
PAG-002400,FAC-001612,2024-03-26,2009.63,Tarjeta
PAG-002401,FAC-000176,2024-01-11,1838.24,Cheque
PAG-002402,FAC-001182,2025-06-29,4509.64,Transferencia
PAG-002403,FAC-000328,2025-04-09,1042.22,Transferencia
PAG-002404,FAC-001117,2025-01-14,3874.05,Transferencia
PAG-002405,FAC-001284,2025-04-01,506.03,Transferencia
PAG-002406,FAC-002335,2025-12-11,1171.11,Efectivo
PAG-002407,FAC-002673,2026-01-31,2546.06,Efectivo
PAG-002408,FAC-001164,2024-07-22,8779.60,Transferencia
PAG-002409,FAC-000249,2025-07-01,2124.81,Transferencia
PAG-002410,FAC-002186,2024-07-04,1252.48,Transferencia
PAG-002411,FAC-001116,2025-01-16,2371.35,Transferencia
PAG-002412,FAC-000014,2024-06-03,1915.78,Efectivo
PAG-002413,FAC-001708,2024-05-22,512.70,Transferencia
PAG-002414,FAC-000504,2024-10-18,1408.26,Tarjeta
PAG-002415,FAC-002848,2025-10-28,826.80,Transferencia
PAG-002416,FAC-000080,2024-06-29,2598.36,Transferencia
PAG-002417,FAC-000080,2024-07-11,1732.24,Transferencia
PAG-002418,FAC-002276,2025-04-08,379.05,Cheque
PAG-002419,FAC-001306,2024-05-20,11112.64,Transferencia
PAG-002420,FAC-001450,2025-08-26,1309.25,Transferencia
PAG-002421,FAC-000563,2025-04-29,5764.50,Transferencia
PAG-002422,FAC-000851,2025-03-26,3163.46,Transferencia
PAG-002423,FAC-002423,2025-12-08,1824.24,Transferencia
PAG-002424,FAC-001344,2024-10-28,2085.16,Cheque
PAG-002425,FAC-003137,2024-08-29,1088.22,Transferencia
PAG-002426,FAC-002386,2025-11-07,496.59,Transferencia
PAG-002427,FAC-002386,2025-11-18,331.06,Transferencia
PAG-002428,FAC-000343,2024-05-03,1852.45,Transferencia
PAG-002429,FAC-002994,2024-05-07,1972.20,Transferencia
PAG-002430,FAC-002074,2024-11-20,594.12,Cheque
PAG-002431,FAC-002074,2024-12-01,396.08,Cheque
PAG-002432,FAC-001844,2025-03-27,436.77,Transferencia
PAG-002433,FAC-000302,2025-12-11,1450.08,Transferencia
PAG-002434,FAC-000588,2025-04-14,326.22,Cheque
PAG-002435,FAC-002727,2024-10-18,260.75,Transferencia
PAG-002436,FAC-002727,2024-11-16,173.84,Transferencia
PAG-002437,FAC-000604,2025-08-30,1199.80,Transferencia
PAG-002438,FAC-002611,2025-10-01,1107.60,Transferencia
PAG-002439,FAC-001283,2025-11-04,3759.96,Transferencia
PAG-002440,FAC-002280,2024-09-15,2564.45,Transferencia
PAG-002441,FAC-001304,2025-12-19,1336.14,Tarjeta
PAG-002442,FAC-001092,2025-09-23,5809.65,Transferencia
PAG-002443,FAC-002026,2025-07-15,227.22,Transferencia
PAG-002444,FAC-000319,2025-11-14,9423.60,Transferencia
PAG-002445,FAC-002811,2025-05-16,2176.93,Transferencia
PAG-002446,FAC-002305,2026-01-12,4566.04,Transferencia
PAG-002447,FAC-001876,2025-02-22,3159.42,Cheque
PAG-002448,FAC-003180,2025-10-21,6608.19,Transferencia
PAG-002449,FAC-001023,2024-09-24,1809.48,Transferencia
PAG-002450,FAC-000107,2025-04-05,6972.50,Transferencia
PAG-002451,FAC-003310,2025-07-18,4811.04,Transferencia
PAG-002452,FAC-000594,2024-04-21,2822.89,Transferencia
PAG-002453,FAC-000506,2024-12-22,706.86,Tarjeta
PAG-002454,FAC-000409,2026-01-06,889.76,Transferencia
PAG-002455,FAC-003205,2025-08-25,194.56,Transferencia
PAG-002456,FAC-003205,2025-09-11,129.71,Transferencia
PAG-002457,FAC-001654,2024-05-05,8918.19,Cheque
PAG-002458,FAC-003382,2024-03-16,765.06,Transferencia
PAG-002459,FAC-002014,2025-04-21,387.93,Transferencia
PAG-002460,FAC-001434,2024-05-16,429.82,Efectivo
PAG-002461,FAC-000491,2025-02-05,2517.90,Transferencia
PAG-002462,FAC-001990,2024-07-16,4750.24,Transferencia
PAG-002463,FAC-000124,2025-03-24,1941.67,Transferencia
PAG-002464,FAC-001554,2024-10-18,430.47,Cheque
PAG-002465,FAC-001287,2024-04-02,219.67,Transferencia
PAG-002466,FAC-003107,2025-11-26,133.02,Cheque
PAG-002467,FAC-003107,2025-12-11,88.68,Cheque
PAG-002468,FAC-001606,2024-09-07,1060.29,Transferencia
PAG-002469,FAC-001664,2024-10-10,366.90,Cheque
PAG-002470,FAC-001866,2024-05-29,15548.28,Transferencia
PAG-002471,FAC-002995,2024-07-17,4465.35,Transferencia
PAG-002472,FAC-002572,2026-03-06,2150.20,Transferencia
PAG-002473,FAC-000146,2024-09-26,3861.90,Transferencia
PAG-002474,FAC-000812,2025-07-18,2270.45,Tarjeta
PAG-002475,FAC-002226,2024-06-24,10047.54,Transferencia
PAG-002476,FAC-000277,2024-02-14,874.37,Transferencia
PAG-002477,FAC-000277,2024-03-08,582.91,Transferencia
PAG-002478,FAC-000017,2025-05-11,983.26,Transferencia
PAG-002479,FAC-001834,2024-12-17,1134.06,Cheque
PAG-002480,FAC-001064,2024-05-25,1541.84,Transferencia
PAG-002481,FAC-003300,2024-12-06,757.16,Transferencia
PAG-002482,FAC-001162,2025-04-16,3515.48,Efectivo
PAG-002483,FAC-001924,2025-03-09,14403.20,Transferencia
PAG-002484,FAC-002604,2024-09-04,352.34,Tarjeta
PAG-002485,FAC-000258,2024-07-03,52.07,Transferencia
PAG-002486,FAC-001374,2024-11-02,10429.80,Transferencia
PAG-002487,FAC-000182,2025-05-13,907.10,Tarjeta
PAG-002488,FAC-002025,2024-08-21,1172.88,Transferencia
PAG-002489,FAC-002025,2024-09-16,781.92,Transferencia
PAG-002490,FAC-002106,2024-07-14,3815.24,Transferencia
PAG-002491,FAC-000032,2025-10-13,335.94,Transferencia
PAG-002492,FAC-000032,2025-11-10,223.96,Transferencia
PAG-002493,FAC-000342,2024-09-06,2763.75,Cheque
PAG-002494,FAC-002356,2024-05-01,2073.31,Transferencia
PAG-002495,FAC-001108,2025-02-23,2590.18,Transferencia
PAG-002496,FAC-002841,2024-09-09,2840.46,Transferencia
PAG-002497,FAC-000745,2025-10-17,307.99,Tarjeta
PAG-002498,FAC-001957,2025-05-01,846.65,Transferencia
PAG-002499,FAC-002564,2025-02-28,21111.37,Transferencia
PAG-002500,FAC-000241,2025-12-30,487.26,Cheque
PAG-002501,FAC-002791,2025-04-07,602.47,Tarjeta
PAG-002502,FAC-002485,2025-01-30,1619.24,Transferencia
PAG-002503,FAC-000113,2024-07-31,362.94,Cheque
PAG-002504,FAC-000311,2024-07-17,1909.62,Transferencia
PAG-002505,FAC-002458,2024-04-09,224.70,Tarjeta
PAG-002506,FAC-002364,2024-06-08,102.96,Transferencia
PAG-002507,FAC-002318,2025-03-06,1445.47,Transferencia
PAG-002508,FAC-000781,2024-09-29,3924.76,Tarjeta
PAG-002509,FAC-000980,2025-10-16,260.00,Transferencia
PAG-002510,FAC-003379,2024-11-04,4968.24,Cheque
PAG-002511,FAC-003379,2024-11-26,3312.16,Cheque
PAG-002512,FAC-001214,2025-08-12,13858.02,Transferencia
PAG-002513,FAC-001521,2024-02-14,1170.48,Transferencia
PAG-002514,FAC-002980,2025-03-14,810.57,Efectivo
PAG-002515,FAC-001413,2024-07-19,1704.06,Cheque
PAG-002516,FAC-000949,2024-06-28,1450.89,Transferencia
PAG-002517,FAC-000949,2024-07-24,967.26,Transferencia
PAG-002518,FAC-001032,2025-06-03,5984.07,Cheque
PAG-002519,FAC-001422,2025-08-04,1512.77,Transferencia
PAG-002520,FAC-002632,2024-06-21,6981.24,Transferencia
PAG-002521,FAC-002780,2025-12-05,6958.76,Cheque
PAG-002522,FAC-002132,2024-09-27,2749.05,Tarjeta
PAG-002523,FAC-002725,2024-04-06,603.20,Transferencia
PAG-002524,FAC-001657,2024-09-10,2370.60,Cheque
PAG-002525,FAC-002510,2025-05-03,1708.08,Transferencia
PAG-002526,FAC-003214,2025-02-20,8187.48,Transferencia
PAG-002527,FAC-001326,2024-10-28,1750.00,Efectivo
PAG-002528,FAC-000210,2025-04-25,5111.33,Tarjeta
PAG-002529,FAC-001030,2024-02-03,8640.87,Transferencia
PAG-002530,FAC-001433,2025-04-25,2578.40,Cheque
PAG-002531,FAC-000089,2024-04-28,4465.72,Transferencia
PAG-002532,FAC-002540,2025-12-23,2242.35,Transferencia
PAG-002533,FAC-002540,2026-01-11,1494.90,Transferencia
PAG-002534,FAC-003082,2024-10-27,2135.46,Transferencia
PAG-002535,FAC-003082,2024-11-13,1423.64,Transferencia
PAG-002536,FAC-002561,2025-03-29,388.14,Tarjeta
PAG-002537,FAC-002435,2025-01-03,500.92,Cheque
PAG-002538,FAC-003042,2025-11-04,820.78,Tarjeta
PAG-002539,FAC-002527,2024-07-24,4823.35,Transferencia
PAG-002540,FAC-003434,2025-03-20,2258.60,Tarjeta
PAG-002541,FAC-000735,2025-07-07,2079.77,Transferencia
PAG-002542,FAC-002471,2025-05-02,885.78,Transferencia
PAG-002543,FAC-001285,2025-07-06,3075.45,Cheque
PAG-002544,FAC-000424,2024-06-18,1705.86,Transferencia
PAG-002545,FAC-001599,2025-09-16,1479.40,Tarjeta
PAG-002546,FAC-000151,2025-06-06,1298.48,Transferencia
PAG-002547,FAC-000151,2025-06-20,865.66,Transferencia
PAG-002548,FAC-000247,2025-09-02,812.83,Transferencia
PAG-002549,FAC-003372,2024-12-27,369.78,Transferencia
PAG-002550,FAC-000749,2024-02-11,972.20,Cheque
PAG-002551,FAC-002434,2025-12-08,5987.43,Transferencia
PAG-002552,FAC-000293,2025-07-07,644.56,Efectivo
PAG-002553,FAC-000231,2025-05-17,2599.06,Efectivo
PAG-002554,FAC-002475,2024-04-10,841.27,Transferencia
PAG-002555,FAC-000811,2026-03-20,52.73,Transferencia
PAG-002556,FAC-001499,2025-02-11,3242.84,Transferencia
PAG-002557,FAC-002239,2024-08-10,1278.08,Transferencia
PAG-002558,FAC-000900,2025-03-28,439.98,Transferencia
PAG-002559,FAC-000143,2024-12-31,13738.55,Transferencia
PAG-002560,FAC-002749,2024-05-02,485.76,Transferencia
PAG-002561,FAC-001367,2024-12-23,2598.84,Transferencia
PAG-002562,FAC-001367,2025-01-06,1732.56,Transferencia
PAG-002563,FAC-002790,2025-11-16,2088.01,Transferencia
PAG-002564,FAC-001562,2024-02-16,5433.90,Transferencia
PAG-002565,FAC-000027,2025-08-17,5722.29,Transferencia
PAG-002566,FAC-000051,2025-04-29,748.68,Transferencia
PAG-002567,FAC-001243,2025-06-12,320.47,Tarjeta
PAG-002568,FAC-000690,2024-07-26,483.42,Cheque
PAG-002569,FAC-002341,2024-06-21,3114.23,Transferencia
PAG-002570,FAC-002354,2024-07-08,927.24,Transferencia
PAG-002571,FAC-003311,2025-04-16,952.03,Cheque
PAG-002572,FAC-002854,2025-03-12,1746.36,Transferencia
PAG-002573,FAC-002854,2025-03-29,1164.24,Transferencia
PAG-002574,FAC-003381,2024-08-22,1494.30,Cheque
PAG-002575,FAC-002584,2024-09-19,5622.75,Transferencia
PAG-002576,FAC-000086,2025-08-02,891.82,Transferencia
PAG-002577,FAC-000929,2024-12-21,2649.75,Transferencia
PAG-002578,FAC-002456,2025-07-26,9694.95,Efectivo
PAG-002579,FAC-001111,2025-03-20,1412.28,Tarjeta
PAG-002580,FAC-002898,2024-10-10,2503.11,Cheque
PAG-002581,FAC-002722,2026-02-24,1020.30,Tarjeta
PAG-002582,FAC-000406,2025-05-08,1994.96,Cheque
PAG-002583,FAC-002885,2025-08-24,464.20,Cheque
PAG-002584,FAC-001831,2024-09-05,2989.56,Transferencia
PAG-002585,FAC-000134,2026-04-14,880.20,Transferencia
PAG-002586,FAC-002438,2025-06-07,212.10,Cheque
PAG-002587,FAC-001780,2024-06-27,620.40,Cheque
PAG-002588,FAC-002192,2024-11-10,968.07,Cheque
PAG-002589,FAC-003363,2025-04-25,2202.59,Transferencia
PAG-002590,FAC-003363,2025-05-12,1468.39,Transferencia
PAG-002591,FAC-000308,2025-10-17,11390.52,Transferencia
PAG-002592,FAC-000991,2025-08-24,895.04,Tarjeta
PAG-002593,FAC-002216,2025-01-17,2652.70,Transferencia
PAG-002594,FAC-002141,2024-03-16,2095.08,Transferencia
PAG-002595,FAC-002141,2024-04-13,1396.72,Transferencia
PAG-002596,FAC-001084,2025-05-01,5009.04,Transferencia
PAG-002597,FAC-001069,2025-02-16,332.42,Efectivo
PAG-002598,FAC-003323,2025-04-10,11063.29,Transferencia
PAG-002599,FAC-000850,2025-11-11,4922.40,Tarjeta
PAG-002600,FAC-000906,2024-10-04,1302.24,Transferencia
PAG-002601,FAC-000739,2025-09-25,883.56,Tarjeta
PAG-002602,FAC-002776,2025-05-28,20403.95,Transferencia
PAG-002603,FAC-003291,2024-04-06,4765.95,Tarjeta
PAG-002604,FAC-001693,2025-03-19,1014.24,Transferencia
PAG-002605,FAC-001803,2024-01-15,2579.22,Transferencia
PAG-002606,FAC-000686,2024-07-25,4791.64,Transferencia
PAG-002607,FAC-001452,2025-05-16,3932.18,Cheque
PAG-002608,FAC-002552,2024-03-09,3928.35,Tarjeta
PAG-002609,FAC-000954,2025-08-29,2136.18,Transferencia
PAG-002610,FAC-000386,2024-10-04,1050.20,Transferencia
PAG-002611,FAC-002793,2025-05-05,1494.68,Tarjeta
PAG-002612,FAC-002569,2025-09-27,2213.50,Tarjeta
PAG-002613,FAC-001244,2024-11-25,7399.20,Transferencia
PAG-002614,FAC-000554,2024-07-12,6410.20,Transferencia
PAG-002615,FAC-001544,2026-02-27,1607.08,Tarjeta
PAG-002616,FAC-002696,2025-10-11,3174.08,Transferencia
PAG-002617,FAC-003230,2024-06-02,6753.95,Cheque
PAG-002618,FAC-002204,2025-08-31,859.58,Transferencia
PAG-002619,FAC-003428,2025-10-11,2264.55,Transferencia
PAG-002620,FAC-000849,2024-10-20,2036.88,Tarjeta
PAG-002621,FAC-001867,2025-05-15,18125.58,Transferencia
PAG-002622,FAC-000305,2025-08-16,270.35,Transferencia
PAG-002623,FAC-000826,2025-10-16,565.92,Transferencia
PAG-002624,FAC-002029,2024-06-29,8674.86,Transferencia
PAG-002625,FAC-001469,2024-02-02,1570.25,Transferencia
PAG-002626,FAC-001823,2024-11-27,1503.74,Tarjeta
PAG-002627,FAC-000093,2024-10-23,205.74,Transferencia
PAG-002628,FAC-000093,2024-11-13,137.16,Transferencia
PAG-002629,FAC-002472,2024-12-19,1121.82,Transferencia
PAG-002630,FAC-002941,2024-09-09,6670.30,Transferencia
PAG-002631,FAC-002798,2024-08-11,804.34,Transferencia
PAG-002632,FAC-001548,2024-04-05,1326.93,Transferencia
PAG-002633,FAC-002687,2025-08-30,423.71,Transferencia
PAG-002634,FAC-000603,2025-05-26,5988.32,Transferencia
PAG-002635,FAC-003254,2025-09-24,6948.90,Cheque
PAG-002636,FAC-002441,2025-12-31,1957.24,Transferencia
PAG-002637,FAC-000421,2025-03-01,533.02,Transferencia
PAG-002638,FAC-001190,2025-08-23,3051.40,Transferencia
