fecha,equipo,vendedor,linea_producto,monto_mxn
2026-06-30,Sureste,SUR-05,Soporte,13931.34
2026-06-30,Sureste,SUR-02,Hardware,10553.76
2026-06-30,Sureste,SUR-03,Hardware,4150.76
2026-06-30,Sureste,SUR-01,Hardware,7438.52
2026-06-30,Sureste,SUR-01,Servicios,1911.49
2026-07-01,Centro,CEN-03,Hardware,27006.16
2026-07-01,Centro,CEN-02,Software,7297.55
2026-07-01,Centro,CEN-03,Software,17428.44
2026-07-01,Centro,CEN-03,Soporte,8074.07
2026-07-01,Centro,CEN-01,Hardware,18718.65
2026-07-01,Centro,CEN-01,Hardware,3908.15
2026-07-01,Centro,CEN-04,Servicios,15333.56
2026-07-01,Centro,CEN-02,Software,16575.45
2026-07-01,Norte,NOR-05,Soporte,6545.96
2026-07-01,Norte,NOR-05,Software,8666.86
2026-07-01,Norte,NOR-01,Servicios,9285.47
2026-07-01,Occidente,OCC-03,Servicios,12167.42
2026-07-01,Occidente,OCC-01,Servicios,2632.25
2026-07-01,Occidente,OCC-02,Software,20435.36
2026-07-01,Occidente,OCC-01,Software,7081.4
2026-07-01,Sureste,SUR-05,Software,13628.92
2026-07-01,Sureste,SUR-04,Software,7080.46
2026-07-01,Sureste,SUR-05,Software,16205.72
2026-07-02,Centro,CEN-05,Software,4876.98
2026-07-02,Centro,CEN-05,Servicios,4076.07
2026-07-02,Centro,CEN-01,Soporte,4371.32
2026-07-02,Centro,CEN-02,Software,10182.24
2026-07-02,Centro,CEN-01,Software,3589.5
2026-07-02,Centro,CEN-01,Hardware,15981.4
2026-07-02,Centro,CEN-04,Soporte,11131.39
2026-07-02,Centro,CEN-01,Software,14692.1
2026-07-02,Centro,CEN-02,Software,18000.04
2026-07-02,Centro,CEN-05,Software,21579.39
2026-07-02,Centro,CEN-03,Software,3481.2
2026-07-02,Centro,CEN-01,Software,11263.43
2026-07-02,Centro,CEN-03,Software,6271.16
2026-07-02,Norte,NOR-01,Software,3505.05
2026-07-02,Norte,NOR-04,Hardware,4016.98
2026-07-02,Norte,NOR-02,Servicios,8289.7
2026-07-02,Norte,NOR-03,Software,1930.74
2026-07-02,Norte,NOR-01,Software,5739.06
2026-07-02,Norte,NOR-01,Servicios,6486.11
2026-07-02,Occidente,OCC-04,Servicios,10995.12
2026-07-02,Sureste,SUR-04,Servicios,4122.4
2026-07-02,Sureste,SUR-03,Software,6469.68
2026-07-02,Sureste,SUR-04,Soporte,2307.08
2026-07-02,Sureste,SUR-01,Servicios,10468.89
2026-07-03,Centro,CEN-02,Hardware,1689.49
2026-07-03,Centro,CEN-03,Servicios,19876.43
2026-07-03,Centro,CEN-01,Soporte,21651.64
2026-07-03,Centro,CEN-02,Servicios,3760.35
2026-07-03,Norte,NOR-01,Software,4257.93
2026-07-03,Norte,NOR-03,Hardware,9141.17
2026-07-03,Norte,NOR-01,Hardware,3158.02
2026-07-03,Occidente,OCC-05,Soporte,4141.66
2026-07-03,Occidente,OCC-03,Software,14186.16
2026-07-03,Occidente,OCC-03,Hardware,2851.67
2026-07-03,Occidente,OCC-04,Software,9353.78
2026-07-03,Occidente,OCC-04,Soporte,20736.72
2026-07-03,Occidente,OCC-04,Software,8570.19
2026-07-03,Occidente,OCC-05,Software,9726.04
2026-07-03,Sureste,SUR-04,Software,11334.49
2026-07-03,Sureste,SUR-01,Servicios,3991.61
2026-07-03,Sureste,SUR-02,Hardware,3922.9
2026-07-03,Sureste,SUR-03,Software,16626.31
2026-07-06,Centro,CEN-01,Hardware,16347.52
2026-07-06,Centro,CEN-02,Software,36773.12
2026-07-06,Centro,CEN-03,Software,14796.78
2026-07-06,Centro,CEN-02,Software,41397.77
2026-07-06,Centro,CEN-02,Servicios,9098.99
2026-07-06,Norte,NOR-04,Software,8905.24
2026-07-06,Norte,NOR-04,Servicios,9964.78
2026-07-06,Norte,NOR-04,Hardware,8380.98
2026-07-06,Norte,NOR-02,Software,8353.88
2026-07-06,Occidente,OCC-03,Software,9671.65
2026-07-06,Sureste,SUR-03,Servicios,8741.05
2026-07-06,Sureste,SUR-02,Software,5117.51
2026-07-06,Sureste,SUR-02,Software,2344.13
2026-07-07,Centro,CEN-05,Soporte,15369.64
2026-07-07,Centro,CEN-01,Hardware,24848.67
2026-07-07,Centro,CEN-04,Software,17259.89
2026-07-07,Centro,CEN-05,Soporte,10780.44
2026-07-07,Norte,NOR-01,Software,12229.46
2026-07-07,Norte,NOR-01,Soporte,26010.48
2026-07-07,Norte,NOR-01,Servicios,14096.86
2026-07-07,Norte,NOR-04,Servicios,13059.42
2026-07-07,Occidente,OCC-04,Servicios,2717.74
2026-07-07,Occidente,OCC-04,Software,17580.74
2026-07-07,Sureste,SUR-04,Software,7359.4
2026-07-07,Sureste,SUR-01,Hardware,2978.12
2026-07-07,Sureste,SUR-03,Software,20252.74
2026-07-08,Centro,CEN-02,Software,16023.93
2026-07-08,Centro,CEN-03,Servicios,8384.35
2026-07-08,Centro,CEN-03,Software,12857.31
2026-07-08,Centro,CEN-02,Servicios,9283.69
2026-07-08,Norte,NOR-01,Servicios,11074.43
2026-07-08,Norte,NOR-04,Hardware,2859.12
2026-07-08,Norte,NOR-05,Soporte,5126.02
2026-07-08,Norte,NOR-05,Servicios,6985.9
2026-07-08,Norte,NOR-05,Soporte,2319.12
2026-07-08,Occidente,OCC-02,Hardware,12113.81
2026-07-08,Occidente,OCC-05,Servicios,4591.26
2026-07-08,Sureste,SUR-03,Soporte,3544.01
2026-07-09,Centro,CEN-04,Hardware,6067.57
2026-07-09,Centro,CEN-05,Soporte,19019.52
2026-07-09,Centro,CEN-04,Soporte,7057.04
2026-07-09,Norte,NOR-01,Soporte,11914.27
2026-07-09,Norte,NOR-03,Software,6900.52
2026-07-09,Occidente,OCC-05,Servicios,4206.95
2026-07-09,Occidente,OCC-05,Software,18612.15
2026-07-09,Occidente,OCC-05,Servicios,27983.4
2026-07-09,Sureste,SUR-05,Soporte,4839.23
2026-07-09,Sureste,SUR-02,Servicios,7988.47
2026-07-09,Sureste,SUR-03,Software,639.89
2026-07-09,Sureste,SUR-05,Software,1324.16
2026-07-09,Sureste,SUR-01,Hardware,20582.35
2026-07-10,Centro,CEN-01,Servicios,3953.77
2026-07-10,Centro,CEN-04,Software,9004.38
2026-07-10,Centro,CEN-01,Software,8825.5
2026-07-10,Centro,CEN-03,Soporte,8096.19
2026-07-10,Centro,CEN-04,Hardware,15053.35
2026-07-10,Centro,CEN-05,Hardware,4029.71
2026-07-10,Norte,NOR-03,Software,13375.8
2026-07-10,Norte,NOR-02,Servicios,5724.17
2026-07-10,Norte,NOR-04,Soporte,4811.34
2026-07-10,Norte,NOR-05,Servicios,2839.37
2026-07-10,Occidente,OCC-01,Hardware,16410.02
2026-07-10,Occidente,OCC-04,Servicios,2962.35
2026-07-10,Occidente,OCC-05,Servicios,3154.69
2026-07-10,Occidente,OCC-03,Hardware,11987.36
2026-07-10,Occidente,OCC-05,Hardware,15070.6
2026-07-10,Sureste,SUR-04,Hardware,10420.96
2026-07-10,Sureste,SUR-03,Hardware,2539.87
2026-07-10,Sureste,SUR-01,Software,9801.64
2026-07-10,Sureste,SUR-02,Servicios,2277.93
2026-07-10,Sureste,SUR-02,Hardware,6752.35
2026-07-10,Sureste,SUR-04,Software,3516.05
2026-07-13,Centro,CEN-02,Software,13683.35
2026-07-13,Centro,CEN-03,Soporte,12915.48
2026-07-13,Centro,CEN-03,Hardware,9128.23
2026-07-13,Centro,CEN-05,Software,6435.72
2026-07-13,Norte,NOR-05,Software,5841.41
2026-07-13,Norte,NOR-04,Servicios,1524.28
2026-07-13,Norte,NOR-05,Servicios,6776.22
2026-07-13,Occidente,OCC-03,Software,5927.11
2026-07-13,Occidente,OCC-02,Servicios,3638.93
2026-07-13,Occidente,OCC-05,Servicios,4650.31
2026-07-13,Sureste,SUR-05,Hardware,8536.8
2026-07-13,Sureste,SUR-02,Servicios,5475.16
2026-07-13,Sureste,SUR-02,Software,2892.18
2026-07-13,Sureste,SUR-05,Servicios,7669.24
2026-07-14,Centro,CEN-02,Software,24435.67
2026-07-14,Centro,CEN-01,Servicios,19102.37
2026-07-14,Centro,CEN-05,Software,10442.09
2026-07-14,Centro,CEN-05,Hardware,11064.48
2026-07-14,Norte,NOR-03,Soporte,16195.08
2026-07-14,Norte,NOR-03,Hardware,2131.76
2026-07-14,Occidente,OCC-05,Servicios,31493.03
2026-07-14,Occidente,OCC-03,Soporte,10673.4
2026-07-14,Occidente,OCC-01,Servicios,12425.93
2026-07-14,Sureste,SUR-05,Software,2186.77
2026-07-15,Centro,CEN-04,Software,3645.84
2026-07-15,Centro,CEN-03,Servicios,40798.37
2026-07-15,Centro,CEN-01,Servicios,6525.52
2026-07-15,Norte,NOR-02,Servicios,1982.48
2026-07-15,Norte,NOR-03,Servicios,4821.66
2026-07-15,Norte,NOR-02,Hardware,2719.12
2026-07-15,Norte,NOR-05,Hardware,10853.34
2026-07-15,Norte,NOR-02,Hardware,2373.09
2026-07-15,Norte,NOR-03,Servicios,8026.12
2026-07-15,Norte,NOR-01,Servicios,16577.56
2026-07-15,Norte,NOR-05,Servicios,16276.97
2026-07-15,Norte,NOR-03,Software,14480.35
2026-07-15,Occidente,OCC-01,Software,12996.53
2026-07-15,Occidente,OCC-04,Hardware,6233.32
2026-07-15,Sureste,SUR-04,Hardware,4756.06
2026-07-15,Sureste,SUR-03,Software,19848.99
2026-07-15,Sureste,SUR-02,Software,2489.39
2026-07-15,Sureste,SUR-03,Software,5199.26
2026-07-15,Sureste,SUR-02,Software,8257.54
2026-07-16,Centro,CEN-05,Servicios,12701.37
2026-07-16,Centro,CEN-05,Software,1495.37
2026-07-16,Centro,CEN-04,Software,13385.76
2026-07-16,Centro,CEN-03,Servicios,10951.4
2026-07-16,Centro,CEN-02,Hardware,13680.32
2026-07-16,Norte,NOR-05,Servicios,11927.15
2026-07-16,Norte,NOR-05,Servicios,5379.5
2026-07-16,Norte,NOR-05,Software,7448.46
2026-07-16,Norte,NOR-03,Servicios,11724.26
2026-07-16,Norte,NOR-03,Software,15436.64
2026-07-16,Norte,NOR-05,Hardware,16545.16
2026-07-16,Norte,NOR-04,Servicios,7991.19
2026-07-16,Norte,NOR-05,Servicios,3925.05
2026-07-16,Occidente,OCC-05,Servicios,20562.72
2026-07-16,Occidente,OCC-04,Hardware,7325.71
2026-07-16,Occidente,OCC-01,Servicios,24014.11
2026-07-16,Sureste,SUR-02,Hardware,2371.32
2026-07-16,Sureste,SUR-05,Servicios,10670.43
2026-07-16,Sureste,SUR-03,Hardware,10715.27
2026-07-16,Sureste,SUR-03,Soporte,2229.3
2026-07-16,Sureste,SUR-04,Soporte,10742.48
2026-07-17,Centro,CEN-04,Software,16961.29
2026-07-17,Centro,CEN-04,Soporte,1022.53
2026-07-17,Centro,CEN-03,Servicios,10021.78
2026-07-17,Centro,CEN-01,Hardware,8244.83
2026-07-17,Norte,NOR-01,Software,17302.36
2026-07-17,Norte,NOR-03,Software,3152.75
2026-07-17,Occidente,OCC-03,Hardware,10868.53
2026-07-17,Occidente,OCC-03,Software,18472.08
2026-07-17,Occidente,OCC-03,Servicios,8151.01
2026-07-17,Sureste,SUR-04,Soporte,9024.53
2026-07-17,Sureste,SUR-04,Soporte,1899.61
2026-07-17,Sureste,SUR-01,Software,16715.63
2026-07-17,Sureste,SUR-04,Servicios,2618.27
2026-07-17,Sureste,SUR-04,Software,7461.51
2026-07-17,Sureste,SUR-03,Servicios,2593.06
2026-07-20,Centro,CEN-05,Hardware,14088.37
2026-07-20,Centro,CEN-02,Servicios,3687.04
2026-07-20,Centro,CEN-01,Soporte,15804.1
2026-07-20,Centro,CEN-02,Hardware,7550.95
2026-07-20,Centro,CEN-05,Software,5314.9
2026-07-20,Centro,CEN-02,Software,7741.8
2026-07-20,Norte,NOR-02,Hardware,3628.55
2026-07-20,Norte,NOR-04,Soporte,3690.26
2026-07-20,Norte,NOR-03,Software,3259.92
2026-07-20,Norte,NOR-02,Hardware,12976.42
2026-07-20,Norte,NOR-02,Servicios,26426.18
2026-07-20,Occidente,OCC-05,Software,9383.23
2026-07-20,Occidente,OCC-03,Software,11651.58
2026-07-20,Sureste,SUR-05,Software,1935.74
2026-07-20,Sureste,SUR-01,Software,8833.95
2026-07-20,Sureste,SUR-02,Software,3784.95
2026-07-20,Sureste,SUR-02,Software,7429.94
2026-07-20,Sureste,SUR-03,Software,1664.3
2026-07-21,Centro,CEN-05,Software,9359.81
2026-07-21,Centro,CEN-01,Hardware,18537.33
2026-07-21,Centro,CEN-02,Software,8864.67
2026-07-21,Centro,CEN-02,Soporte,15920.77
2026-07-21,Centro,CEN-02,Software,23282.86
2026-07-21,Centro,CEN-05,Servicios,1058.69
2026-07-21,Centro,CEN-04,Software,27365.04
2026-07-21,Norte,NOR-05,Hardware,19040.7
2026-07-21,Norte,NOR-05,Software,5802.25
2026-07-21,Norte,NOR-01,Servicios,3432.96
2026-07-21,Norte,NOR-05,Servicios,5865.04
2026-07-21,Occidente,OCC-04,Hardware,4395.64
2026-07-21,Occidente,OCC-03,Software,6321.39
2026-07-21,Occidente,OCC-03,Servicios,5310.01
2026-07-21,Occidente,OCC-04,Soporte,21452.79
2026-07-21,Occidente,OCC-02,Servicios,2247.55
2026-07-21,Occidente,OCC-05,Servicios,22070.57
2026-07-21,Sureste,SUR-04,Software,5437.83
2026-07-21,Sureste,SUR-01,Servicios,7312.13
2026-07-21,Sureste,SUR-01,Servicios,16086.96
2026-07-21,Sureste,SUR-02,Software,2214.63
2026-07-21,Sureste,SUR-05,Software,1829.05
2026-07-21,Sureste,SUR-04,Software,7058.0
2026-07-21,Sureste,SUR-01,Servicios,1873.6
2026-07-22,Centro,CEN-01,Software,2272.19
2026-07-22,Centro,CEN-02,Servicios,4438.29
2026-07-22,Centro,CEN-02,Software,16733.87
2026-07-22,Centro,CEN-01,Software,1738.88
2026-07-22,Norte,NOR-02,Hardware,3745.24
2026-07-22,Occidente,OCC-01,Servicios,10718.76
2026-07-22,Occidente,OCC-01,Servicios,5772.14
2026-07-22,Occidente,OCC-01,Software,14750.38
2026-07-22,Sureste,SUR-02,Software,4772.89
2026-07-22,Sureste,SUR-03,Servicios,2097.45
2026-07-23,Centro,CEN-01,Soporte,8725.95
2026-07-23,Centro,CEN-01,Software,13288.41
2026-07-23,Centro,CEN-05,Servicios,16423.46
2026-07-23,Centro,CEN-05,Servicios,21326.3
2026-07-23,Centro,CEN-02,Servicios,7269.32
2026-07-23,Centro,CEN-03,Software,4875.87
2026-07-23,Norte,NOR-01,Servicios,10299.21
2026-07-23,Norte,NOR-03,Software,5983.31
2026-07-23,Norte,NOR-02,Servicios,7252.92
2026-07-23,Norte,NOR-05,Software,9338.69
2026-07-23,Norte,NOR-04,Software,4248.71
2026-07-23,Occidente,OCC-03,Servicios,9432.89
2026-07-23,Occidente,OCC-01,Soporte,3121.38
2026-07-23,Occidente,OCC-03,Software,1242.4
2026-07-23,Occidente,OCC-01,Software,4435.87
2026-07-23,Occidente,OCC-02,Hardware,12949.66
2026-07-23,Sureste,SUR-02,Servicios,19548.25
2026-07-23,Sureste,SUR-02,Servicios,3075.48
2026-07-23,Sureste,SUR-03,Servicios,6245.87
2026-07-23,Sureste,SUR-01,Software,3215.05
2026-07-23,Sureste,SUR-01,Servicios,5218.02
2026-07-23,Sureste,SUR-03,Hardware,18667.15
2026-07-23,Sureste,SUR-05,Servicios,7933.39
2026-07-23,Sureste,SUR-05,Soporte,6404.67
2026-07-24,Centro,CEN-01,Servicios,12895.25
2026-07-24,Centro,CEN-04,Software,5802.15
2026-07-24,Centro,CEN-04,Soporte,11152.56
2026-07-24,Centro,CEN-01,Hardware,12824.73
2026-07-24,Centro,CEN-03,Hardware,25265.25
2026-07-24,Centro,CEN-04,Software,9977.29
2026-07-24,Norte,NOR-03,Soporte,19729.49
2026-07-24,Norte,NOR-02,Hardware,4693.78
2026-07-24,Norte,NOR-01,Hardware,5322.67
2026-07-24,Norte,NOR-03,Software,2010.7
2026-07-24,Norte,NOR-04,Servicios,8833.75
2026-07-24,Norte,NOR-01,Servicios,6438.75
2026-07-24,Norte,NOR-05,Servicios,8874.31
2026-07-24,Occidente,OCC-01,Software,500.0
2026-07-24,Occidente,OCC-04,Servicios,10987.25
2026-07-24,Occidente,OCC-01,Servicios,3830.61
2026-07-24,Occidente,OCC-03,Software,7790.93
2026-07-24,Occidente,OCC-02,Software,9403.64
2026-07-24,Occidente,OCC-05,Servicios,5668.57
2026-07-24,Sureste,SUR-05,Software,500.0
2026-07-24,Sureste,SUR-02,Hardware,2046.81
2026-07-24,Sureste,SUR-05,Servicios,18402.86
2026-07-24,Sureste,SUR-05,Servicios,5291.56
2026-07-24,Sureste,SUR-05,Software,1759.2
2026-07-24,Sureste,SUR-04,Hardware,5900.32
2026-07-27,Centro,CEN-04,Hardware,8231.07
2026-07-27,Centro,CEN-03,Software,10940.99
2026-07-27,Centro,CEN-05,Servicios,9439.01
2026-07-27,Centro,CEN-02,Hardware,1106.58
2026-07-27,Centro,CEN-02,Software,6774.22
2026-07-27,Centro,CEN-01,Hardware,43326.81
2026-07-27,Centro,CEN-01,Software,4718.08
2026-07-27,Centro,CEN-03,Software,5299.01
2026-07-27,Centro,CEN-05,Servicios,14491.73
2026-07-27,Norte,NOR-02,Servicios,6866.38
2026-07-27,Norte,NOR-01,Soporte,25271.84
2026-07-27,Norte,NOR-02,Servicios,8020.98
2026-07-27,Occidente,OCC-03,Servicios,11763.18
2026-07-27,Sureste,SUR-03,Servicios,26150.4
2026-07-27,Sureste,SUR-01,Software,3879.63
2026-07-27,Sureste,SUR-03,Servicios,6614.57
2026-07-27,Sureste,SUR-05,Servicios,10924.6
2026-07-27,Sureste,SUR-02,Hardware,3119.73
2026-07-27,Sureste,SUR-05,Software,7167.38
2026-07-28,Centro,CEN-04,Software,9961.45
2026-07-28,Centro,CEN-03,Hardware,14908.46
2026-07-28,Centro,CEN-01,Software,18550.76
2026-07-28,Centro,CEN-03,Software,25999.55
2026-07-28,Centro,CEN-02,Software,20026.92
2026-07-28,Norte,NOR-02,Servicios,4823.3
2026-07-28,Norte,NOR-03,Software,2171.23
2026-07-28,Norte,NOR-01,Soporte,8741.65
2026-07-28,Norte,NOR-01,Software,15560.92
2026-07-28,Norte,NOR-03,Servicios,10467.62
2026-07-28,Norte,NOR-01,Servicios,13104.04
2026-07-28,Norte,NOR-03,Hardware,3551.74
2026-07-28,Occidente,OCC-02,Servicios,8053.3
2026-07-28,Occidente,OCC-04,Soporte,22896.86
2026-07-28,Sureste,SUR-02,Hardware,2546.38
2026-07-28,Sureste,SUR-05,Hardware,8658.18
2026-07-29,Centro,CEN-05,Servicios,16535.48
2026-07-29,Centro,CEN-01,Servicios,18950.35
2026-07-29,Centro,CEN-05,Servicios,11703.5
2026-07-29,Centro,CEN-05,Hardware,12706.97
2026-07-29,Norte,NOR-04,Software,5193.13
2026-07-29,Norte,NOR-01,Software,5728.43
2026-07-29,Norte,NOR-02,Hardware,7738.39
2026-07-29,Norte,NOR-01,Soporte,4219.78
2026-07-29,Occidente,OCC-04,Hardware,9892.34
2026-07-29,Occidente,OCC-04,Hardware,1239.47
2026-07-29,Occidente,OCC-01,Servicios,9291.9
2026-07-29,Sureste,SUR-03,Software,13122.89
2026-07-29,Sureste,SUR-02,Hardware,6170.82
2026-07-30,Centro,CEN-04,Servicios,11577.12
2026-07-30,Norte,NOR-01,Soporte,8435.63
2026-07-30,Norte,NOR-04,Software,7668.5
2026-07-30,Sureste,SUR-03,Servicios,5535.86
2026-07-30,Sureste,SUR-05,Software,4517.54
2026-07-30,Sureste,SUR-04,Software,10891.92
2026-07-30,Sureste,SUR-01,Software,4468.69
2026-07-31,Centro,CEN-02,Software,11061.96
2026-07-31,Centro,CEN-04,Software,9789.59
2026-07-31,Centro,CEN-03,Hardware,9963.55
2026-07-31,Centro,CEN-02,Software,13803.07
2026-07-31,Centro,CEN-05,Software,15900.72
2026-07-31,Norte,NOR-05,Software,13187.32
2026-07-31,Norte,NOR-01,Hardware,6978.54
2026-07-31,Norte,NOR-01,Hardware,1437.13
2026-07-31,Norte,NOR-05,Servicios,12097.33
2026-07-31,Norte,NOR-05,Software,8399.04
2026-07-31,Occidente,OCC-04,Software,12744.13
2026-07-31,Occidente,OCC-05,Servicios,5531.77
2026-07-31,Occidente,OCC-01,Soporte,18043.31
2026-07-31,Occidente,OCC-01,Soporte,11171.78
2026-07-31,Sureste,SUR-03,Hardware,6288.77
2026-07-31,Sureste,SUR-02,Hardware,8227.06
2026-07-31,Sureste,SUR-01,Soporte,4802.35
2026-07-31,Sureste,SUR-02,Hardware,1094.84
2026-07-31,Sureste,SUR-04,Software,14773.31
2026-07-31,Sureste,SUR-03,Soporte,2490.54
2026-08-03,Centro,CEN-04,Servicios,20333.36
2026-08-03,Centro,CEN-04,Soporte,8182.69
2026-08-03,Centro,CEN-02,Servicios,24087.55
2026-08-03,Centro,CEN-03,Software,11039.67
2026-08-03,Centro,CEN-03,Servicios,12413.28
2026-08-03,Norte,NOR-03,Hardware,12090.38
2026-08-03,Norte,NOR-05,Soporte,10950.82
2026-08-03,Norte,NOR-03,Software,16902.47
2026-08-03,Norte,NOR-04,Servicios,3252.91
2026-08-03,Norte,NOR-05,Hardware,8104.84
2026-08-03,Norte,NOR-02,Software,4859.86
2026-08-03,Norte,NOR-04,Servicios,4482.32
2026-08-03,Occidente,OCC-01,Hardware,9531.25
2026-08-03,Occidente,OCC-01,Servicios,14648.98
2026-08-03,Occidente,OCC-01,Servicios,3906.78
2026-08-03,Sureste,SUR-03,Software,19291.9
2026-08-03,Sureste,SUR-05,Software,2759.71
2026-08-03,Sureste,SUR-03,Hardware,5929.85
2026-08-03,Sureste,SUR-01,Servicios,8739.67
2026-08-04,Centro,CEN-03,Software,8434.84
2026-08-04,Centro,CEN-04,Servicios,10030.52
2026-08-04,Centro,CEN-02,Soporte,24794.64
2026-08-04,Centro,CEN-02,Servicios,9307.93
2026-08-04,Centro,CEN-05,Soporte,21459.82
2026-08-04,Norte,NOR-03,Servicios,10378.57
2026-08-04,Norte,NOR-04,Soporte,10446.77
2026-08-04,Norte,NOR-01,Servicios,3968.31
2026-08-04,Norte,NOR-01,Servicios,12228.08
2026-08-04,Occidente,OCC-02,Soporte,10948.71
2026-08-04,Occidente,OCC-01,Software,11752.33
2026-08-04,Sureste,SUR-02,Software,2208.77
2026-08-04,Sureste,SUR-04,Servicios,9311.92
2026-08-04,Sureste,SUR-01,Servicios,6068.64
2026-08-04,Sureste,SUR-05,Hardware,4674.92
2026-08-04,Sureste,SUR-04,Servicios,7517.66
2026-08-05,Centro,CEN-05,Software,4499.28
2026-08-05,Centro,CEN-02,Servicios,8338.19
2026-08-05,Centro,CEN-02,Software,5993.59
2026-08-05,Centro,CEN-05,Software,27007.2
2026-08-05,Centro,CEN-03,Servicios,22615.58
2026-08-05,Centro,CEN-02,Soporte,3153.67
2026-08-05,Norte,NOR-05,Software,2462.56
2026-08-05,Norte,NOR-04,Servicios,8546.74
2026-08-05,Norte,NOR-02,Hardware,16578.35
2026-08-05,Norte,NOR-03,Software,11099.34
2026-08-05,Norte,NOR-02,Soporte,13850.74
2026-08-05,Norte,NOR-04,Soporte,12946.76
2026-08-05,Norte,NOR-03,Software,2750.13
2026-08-05,Norte,NOR-01,Servicios,16053.22
2026-08-05,Occidente,OCC-05,Software,11769.6
2026-08-05,Occidente,OCC-05,Software,11214.66
2026-08-05,Sureste,SUR-04,Software,5234.64
2026-08-06,Centro,CEN-05,Software,14155.73
2026-08-06,Centro,CEN-03,Software,20974.13
2026-08-06,Centro,CEN-01,Hardware,20084.36
2026-08-06,Centro,CEN-04,Hardware,4850.49
2026-08-06,Centro,CEN-05,Servicios,13017.6
2026-08-06,Centro,CEN-04,Software,10110.48
2026-08-06,Centro,CEN-04,Hardware,19416.06
2026-08-06,Centro,CEN-02,Software,11167.38
2026-08-06,Centro,CEN-03,Servicios,10020.74
2026-08-06,Norte,NOR-01,Servicios,9096.22
2026-08-06,Norte,NOR-02,Servicios,8601.98
2026-08-06,Norte,NOR-03,Software,22339.66
2026-08-06,Norte,NOR-03,Software,8806.13
2026-08-06,Occidente,OCC-05,Software,12459.86
2026-08-06,Occidente,OCC-04,Software,7308.62
2026-08-06,Occidente,OCC-03,Software,9476.01
2026-08-06,Sureste,SUR-02,Servicios,12304.77
2026-08-06,Sureste,SUR-05,Servicios,7875.44
2026-08-06,Sureste,SUR-01,Hardware,6608.18
2026-08-07,Centro,CEN-02,Servicios,7049.4
2026-08-07,Centro,CEN-02,Soporte,19532.7
2026-08-07,Centro,CEN-05,Servicios,3084.98
2026-08-07,Centro,CEN-04,Hardware,7014.31
2026-08-07,Centro,CEN-04,Software,10013.63
2026-08-07,Centro,CEN-04,Software,20060.67
2026-08-07,Norte,NOR-05,Software,6040.85
2026-08-07,Norte,NOR-03,Servicios,9888.56
2026-08-07,Norte,NOR-03,Software,11545.83
2026-08-07,Norte,NOR-02,Hardware,12731.7
2026-08-07,Occidente,OCC-03,Hardware,20336.32
2026-08-07,Sureste,SUR-03,Software,7589.82
2026-08-07,Sureste,SUR-02,Software,6068.76
2026-08-10,Centro,CEN-02,Servicios,8866.41
2026-08-10,Centro,CEN-05,Software,18128.71
2026-08-10,Centro,CEN-04,Servicios,12650.37
2026-08-10,Norte,NOR-01,Software,12986.04
2026-08-10,Norte,NOR-05,Soporte,2864.28
2026-08-10,Norte,NOR-04,Soporte,3615.75
2026-08-10,Norte,NOR-03,Servicios,16401.68
2026-08-10,Norte,NOR-04,Servicios,11023.45
2026-08-10,Occidente,OCC-04,Software,10544.23
2026-08-10,Occidente,OCC-05,Servicios,31787.75
2026-08-10,Occidente,OCC-01,Hardware,11716.76
2026-08-10,Sureste,SUR-04,Software,3291.63
2026-08-10,Sureste,SUR-03,Soporte,2153.61
2026-08-11,Centro,CEN-01,Soporte,10153.0
2026-08-11,Centro,CEN-05,Servicios,36492.76
2026-08-11,Centro,CEN-01,Hardware,11929.45
2026-08-11,Centro,CEN-04,Servicios,24003.23
2026-08-11,Centro,CEN-04,Servicios,9871.79
2026-08-11,Norte,NOR-03,Software,3221.6
2026-08-11,Norte,NOR-03,Software,15206.75
2026-08-11,Norte,NOR-01,Servicios,8434.87
2026-08-11,Occidente,OCC-02,Software,2466.08
2026-08-11,Sureste,SUR-05,Servicios,3583.46
2026-08-11,Sureste,SUR-01,Hardware,4236.49
2026-08-11,Sureste,SUR-04,Software,4320.81
2026-08-12,Centro,CEN-04,Hardware,2039.34
2026-08-12,Centro,CEN-01,Hardware,44418.64
2026-08-12,Centro,CEN-04,Software,8087.57
2026-08-12,Centro,CEN-01,Servicios,17465.98
2026-08-12,Norte,NOR-01,Software,6991.29
2026-08-12,Occidente,OCC-02,Software,4204.95
2026-08-12,Occidente,OCC-01,Servicios,20408.47
2026-08-12,Occidente,OCC-02,Soporte,7981.17
2026-08-12,Occidente,OCC-03,Hardware,8582.54
2026-08-12,Occidente,OCC-04,Servicios,4212.14
2026-08-12,Occidente,OCC-01,Software,4572.49
2026-08-12,Sureste,SUR-01,Soporte,16050.25
2026-08-12,Sureste,SUR-04,Servicios,8564.39
2026-08-12,Sureste,SUR-05,Software,10539.02
2026-08-12,Sureste,SUR-01,Software,9319.66
2026-08-12,Sureste,SUR-03,Software,4026.09
2026-08-12,Sureste,SUR-02,Hardware,1085.14
2026-08-12,Sureste,SUR-05,Servicios,5570.71
2026-08-13,Centro,CEN-05,Hardware,27921.72
2026-08-13,Centro,CEN-02,Hardware,7096.53
2026-08-13,Centro,CEN-05,Servicios,19003.21
2026-08-13,Centro,CEN-05,Servicios,10130.46
