evento_id,oportunidad_id,etapa,fecha_evento,vendedor_id
EVO-003354,OPP-001371,lead,2025-06-26,VEN-012
EVO-003355,OPP-001374,contactado,2025-06-26,VEN-007
EVO-003356,OPP-001377,lead,2025-06-26,VEN-012
EVO-003357,OPP-001383,lead,2025-06-26,VEN-011
EVO-003358,OPP-001384,lead,2025-06-26,VEN-010
EVO-003359,OPP-001385,contactado,2025-06-26,VEN-009
EVO-003360,OPP-001313,cierre,2025-06-27,VEN-003
EVO-003361,OPP-001354,contactado,2025-06-27,VEN-012
EVO-003362,OPP-001354,calificado,2025-06-27,VEN-012
EVO-003363,OPP-001361,contactado,2025-06-27,VEN-009
EVO-003364,OPP-001366,lead,2025-06-27,VEN-006
EVO-003365,OPP-001368,lead,2025-06-27,VEN-012
EVO-003366,OPP-001372,lead,2025-06-27,VEN-011
EVO-003367,OPP-001373,lead,2025-06-27,VEN-011
EVO-003368,OPP-001378,lead,2025-06-27,VEN-012
EVO-003369,OPP-001390,lead,2025-06-27,VEN-002
EVO-003370,OPP-001391,contactado,2025-06-27,VEN-009
EVO-003371,OPP-001391,calificado,2025-06-27,VEN-009
EVO-003372,OPP-001392,lead,2025-06-27,VEN-006
EVO-003373,OPP-001394,contactado,2025-06-27,VEN-010
EVO-003374,OPP-001394,calificado,2025-06-27,VEN-010
EVO-003375,OPP-001395,contactado,2025-06-27,VEN-012
EVO-003376,OPP-001322,propuesta,2025-06-28,VEN-009
EVO-003377,OPP-001322,cierre,2025-06-28,VEN-009
EVO-003378,OPP-001356,contactado,2025-06-28,VEN-009
EVO-003379,OPP-001358,contactado,2025-06-28,VEN-009
EVO-003380,OPP-001362,contactado,2025-06-28,VEN-007
EVO-003381,OPP-001364,contactado,2025-06-28,VEN-002
EVO-003382,OPP-001369,propuesta,2025-06-28,VEN-008
EVO-003383,OPP-001371,contactado,2025-06-28,VEN-012
EVO-003384,OPP-001374,calificado,2025-06-28,VEN-007
EVO-003385,OPP-001374,propuesta,2025-06-28,VEN-007
EVO-003386,OPP-001380,contactado,2025-06-28,VEN-009
EVO-003387,OPP-001382,contactado,2025-06-28,VEN-003
EVO-003388,OPP-001382,calificado,2025-06-28,VEN-003
EVO-003389,OPP-001383,contactado,2025-06-28,VEN-011
EVO-003390,OPP-001394,propuesta,2025-06-28,VEN-010
EVO-003391,OPP-001351,contactado,2025-06-29,VEN-004
EVO-003392,OPP-001353,calificado,2025-06-29,VEN-001
EVO-003393,OPP-001355,propuesta,2025-06-29,VEN-007
EVO-003394,OPP-001358,calificado,2025-06-29,VEN-009
EVO-003395,OPP-001366,contactado,2025-06-29,VEN-006
EVO-003396,OPP-001371,calificado,2025-06-29,VEN-012
EVO-003397,OPP-001371,propuesta,2025-06-29,VEN-012
EVO-003398,OPP-001377,contactado,2025-06-29,VEN-012
EVO-003399,OPP-001380,calificado,2025-06-29,VEN-009
EVO-003400,OPP-001382,propuesta,2025-06-29,VEN-003
EVO-003401,OPP-001385,calificado,2025-06-29,VEN-009
EVO-003402,OPP-001390,contactado,2025-06-29,VEN-002
EVO-003403,OPP-001355,cierre,2025-06-30,VEN-007
EVO-003404,OPP-001356,calificado,2025-06-30,VEN-009
EVO-003405,OPP-001356,propuesta,2025-06-30,VEN-009
EVO-003406,OPP-001361,calificado,2025-06-30,VEN-009
EVO-003407,OPP-001362,calificado,2025-06-30,VEN-007
EVO-003408,OPP-001362,propuesta,2025-06-30,VEN-007
EVO-003409,OPP-001372,contactado,2025-06-30,VEN-011
EVO-003410,OPP-001372,calificado,2025-06-30,VEN-011
EVO-003411,OPP-001378,contactado,2025-06-30,VEN-012
EVO-003412,OPP-001378,calificado,2025-06-30,VEN-012
EVO-003413,OPP-001394,cierre,2025-06-30,VEN-010
EVO-003414,OPP-001398,lead,2025-06-30,VEN-012
EVO-003415,OPP-001404,lead,2025-06-30,VEN-011
EVO-003416,OPP-001405,lead,2025-06-30,VEN-001
EVO-003417,OPP-001405,contactado,2025-06-30,VEN-001
EVO-003418,OPP-001409,lead,2025-06-30,VEN-006
EVO-003419,OPP-001413,lead,2025-06-30,VEN-005
EVO-003420,OPP-001413,contactado,2025-06-30,VEN-005
EVO-003421,OPP-001415,lead,2025-06-30,VEN-007
EVO-003422,OPP-001419,lead,2025-06-30,VEN-012
EVO-003423,OPP-001419,contactado,2025-06-30,VEN-012
EVO-003424,OPP-001426,lead,2025-06-30,VEN-006
EVO-003425,OPP-001426,contactado,2025-06-30,VEN-006
EVO-003426,OPP-001448,lead,2025-06-30,VEN-007
EVO-003427,OPP-001380,propuesta,2025-07-01,VEN-009
EVO-003428,OPP-001390,calificado,2025-07-01,VEN-002
EVO-003429,OPP-001390,propuesta,2025-07-01,VEN-002
EVO-003430,OPP-001397,lead,2025-07-01,VEN-001
EVO-003431,OPP-001402,lead,2025-07-01,VEN-006
EVO-003432,OPP-001402,contactado,2025-07-01,VEN-006
EVO-003433,OPP-001404,contactado,2025-07-01,VEN-011
EVO-003434,OPP-001411,lead,2025-07-01,VEN-006
EVO-003435,OPP-001414,lead,2025-07-01,VEN-009
EVO-003436,OPP-001416,lead,2025-07-01,VEN-004
EVO-003437,OPP-001427,lead,2025-07-01,VEN-001
EVO-003438,OPP-001441,lead,2025-07-01,VEN-012
EVO-003439,OPP-001443,lead,2025-07-01,VEN-010
EVO-003440,OPP-001444,lead,2025-07-01,VEN-011
EVO-003441,OPP-001353,propuesta,2025-07-02,VEN-001
EVO-003442,OPP-001358,propuesta,2025-07-02,VEN-009
EVO-003443,OPP-001361,propuesta,2025-07-02,VEN-009
EVO-003444,OPP-001403,lead,2025-07-02,VEN-001
EVO-003445,OPP-001406,lead,2025-07-02,VEN-012
EVO-003446,OPP-001407,lead,2025-07-02,VEN-005
EVO-003447,OPP-001409,contactado,2025-07-02,VEN-006
EVO-003448,OPP-001411,contactado,2025-07-02,VEN-006
EVO-003449,OPP-001413,calificado,2025-07-02,VEN-005
EVO-003450,OPP-001415,contactado,2025-07-02,VEN-007
EVO-003451,OPP-001416,contactado,2025-07-02,VEN-004
EVO-003452,OPP-001417,lead,2025-07-02,VEN-004
EVO-003453,OPP-001420,lead,2025-07-02,VEN-009
EVO-003454,OPP-001422,lead,2025-07-02,VEN-010
EVO-003455,OPP-001422,contactado,2025-07-02,VEN-010
EVO-003456,OPP-001426,calificado,2025-07-02,VEN-006
EVO-003457,OPP-001427,contactado,2025-07-02,VEN-001
EVO-003458,OPP-001430,lead,2025-07-02,VEN-004
EVO-003459,OPP-001430,contactado,2025-07-02,VEN-004
EVO-003460,OPP-001438,lead,2025-07-02,VEN-006
EVO-003461,OPP-001443,contactado,2025-07-02,VEN-010
EVO-003462,OPP-001445,lead,2025-07-02,VEN-007
EVO-003463,OPP-001446,lead,2025-07-02,VEN-009
EVO-003464,OPP-001398,contactado,2025-07-03,VEN-012
EVO-003465,OPP-001399,lead,2025-07-03,VEN-004
EVO-003466,OPP-001399,contactado,2025-07-03,VEN-004
EVO-003467,OPP-001399,calificado,2025-07-03,VEN-004
EVO-003468,OPP-001403,contactado,2025-07-03,VEN-001
EVO-003469,OPP-001403,calificado,2025-07-03,VEN-001
EVO-003470,OPP-001413,propuesta,2025-07-03,VEN-005
EVO-003471,OPP-001417,contactado,2025-07-03,VEN-004
EVO-003472,OPP-001417,calificado,2025-07-03,VEN-004
EVO-003473,OPP-001422,calificado,2025-07-03,VEN-010
EVO-003474,OPP-001424,lead,2025-07-03,VEN-009
EVO-003475,OPP-001424,contactado,2025-07-03,VEN-009
EVO-003476,OPP-001426,propuesta,2025-07-03,VEN-006
EVO-003477,OPP-001429,lead,2025-07-03,VEN-010
EVO-003478,OPP-001432,lead,2025-07-03,VEN-008
EVO-003479,OPP-001432,contactado,2025-07-03,VEN-008
EVO-003480,OPP-001434,lead,2025-07-03,VEN-006
EVO-003481,OPP-001435,lead,2025-07-03,VEN-005
EVO-003482,OPP-001437,lead,2025-07-03,VEN-001
EVO-003483,OPP-001437,contactado,2025-07-03,VEN-001
EVO-003484,OPP-001440,lead,2025-07-03,VEN-009
EVO-003485,OPP-001441,contactado,2025-07-03,VEN-012
EVO-003486,OPP-001442,lead,2025-07-03,VEN-011
EVO-003487,OPP-001445,contactado,2025-07-03,VEN-007
EVO-003488,OPP-001447,lead,2025-07-03,VEN-002
EVO-003489,OPP-001400,lead,2025-07-04,VEN-004
EVO-003490,OPP-001401,lead,2025-07-04,VEN-007
EVO-003491,OPP-001402,calificado,2025-07-04,VEN-006
EVO-003492,OPP-001404,calificado,2025-07-04,VEN-011
EVO-003493,OPP-001404,propuesta,2025-07-04,VEN-011
EVO-003494,OPP-001406,contactado,2025-07-04,VEN-012
EVO-003495,OPP-001406,calificado,2025-07-04,VEN-012
EVO-003496,OPP-001408,lead,2025-07-04,VEN-012
EVO-003497,OPP-001410,lead,2025-07-04,VEN-010
EVO-003498,OPP-001412,lead,2025-07-04,VEN-006
EVO-003499,OPP-001412,contactado,2025-07-04,VEN-006
EVO-003500,OPP-001414,contactado,2025-07-04,VEN-009
EVO-003501,OPP-001414,calificado,2025-07-04,VEN-009
EVO-003502,OPP-001416,calificado,2025-07-04,VEN-004
EVO-003503,OPP-001416,propuesta,2025-07-04,VEN-004
EVO-003504,OPP-001418,lead,2025-07-04,VEN-004
EVO-003505,OPP-001421,lead,2025-07-04,VEN-007
EVO-003506,OPP-001423,lead,2025-07-04,VEN-005
EVO-003507,OPP-001425,lead,2025-07-04,VEN-002
EVO-003508,OPP-001428,lead,2025-07-04,VEN-005
EVO-003509,OPP-001428,contactado,2025-07-04,VEN-005
EVO-003510,OPP-001430,calificado,2025-07-04,VEN-004
EVO-003511,OPP-001431,lead,2025-07-04,VEN-003
EVO-003512,OPP-001433,lead,2025-07-04,VEN-003
EVO-003513,OPP-001436,lead,2025-07-04,VEN-004
EVO-003514,OPP-001437,calificado,2025-07-04,VEN-001
EVO-003515,OPP-001439,lead,2025-07-04,VEN-010
EVO-003516,OPP-001440,contactado,2025-07-04,VEN-009
EVO-003517,OPP-001442,contactado,2025-07-04,VEN-011
EVO-003518,OPP-001442,calificado,2025-07-04,VEN-011
EVO-003519,OPP-001444,contactado,2025-07-04,VEN-011
EVO-003520,OPP-001446,contactado,2025-07-04,VEN-009
EVO-003521,OPP-001447,contactado,2025-07-04,VEN-002
EVO-003522,OPP-001399,propuesta,2025-07-05,VEN-004
EVO-003523,OPP-001404,cierre,2025-07-05,VEN-011
EVO-003524,OPP-001407,contactado,2025-07-05,VEN-005
EVO-003525,OPP-001410,contactado,2025-07-05,VEN-010
EVO-003526,OPP-001410,calificado,2025-07-05,VEN-010
EVO-003527,OPP-001412,calificado,2025-07-05,VEN-006
EVO-003528,OPP-001424,calificado,2025-07-05,VEN-009
EVO-003529,OPP-001425,contactado,2025-07-05,VEN-002
EVO-003530,OPP-001426,cierre,2025-07-05,VEN-006
EVO-003531,OPP-001429,contactado,2025-07-05,VEN-010
EVO-003532,OPP-001431,contactado,2025-07-05,VEN-003
EVO-003533,OPP-001431,calificado,2025-07-05,VEN-003
EVO-003534,OPP-001433,contactado,2025-07-05,VEN-003
EVO-003535,OPP-001433,calificado,2025-07-05,VEN-003
EVO-003536,OPP-001434,contactado,2025-07-05,VEN-006
EVO-003537,OPP-001435,contactado,2025-07-05,VEN-005
EVO-003538,OPP-001436,contactado,2025-07-05,VEN-004
EVO-003539,OPP-001417,propuesta,2025-07-06,VEN-004
EVO-003540,OPP-001423,contactado,2025-07-06,VEN-005
EVO-003541,OPP-001432,calificado,2025-07-06,VEN-008
EVO-003542,OPP-001433,propuesta,2025-07-06,VEN-003
EVO-003543,OPP-001436,calificado,2025-07-06,VEN-004
EVO-003544,OPP-001401,contactado,2025-07-07,VEN-007
EVO-003545,OPP-001402,propuesta,2025-07-07,VEN-006
EVO-003546,OPP-001402,cierre,2025-07-07,VEN-006
EVO-003547,OPP-001408,contactado,2025-07-07,VEN-012
EVO-003548,OPP-001418,contactado,2025-07-07,VEN-004
EVO-003549,OPP-001421,contactado,2025-07-07,VEN-007
EVO-003550,OPP-001421,calificado,2025-07-07,VEN-007
EVO-003551,OPP-001436,propuesta,2025-07-07,VEN-004
EVO-003552,OPP-001444,calificado,2025-07-07,VEN-011
EVO-003553,OPP-001454,lead,2025-07-07,VEN-006
EVO-003554,OPP-001465,lead,2025-07-07,VEN-002
EVO-003555,OPP-001473,lead,2025-07-07,VEN-004
EVO-003556,OPP-001476,lead,2025-07-07,VEN-004
EVO-003557,OPP-001480,lead,2025-07-07,VEN-012
EVO-003558,OPP-001482,lead,2025-07-07,VEN-001
EVO-003559,OPP-001399,cierre,2025-07-08,VEN-004
EVO-003560,OPP-001408,calificado,2025-07-08,VEN-012
EVO-003561,OPP-001410,propuesta,2025-07-08,VEN-010
EVO-003562,OPP-001418,calificado,2025-07-08,VEN-004
EVO-003563,OPP-001421,propuesta,2025-07-08,VEN-007
EVO-003564,OPP-001431,propuesta,2025-07-08,VEN-003
EVO-003565,OPP-001432,propuesta,2025-07-08,VEN-008
EVO-003566,OPP-001435,calificado,2025-07-08,VEN-005
EVO-003567,OPP-001450,lead,2025-07-08,VEN-007
EVO-003568,OPP-001452,lead,2025-07-08,VEN-006
EVO-003569,OPP-001459,lead,2025-07-08,VEN-004
EVO-003570,OPP-001460,lead,2025-07-08,VEN-004
EVO-003571,OPP-001462,lead,2025-07-08,VEN-004
EVO-003572,OPP-001469,lead,2025-07-08,VEN-002
EVO-003573,OPP-001471,lead,2025-07-08,VEN-005
EVO-003574,OPP-001475,lead,2025-07-08,VEN-003
EVO-003575,OPP-001480,contactado,2025-07-08,VEN-012
EVO-003576,OPP-001480,calificado,2025-07-08,VEN-012
EVO-003577,OPP-001485,lead,2025-07-08,VEN-004
EVO-003578,OPP-001497,lead,2025-07-08,VEN-005
EVO-003579,OPP-001410,cierre,2025-07-09,VEN-010
EVO-003580,OPP-001450,contactado,2025-07-09,VEN-007
EVO-003581,OPP-001450,calificado,2025-07-09,VEN-007
EVO-003582,OPP-001453,lead,2025-07-09,VEN-011
EVO-003583,OPP-001460,contactado,2025-07-09,VEN-004
EVO-003584,OPP-001466,lead,2025-07-09,VEN-002
EVO-003585,OPP-001467,lead,2025-07-09,VEN-003
EVO-003586,OPP-001468,lead,2025-07-09,VEN-004
EVO-003587,OPP-001470,lead,2025-07-09,VEN-012
EVO-003588,OPP-001470,contactado,2025-07-09,VEN-012
EVO-003589,OPP-001472,lead,2025-07-09,VEN-007
EVO-003590,OPP-001474,lead,2025-07-09,VEN-007
EVO-003591,OPP-001476,contactado,2025-07-09,VEN-004
EVO-003592,OPP-001476,calificado,2025-07-09,VEN-004
EVO-003593,OPP-001479,lead,2025-07-09,VEN-004
EVO-003594,OPP-001480,propuesta,2025-07-09,VEN-012
EVO-003595,OPP-001481,lead,2025-07-09,VEN-012
EVO-003596,OPP-001481,contactado,2025-07-09,VEN-012
EVO-003597,OPP-001482,contactado,2025-07-09,VEN-001
EVO-003598,OPP-001485,contactado,2025-07-09,VEN-004
EVO-003599,OPP-001488,lead,2025-07-09,VEN-008
EVO-003600,OPP-001489,lead,2025-07-09,VEN-001
EVO-003601,OPP-001490,lead,2025-07-09,VEN-001
EVO-003602,OPP-001449,lead,2025-07-10,VEN-011
EVO-003603,OPP-001450,propuesta,2025-07-10,VEN-007
EVO-003604,OPP-001451,lead,2025-07-10,VEN-001
EVO-003605,OPP-001451,contactado,2025-07-10,VEN-001
EVO-003606,OPP-001451,calificado,2025-07-10,VEN-001
EVO-003607,OPP-001453,contactado,2025-07-10,VEN-011
EVO-003608,OPP-001454,contactado,2025-07-10,VEN-006
EVO-003609,OPP-001455,lead,2025-07-10,VEN-004
EVO-003610,OPP-001457,lead,2025-07-10,VEN-012
EVO-003611,OPP-001461,lead,2025-07-10,VEN-001
EVO-003612,OPP-001464,lead,2025-07-10,VEN-004
EVO-003613,OPP-001465,contactado,2025-07-10,VEN-002
EVO-003614,OPP-001466,contactado,2025-07-10,VEN-002
EVO-003615,OPP-001466,calificado,2025-07-10,VEN-002
EVO-003616,OPP-001469,contactado,2025-07-10,VEN-002
EVO-003617,OPP-001474,contactado,2025-07-10,VEN-007
EVO-003618,OPP-001476,propuesta,2025-07-10,VEN-004
EVO-003619,OPP-001479,contactado,2025-07-10,VEN-004
EVO-003620,OPP-001483,lead,2025-07-10,VEN-003
EVO-003621,OPP-001484,lead,2025-07-10,VEN-004
EVO-003622,OPP-001485,calificado,2025-07-10,VEN-004
EVO-003623,OPP-001486,lead,2025-07-10,VEN-005
EVO-003624,OPP-001486,contactado,2025-07-10,VEN-005
EVO-003625,OPP-001487,lead,2025-07-10,VEN-011
EVO-003626,OPP-001490,contactado,2025-07-10,VEN-001
EVO-003627,OPP-001493,lead,2025-07-10,VEN-002
EVO-003628,OPP-001494,lead,2025-07-10,VEN-005
EVO-003629,OPP-001408,propuesta,2025-07-11,VEN-012
EVO-003630,OPP-001452,contactado,2025-07-11,VEN-006
EVO-003631,OPP-001454,calificado,2025-07-11,VEN-006
EVO-003632,OPP-001456,lead,2025-07-11,VEN-002
EVO-003633,OPP-001458,lead,2025-07-11,VEN-004
EVO-003634,OPP-001459,contactado,2025-07-11,VEN-004
EVO-003635,OPP-001459,calificado,2025-07-11,VEN-004
EVO-003636,OPP-001462,contactado,2025-07-11,VEN-004
EVO-003637,OPP-001463,lead,2025-07-11,VEN-010
EVO-003638,OPP-001464,contactado,2025-07-11,VEN-004
EVO-003639,OPP-001468,contactado,2025-07-11,VEN-004
EVO-003640,OPP-001468,calificado,2025-07-11,VEN-004
EVO-003641,OPP-001468,propuesta,2025-07-11,VEN-004
EVO-003642,OPP-001477,lead,2025-07-11,VEN-004
EVO-003643,OPP-001478,lead,2025-07-11,VEN-006
EVO-003644,OPP-001481,calificado,2025-07-11,VEN-012
EVO-003645,OPP-001486,calificado,2025-07-11,VEN-005
EVO-003646,OPP-001488,contactado,2025-07-11,VEN-008
EVO-003647,OPP-001491,lead,2025-07-11,VEN-010
EVO-003648,OPP-001492,lead,2025-07-11,VEN-012
EVO-003649,OPP-001495,lead,2025-07-11,VEN-009
EVO-003650,OPP-001495,contactado,2025-07-11,VEN-009
EVO-003651,OPP-001496,lead,2025-07-11,VEN-011
EVO-003652,OPP-001453,calificado,2025-07-12,VEN-011
EVO-003653,OPP-001461,contactado,2025-07-12,VEN-001
EVO-003654,OPP-001465,calificado,2025-07-12,VEN-002
EVO-003655,OPP-001467,contactado,2025-07-12,VEN-003
EVO-003656,OPP-001467,calificado,2025-07-12,VEN-003
EVO-003657,OPP-001479,calificado,2025-07-12,VEN-004
EVO-003658,OPP-001483,contactado,2025-07-12,VEN-003
EVO-003659,OPP-001483,calificado,2025-07-12,VEN-003
EVO-003660,OPP-001449,contactado,2025-07-13,VEN-011
EVO-003661,OPP-001450,cierre,2025-07-13,VEN-007
EVO-003662,OPP-001451,propuesta,2025-07-13,VEN-001
EVO-003663,OPP-001453,propuesta,2025-07-13,VEN-011
EVO-003664,OPP-001455,contactado,2025-07-13,VEN-004
EVO-003665,OPP-001457,contactado,2025-07-13,VEN-012
EVO-003666,OPP-001467,propuesta,2025-07-13,VEN-003
EVO-003667,OPP-001469,calificado,2025-07-13,VEN-002
EVO-003668,OPP-001479,propuesta,2025-07-13,VEN-004
EVO-003669,OPP-001492,contactado,2025-07-13,VEN-012
EVO-003670,OPP-001494,contactado,2025-07-13,VEN-005
EVO-003671,OPP-001456,contactado,2025-07-14,VEN-002
EVO-003672,OPP-001458,contactado,2025-07-14,VEN-004
EVO-003673,OPP-001469,propuesta,2025-07-14,VEN-002
EVO-003674,OPP-001469,cierre,2025-07-14,VEN-002
EVO-003675,OPP-001486,propuesta,2025-07-14,VEN-005
EVO-003676,OPP-001491,contactado,2025-07-14,VEN-010
EVO-003677,OPP-001492,calificado,2025-07-14,VEN-012
EVO-003678,OPP-001492,propuesta,2025-07-14,VEN-012
EVO-003679,OPP-001495,calificado,2025-07-14,VEN-009
EVO-003680,OPP-001496,contactado,2025-07-14,VEN-011
EVO-003681,OPP-001500,lead,2025-07-14,VEN-007
EVO-003682,OPP-001502,lead,2025-07-14,VEN-009
EVO-003683,OPP-001502,contactado,2025-07-14,VEN-009
EVO-003684,OPP-001505,lead,2025-07-14,VEN-002
EVO-003685,OPP-001511,lead,2025-07-14,VEN-008
EVO-003686,OPP-001517,lead,2025-07-14,VEN-009
EVO-003687,OPP-001518,lead,2025-07-14,VEN-003
EVO-003688,OPP-001518,contactado,2025-07-14,VEN-003
EVO-003689,OPP-001525,lead,2025-07-14,VEN-012
EVO-003690,OPP-001525,contactado,2025-07-14,VEN-012
EVO-003691,OPP-001527,lead,2025-07-14,VEN-010
EVO-003692,OPP-001541,lead,2025-07-14,VEN-007
EVO-003693,OPP-001543,lead,2025-07-14,VEN-003
EVO-003694,OPP-001543,contactado,2025-07-14,VEN-003
EVO-003695,OPP-001543,calificado,2025-07-14,VEN-003
EVO-003696,OPP-001545,lead,2025-07-14,VEN-003
EVO-003697,OPP-001547,lead,2025-07-14,VEN-005
EVO-003698,OPP-001548,lead,2025-07-14,VEN-008
EVO-003699,OPP-001551,lead,2025-07-14,VEN-006
EVO-003700,OPP-001451,cierre,2025-07-15,VEN-001
EVO-003701,OPP-001486,cierre,2025-07-15,VEN-005
EVO-003702,OPP-001505,contactado,2025-07-15,VEN-002
EVO-003703,OPP-001506,lead,2025-07-15,VEN-008
EVO-003704,OPP-001506,contactado,2025-07-15,VEN-008
EVO-003705,OPP-001513,lead,2025-07-15,VEN-002
EVO-003706,OPP-001522,lead,2025-07-15,VEN-005
EVO-003707,OPP-001522,contactado,2025-07-15,VEN-005
EVO-003708,OPP-001523,lead,2025-07-15,VEN-001
EVO-003709,OPP-001523,contactado,2025-07-15,VEN-001
EVO-003710,OPP-001523,calificado,2025-07-15,VEN-001
EVO-003711,OPP-001534,lead,2025-07-15,VEN-002
EVO-003712,OPP-001536,lead,2025-07-15,VEN-012
EVO-003713,OPP-001537,lead,2025-07-15,VEN-001
EVO-003714,OPP-001537,contactado,2025-07-15,VEN-001
EVO-003715,OPP-001539,lead,2025-07-15,VEN-010
EVO-003716,OPP-001539,contactado,2025-07-15,VEN-010
EVO-003717,OPP-001549,lead,2025-07-15,VEN-008
EVO-003718,OPP-001549,contactado,2025-07-15,VEN-008
EVO-003719,OPP-001453,cierre,2025-07-16,VEN-011
EVO-003720,OPP-001496,calificado,2025-07-16,VEN-011
EVO-003721,OPP-001503,lead,2025-07-16,VEN-003
EVO-003722,OPP-001504,lead,2025-07-16,VEN-007
EVO-003723,OPP-001507,lead,2025-07-16,VEN-008
EVO-003724,OPP-001511,contactado,2025-07-16,VEN-008
EVO-003725,OPP-001512,lead,2025-07-16,VEN-002
EVO-003726,OPP-001519,lead,2025-07-16,VEN-010
EVO-003727,OPP-001524,lead,2025-07-16,VEN-004
EVO-003728,OPP-001524,contactado,2025-07-16,VEN-004
EVO-003729,OPP-001527,contactado,2025-07-16,VEN-010
EVO-003730,OPP-001529,lead,2025-07-16,VEN-004
EVO-003731,OPP-001529,contactado,2025-07-16,VEN-004
EVO-003732,OPP-001532,lead,2025-07-16,VEN-007
EVO-003733,OPP-001533,lead,2025-07-16,VEN-007
EVO-003734,OPP-001533,contactado,2025-07-16,VEN-007
EVO-003735,OPP-001536,contactado,2025-07-16,VEN-012
EVO-003736,OPP-001542,lead,2025-07-16,VEN-003
EVO-003737,OPP-001547,contactado,2025-07-16,VEN-005
EVO-003738,OPP-001548,contactado,2025-07-16,VEN-008
EVO-003739,OPP-001550,lead,2025-07-16,VEN-010
EVO-003740,OPP-001552,lead,2025-07-16,VEN-005
EVO-003741,OPP-001552,contactado,2025-07-16,VEN-005
EVO-003742,OPP-001456,calificado,2025-07-17,VEN-002
EVO-003743,OPP-001458,calificado,2025-07-17,VEN-004
EVO-003744,OPP-001498,lead,2025-07-17,VEN-006
EVO-003745,OPP-001501,lead,2025-07-17,VEN-008
EVO-003746,OPP-001501,contactado,2025-07-17,VEN-008
EVO-003747,OPP-001501,calificado,2025-07-17,VEN-008
EVO-003748,OPP-001504,contactado,2025-07-17,VEN-007
EVO-003749,OPP-001507,contactado,2025-07-17,VEN-008
EVO-003750,OPP-001508,lead,2025-07-17,VEN-010
EVO-003751,OPP-001508,contactado,2025-07-17,VEN-010
EVO-003752,OPP-001509,lead,2025-07-17,VEN-005
EVO-003753,OPP-001511,calificado,2025-07-17,VEN-008
EVO-003754,OPP-001512,contactado,2025-07-17,VEN-002
EVO-003755,OPP-001513,contactado,2025-07-17,VEN-002
EVO-003756,OPP-001513,calificado,2025-07-17,VEN-002
EVO-003757,OPP-001514,lead,2025-07-17,VEN-004
EVO-003758,OPP-001515,lead,2025-07-17,VEN-010
EVO-003759,OPP-001516,lead,2025-07-17,VEN-006
EVO-003760,OPP-001516,contactado,2025-07-17,VEN-006
EVO-003761,OPP-001520,lead,2025-07-17,VEN-006
EVO-003762,OPP-001521,lead,2025-07-17,VEN-010
EVO-003763,OPP-001525,calificado,2025-07-17,VEN-012
EVO-003764,OPP-001530,lead,2025-07-17,VEN-006
EVO-003765,OPP-001535,lead,2025-07-17,VEN-005
EVO-003766,OPP-001537,calificado,2025-07-17,VEN-001
EVO-003767,OPP-001538,lead,2025-07-17,VEN-010
EVO-003768,OPP-001541,contactado,2025-07-17,VEN-007
EVO-003769,OPP-001544,lead,2025-07-17,VEN-005
EVO-003770,OPP-001548,calificado,2025-07-17,VEN-008
EVO-003771,OPP-001551,contactado,2025-07-17,VEN-006
EVO-003772,OPP-001553,lead,2025-07-17,VEN-005
EVO-003773,OPP-001553,contactado,2025-07-17,VEN-005
EVO-003774,OPP-001456,propuesta,2025-07-18,VEN-002
EVO-003775,OPP-001499,lead,2025-07-18,VEN-011
EVO-003776,OPP-001510,lead,2025-07-18,VEN-001
EVO-003777,OPP-001514,contactado,2025-07-18,VEN-004
EVO-003778,OPP-001520,contactado,2025-07-18,VEN-006
EVO-003779,OPP-001522,calificado,2025-07-18,VEN-005
EVO-003780,OPP-001523,propuesta,2025-07-18,VEN-001
EVO-003781,OPP-001523,cierre,2025-07-18,VEN-001
EVO-003782,OPP-001524,calificado,2025-07-18,VEN-004
EVO-003783,OPP-001525,propuesta,2025-07-18,VEN-012
EVO-003784,OPP-001526,lead,2025-07-18,VEN-009
EVO-003785,OPP-001528,lead,2025-07-18,VEN-007
EVO-003786,OPP-001531,lead,2025-07-18,VEN-006
EVO-003787,OPP-001534,contactado,2025-07-18,VEN-002
EVO-003788,OPP-001534,calificado,2025-07-18,VEN-002
EVO-003789,OPP-001540,lead,2025-07-18,VEN-006
EVO-003790,OPP-001544,contactado,2025-07-18,VEN-005
EVO-003791,OPP-001546,lead,2025-07-18,VEN-003
EVO-003792,OPP-001547,calificado,2025-07-18,VEN-005
EVO-003793,OPP-001553,calificado,2025-07-18,VEN-005
EVO-003794,OPP-001508,calificado,2025-07-19,VEN-010
EVO-003795,OPP-001509,contactado,2025-07-19,VEN-005
EVO-003796,OPP-001509,calificado,2025-07-19,VEN-005
EVO-003797,OPP-001509,propuesta,2025-07-19,VEN-005
EVO-003798,OPP-001515,contactado,2025-07-19,VEN-010
EVO-003799,OPP-001516,calificado,2025-07-19,VEN-006
EVO-003800,OPP-001516,propuesta,2025-07-19,VEN-006
EVO-003801,OPP-001519,contactado,2025-07-19,VEN-010
EVO-003802,OPP-001526,contactado,2025-07-19,VEN-009
EVO-003803,OPP-001529,calificado,2025-07-19,VEN-004
EVO-003804,OPP-001530,contactado,2025-07-19,VEN-006
EVO-003805,OPP-001532,contactado,2025-07-19,VEN-007
EVO-003806,OPP-001532,calificado,2025-07-19,VEN-007
EVO-003807,OPP-001532,propuesta,2025-07-19,VEN-007
