evento_id,cliente_id,fecha,tipo_evento,usage_points
EVT-003387,CLI-00191,2025-06-27,login,1
EVT-003388,CLI-00196,2025-06-27,login,2
EVT-003389,CLI-00204,2025-06-27,login,2
EVT-003390,CLI-00228,2025-06-27,login,1
EVT-003391,CLI-00236,2025-06-27,invitacion_usuario,9
EVT-003392,CLI-00248,2025-06-27,uso_feature,3
EVT-003393,CLI-00256,2025-06-27,login,2
EVT-003394,CLI-00256,2025-06-27,login,1
EVT-003395,CLI-00332,2025-06-27,invitacion_usuario,8
EVT-003396,CLI-00342,2025-06-27,login,1
EVT-003397,CLI-00347,2025-06-27,login,1
EVT-003398,CLI-00376,2025-06-27,login,2
EVT-003399,CLI-00388,2025-06-27,login,1
EVT-003400,CLI-00433,2025-06-27,login,2
EVT-003401,CLI-00455,2025-06-27,uso_feature,4
EVT-003402,CLI-00039,2025-06-28,login,2
EVT-003403,CLI-00045,2025-06-28,uso_feature,3
EVT-003404,CLI-00046,2025-06-28,login,1
EVT-003405,CLI-00051,2025-06-28,uso_feature,4
EVT-003406,CLI-00058,2025-06-28,login,2
EVT-003407,CLI-00059,2025-06-28,login,1
EVT-003408,CLI-00070,2025-06-28,uso_feature,3
EVT-003409,CLI-00084,2025-06-28,login,2
EVT-003410,CLI-00175,2025-06-28,login,1
EVT-003411,CLI-00195,2025-06-28,login,2
EVT-003412,CLI-00218,2025-06-28,login,1
EVT-003413,CLI-00225,2025-06-28,uso_feature,3
EVT-003414,CLI-00226,2025-06-28,login,1
EVT-003415,CLI-00342,2025-06-28,invitacion_usuario,9
EVT-003416,CLI-00344,2025-06-28,login,1
EVT-003417,CLI-00354,2025-06-28,login,2
EVT-003418,CLI-00398,2025-06-28,login,1
EVT-003419,CLI-00440,2025-06-28,uso_feature,3
EVT-003420,CLI-00455,2025-06-28,login,1
EVT-003421,CLI-00009,2025-07-01,uso_feature,3
EVT-003422,CLI-00046,2025-07-01,login,1
EVT-003423,CLI-00054,2025-07-01,uso_feature,3
EVT-003424,CLI-00080,2025-07-01,uso_feature,3
EVT-003425,CLI-00096,2025-07-01,uso_feature,3
EVT-003426,CLI-00107,2025-07-01,login,1
EVT-003427,CLI-00123,2025-07-01,login,1
EVT-003428,CLI-00139,2025-07-01,uso_feature,3
EVT-003429,CLI-00142,2025-07-01,descarga_reporte,6
EVT-003430,CLI-00169,2025-07-01,uso_feature,3
EVT-003431,CLI-00173,2025-07-01,uso_feature,4
EVT-003432,CLI-00175,2025-07-01,login,1
EVT-003433,CLI-00220,2025-07-01,descarga_reporte,6
EVT-003434,CLI-00225,2025-07-01,login,1
EVT-003435,CLI-00233,2025-07-01,login,1
EVT-003436,CLI-00240,2025-07-01,login,2
EVT-003437,CLI-00256,2025-07-01,login,1
EVT-003438,CLI-00306,2025-07-01,uso_feature,3
EVT-003439,CLI-00353,2025-07-01,login,1
EVT-003440,CLI-00369,2025-07-01,login,2
EVT-003441,CLI-00381,2025-07-01,login,1
EVT-003442,CLI-00382,2025-07-01,login,2
EVT-003443,CLI-00410,2025-07-01,login,2
EVT-003444,CLI-00415,2025-07-01,uso_feature,3
EVT-003445,CLI-00437,2025-07-01,login,1
EVT-003446,CLI-00446,2025-07-01,login,1
EVT-003447,CLI-00023,2025-07-02,login,1
EVT-003448,CLI-00043,2025-07-02,descarga_reporte,5
EVT-003449,CLI-00063,2025-07-02,login,1
EVT-003450,CLI-00066,2025-07-02,uso_feature,3
EVT-003451,CLI-00084,2025-07-02,uso_feature,4
EVT-003452,CLI-00097,2025-07-02,uso_feature,3
EVT-003453,CLI-00163,2025-07-02,invitacion_usuario,9
EVT-003454,CLI-00191,2025-07-02,uso_feature,3
EVT-003455,CLI-00195,2025-07-02,login,1
EVT-003456,CLI-00203,2025-07-02,uso_feature,3
EVT-003457,CLI-00260,2025-07-02,login,2
EVT-003458,CLI-00264,2025-07-02,descarga_reporte,6
EVT-003459,CLI-00333,2025-07-02,login,1
EVT-003460,CLI-00339,2025-07-02,login,2
EVT-003461,CLI-00345,2025-07-02,descarga_reporte,5
EVT-003462,CLI-00367,2025-07-02,login,1
EVT-003463,CLI-00371,2025-07-02,login,1
EVT-003464,CLI-00376,2025-07-02,descarga_reporte,5
EVT-003465,CLI-00381,2025-07-02,login,2
EVT-003466,CLI-00394,2025-07-02,login,1
EVT-003467,CLI-00428,2025-07-02,descarga_reporte,6
EVT-003468,CLI-00435,2025-07-02,uso_feature,3
EVT-003469,CLI-00448,2025-07-02,uso_feature,3
EVT-003470,CLI-00452,2025-07-02,uso_feature,3
EVT-003471,CLI-00455,2025-07-02,uso_feature,3
EVT-003472,CLI-00457,2025-07-02,login,2
EVT-003473,CLI-00006,2025-07-03,login,2
EVT-003474,CLI-00006,2025-07-03,descarga_reporte,6
EVT-003475,CLI-00018,2025-07-03,descarga_reporte,5
EVT-003476,CLI-00018,2025-07-03,login,2
EVT-003477,CLI-00036,2025-07-03,uso_feature,3
EVT-003478,CLI-00039,2025-07-03,login,1
EVT-003479,CLI-00073,2025-07-03,descarga_reporte,6
EVT-003480,CLI-00131,2025-07-03,login,1
EVT-003481,CLI-00136,2025-07-03,login,2
EVT-003482,CLI-00157,2025-07-03,login,2
EVT-003483,CLI-00170,2025-07-03,descarga_reporte,5
EVT-003484,CLI-00206,2025-07-03,invitacion_usuario,8
EVT-003485,CLI-00247,2025-07-03,login,1
EVT-003486,CLI-00260,2025-07-03,login,1
EVT-003487,CLI-00340,2025-07-03,descarga_reporte,6
EVT-003488,CLI-00354,2025-07-03,uso_feature,3
EVT-003489,CLI-00391,2025-07-03,login,1
EVT-003490,CLI-00404,2025-07-03,descarga_reporte,5
EVT-003491,CLI-00436,2025-07-03,login,1
EVT-003492,CLI-00437,2025-07-03,descarga_reporte,6
EVT-003493,CLI-00457,2025-07-03,uso_feature,3
EVT-003494,CLI-00485,2025-07-03,uso_feature,3
EVT-003495,CLI-00496,2025-07-03,login,2
EVT-003496,CLI-00508,2025-07-03,uso_feature,4
EVT-003497,CLI-00509,2025-07-03,uso_feature,3
EVT-003498,CLI-00018,2025-07-04,uso_feature,3
EVT-003499,CLI-00096,2025-07-04,login,2
EVT-003500,CLI-00145,2025-07-04,login,1
EVT-003501,CLI-00188,2025-07-04,uso_feature,4
EVT-003502,CLI-00189,2025-07-04,invitacion_usuario,9
EVT-003503,CLI-00191,2025-07-04,invitacion_usuario,8
EVT-003504,CLI-00199,2025-07-04,uso_feature,3
EVT-003505,CLI-00204,2025-07-04,login,2
EVT-003506,CLI-00228,2025-07-04,uso_feature,3
EVT-003507,CLI-00238,2025-07-04,login,1
EVT-003508,CLI-00272,2025-07-04,login,1
EVT-003509,CLI-00279,2025-07-04,invitacion_usuario,9
EVT-003510,CLI-00317,2025-07-04,uso_feature,3
EVT-003511,CLI-00337,2025-07-04,login,2
EVT-003512,CLI-00339,2025-07-04,login,2
EVT-003513,CLI-00340,2025-07-04,invitacion_usuario,8
EVT-003514,CLI-00350,2025-07-04,login,1
EVT-003515,CLI-00376,2025-07-04,login,1
EVT-003516,CLI-00376,2025-07-04,login,1
EVT-003517,CLI-00393,2025-07-04,descarga_reporte,6
EVT-003518,CLI-00394,2025-07-04,login,1
EVT-003519,CLI-00415,2025-07-04,login,1
EVT-003520,CLI-00443,2025-07-04,uso_feature,4
EVT-003521,CLI-00484,2025-07-04,uso_feature,4
EVT-003522,CLI-00496,2025-07-04,uso_feature,3
EVT-003523,CLI-00501,2025-07-04,login,2
EVT-003524,CLI-00508,2025-07-04,uso_feature,3
EVT-003525,CLI-00006,2025-07-05,descarga_reporte,6
EVT-003526,CLI-00029,2025-07-05,login,2
EVT-003527,CLI-00060,2025-07-05,login,2
EVT-003528,CLI-00161,2025-07-05,login,1
EVT-003529,CLI-00169,2025-07-05,uso_feature,3
EVT-003530,CLI-00199,2025-07-05,login,1
EVT-003531,CLI-00210,2025-07-05,login,1
EVT-003532,CLI-00210,2025-07-05,login,1
EVT-003533,CLI-00220,2025-07-05,login,2
EVT-003534,CLI-00264,2025-07-05,login,2
EVT-003535,CLI-00342,2025-07-05,uso_feature,3
EVT-003536,CLI-00412,2025-07-05,login,1
EVT-003537,CLI-00412,2025-07-05,login,1
EVT-003538,CLI-00453,2025-07-05,login,1
EVT-003539,CLI-00458,2025-07-05,login,2
EVT-003540,CLI-00492,2025-07-05,login,1
EVT-003541,CLI-00501,2025-07-05,login,1
EVT-003542,CLI-00503,2025-07-05,login,1
EVT-003543,CLI-00003,2025-07-06,login,1
EVT-003544,CLI-00009,2025-07-06,login,1
EVT-003545,CLI-00041,2025-07-06,login,2
EVT-003546,CLI-00173,2025-07-06,login,1
EVT-003547,CLI-00189,2025-07-06,login,2
EVT-003548,CLI-00203,2025-07-06,descarga_reporte,5
EVT-003549,CLI-00216,2025-07-06,login,1
EVT-003550,CLI-00236,2025-07-06,uso_feature,3
EVT-003551,CLI-00339,2025-07-06,login,1
EVT-003552,CLI-00341,2025-07-06,login,1
EVT-003553,CLI-00342,2025-07-06,uso_feature,3
EVT-003554,CLI-00347,2025-07-06,login,1
EVT-003555,CLI-00381,2025-07-06,uso_feature,3
EVT-003556,CLI-00391,2025-07-06,uso_feature,4
EVT-003557,CLI-00393,2025-07-06,uso_feature,3
EVT-003558,CLI-00396,2025-07-06,uso_feature,3
EVT-003559,CLI-00414,2025-07-06,invitacion_usuario,8
EVT-003560,CLI-00428,2025-07-06,invitacion_usuario,8
EVT-003561,CLI-00428,2025-07-06,descarga_reporte,5
EVT-003562,CLI-00452,2025-07-06,login,2
EVT-003563,CLI-00506,2025-07-06,invitacion_usuario,8
EVT-003564,CLI-00508,2025-07-06,descarga_reporte,5
EVT-003565,CLI-00004,2025-07-07,login,1
EVT-003566,CLI-00023,2025-07-07,login,2
EVT-003567,CLI-00028,2025-07-07,descarga_reporte,6
EVT-003568,CLI-00043,2025-07-07,descarga_reporte,5
EVT-003569,CLI-00052,2025-07-07,descarga_reporte,5
EVT-003570,CLI-00088,2025-07-07,uso_feature,3
EVT-003571,CLI-00088,2025-07-07,uso_feature,3
EVT-003572,CLI-00117,2025-07-07,login,1
EVT-003573,CLI-00144,2025-07-07,uso_feature,3
EVT-003574,CLI-00145,2025-07-07,descarga_reporte,5
EVT-003575,CLI-00189,2025-07-07,uso_feature,3
EVT-003576,CLI-00195,2025-07-07,uso_feature,3
EVT-003577,CLI-00228,2025-07-07,login,1
EVT-003578,CLI-00240,2025-07-07,uso_feature,4
EVT-003579,CLI-00344,2025-07-07,uso_feature,3
EVT-003580,CLI-00344,2025-07-07,uso_feature,3
EVT-003581,CLI-00345,2025-07-07,descarga_reporte,5
EVT-003582,CLI-00350,2025-07-07,login,2
EVT-003583,CLI-00358,2025-07-07,descarga_reporte,6
EVT-003584,CLI-00367,2025-07-07,descarga_reporte,5
EVT-003585,CLI-00398,2025-07-07,login,2
EVT-003586,CLI-00428,2025-07-07,login,1
EVT-003587,CLI-00453,2025-07-07,invitacion_usuario,9
EVT-003588,CLI-00484,2025-07-07,login,1
EVT-003589,CLI-00046,2025-07-08,uso_feature,3
EVT-003590,CLI-00151,2025-07-08,login,1
EVT-003591,CLI-00218,2025-07-08,uso_feature,3
EVT-003592,CLI-00233,2025-07-08,descarga_reporte,5
EVT-003593,CLI-00272,2025-07-08,uso_feature,4
EVT-003594,CLI-00279,2025-07-08,descarga_reporte,5
EVT-003595,CLI-00357,2025-07-08,uso_feature,3
EVT-003596,CLI-00384,2025-07-08,uso_feature,3
EVT-003597,CLI-00435,2025-07-08,login,1
EVT-003598,CLI-00448,2025-07-08,login,2
EVT-003599,CLI-00453,2025-07-08,login,1
EVT-003600,CLI-00496,2025-07-08,descarga_reporte,6
EVT-003601,CLI-00506,2025-07-08,login,1
EVT-003602,CLI-00016,2025-07-09,uso_feature,3
EVT-003603,CLI-00018,2025-07-09,login,1
EVT-003604,CLI-00043,2025-07-09,descarga_reporte,6
EVT-003605,CLI-00047,2025-07-09,uso_feature,4
EVT-003606,CLI-00055,2025-07-09,login,2
EVT-003607,CLI-00058,2025-07-09,uso_feature,4
EVT-003608,CLI-00066,2025-07-09,uso_feature,3
EVT-003609,CLI-00096,2025-07-09,uso_feature,4
EVT-003610,CLI-00153,2025-07-09,login,1
EVT-003611,CLI-00196,2025-07-09,login,2
EVT-003612,CLI-00218,2025-07-09,uso_feature,3
EVT-003613,CLI-00220,2025-07-09,uso_feature,4
EVT-003614,CLI-00265,2025-07-09,uso_feature,4
EVT-003615,CLI-00265,2025-07-09,login,1
EVT-003616,CLI-00340,2025-07-09,uso_feature,3
EVT-003617,CLI-00376,2025-07-09,descarga_reporte,6
EVT-003618,CLI-00379,2025-07-09,login,1
EVT-003619,CLI-00385,2025-07-09,descarga_reporte,6
EVT-003620,CLI-00411,2025-07-09,uso_feature,4
EVT-003621,CLI-00424,2025-07-09,descarga_reporte,5
EVT-003622,CLI-00429,2025-07-09,uso_feature,3
EVT-003623,CLI-00440,2025-07-09,descarga_reporte,6
EVT-003624,CLI-00460,2025-07-09,invitacion_usuario,9
EVT-003625,CLI-00468,2025-07-09,login,1
EVT-003626,CLI-00500,2025-07-09,login,2
EVT-003627,CLI-00501,2025-07-09,descarga_reporte,5
EVT-003628,CLI-00018,2025-07-10,uso_feature,3
EVT-003629,CLI-00034,2025-07-10,uso_feature,3
EVT-003630,CLI-00052,2025-07-10,uso_feature,3
EVT-003631,CLI-00059,2025-07-10,descarga_reporte,5
EVT-003632,CLI-00063,2025-07-10,login,2
EVT-003633,CLI-00070,2025-07-10,login,2
EVT-003634,CLI-00077,2025-07-10,uso_feature,3
EVT-003635,CLI-00142,2025-07-10,descarga_reporte,5
EVT-003636,CLI-00145,2025-07-10,uso_feature,3
EVT-003637,CLI-00163,2025-07-10,login,1
EVT-003638,CLI-00191,2025-07-10,descarga_reporte,5
EVT-003639,CLI-00218,2025-07-10,login,1
EVT-003640,CLI-00225,2025-07-10,uso_feature,3
EVT-003641,CLI-00228,2025-07-10,login,1
EVT-003642,CLI-00279,2025-07-10,uso_feature,3
EVT-003643,CLI-00279,2025-07-10,login,1
EVT-003644,CLI-00337,2025-07-10,login,1
EVT-003645,CLI-00340,2025-07-10,descarga_reporte,5
EVT-003646,CLI-00345,2025-07-10,login,1
EVT-003647,CLI-00369,2025-07-10,uso_feature,3
EVT-003648,CLI-00388,2025-07-10,uso_feature,3
EVT-003649,CLI-00396,2025-07-10,uso_feature,3
EVT-003650,CLI-00404,2025-07-10,invitacion_usuario,9
EVT-003651,CLI-00435,2025-07-10,descarga_reporte,5
EVT-003652,CLI-00484,2025-07-10,invitacion_usuario,8
EVT-003653,CLI-00500,2025-07-10,login,1
EVT-003654,CLI-00003,2025-07-11,descarga_reporte,5
EVT-003655,CLI-00041,2025-07-11,login,1
EVT-003656,CLI-00052,2025-07-11,descarga_reporte,5
EVT-003657,CLI-00060,2025-07-11,uso_feature,3
EVT-003658,CLI-00088,2025-07-11,uso_feature,4
EVT-003659,CLI-00104,2025-07-11,login,1
EVT-003660,CLI-00145,2025-07-11,login,1
EVT-003661,CLI-00151,2025-07-11,uso_feature,3
EVT-003662,CLI-00163,2025-07-11,login,1
EVT-003663,CLI-00189,2025-07-11,login,1
EVT-003664,CLI-00216,2025-07-11,login,1
EVT-003665,CLI-00256,2025-07-11,login,1
EVT-003666,CLI-00350,2025-07-11,descarga_reporte,5
EVT-003667,CLI-00393,2025-07-11,login,2
EVT-003668,CLI-00399,2025-07-11,login,1
EVT-003669,CLI-00490,2025-07-11,login,2
EVT-003670,CLI-00501,2025-07-11,login,1
EVT-003671,CLI-00509,2025-07-11,uso_feature,4
EVT-003672,CLI-00054,2025-07-12,login,2
EVT-003673,CLI-00104,2025-07-12,descarga_reporte,5
EVT-003674,CLI-00144,2025-07-12,login,1
EVT-003675,CLI-00144,2025-07-12,descarga_reporte,5
EVT-003676,CLI-00149,2025-07-12,descarga_reporte,5
EVT-003677,CLI-00169,2025-07-12,uso_feature,4
EVT-003678,CLI-00195,2025-07-12,uso_feature,3
EVT-003679,CLI-00200,2025-07-12,invitacion_usuario,8
EVT-003680,CLI-00290,2025-07-12,uso_feature,4
EVT-003681,CLI-00290,2025-07-12,login,1
EVT-003682,CLI-00337,2025-07-12,uso_feature,4
EVT-003683,CLI-00359,2025-07-12,uso_feature,3
EVT-003684,CLI-00365,2025-07-12,uso_feature,4
EVT-003685,CLI-00369,2025-07-12,uso_feature,4
EVT-003686,CLI-00381,2025-07-12,login,2
EVT-003687,CLI-00425,2025-07-12,login,1
EVT-003688,CLI-00425,2025-07-12,login,2
EVT-003689,CLI-00428,2025-07-12,uso_feature,4
EVT-003690,CLI-00436,2025-07-12,descarga_reporte,6
EVT-003691,CLI-00436,2025-07-12,uso_feature,4
EVT-003692,CLI-00443,2025-07-12,login,1
EVT-003693,CLI-00448,2025-07-12,descarga_reporte,5
EVT-003694,CLI-00448,2025-07-12,uso_feature,3
EVT-003695,CLI-00457,2025-07-12,uso_feature,3
EVT-003696,CLI-00505,2025-07-12,uso_feature,3
EVT-003697,CLI-00506,2025-07-12,login,2
EVT-003698,CLI-00003,2025-07-13,login,2
EVT-003699,CLI-00046,2025-07-13,login,2
EVT-003700,CLI-00047,2025-07-13,login,2
EVT-003701,CLI-00077,2025-07-13,login,1
EVT-003702,CLI-00194,2025-07-13,login,2
EVT-003703,CLI-00216,2025-07-13,uso_feature,4
EVT-003704,CLI-00275,2025-07-13,descarga_reporte,6
EVT-003705,CLI-00341,2025-07-13,login,1
EVT-003706,CLI-00354,2025-07-13,login,2
EVT-003707,CLI-00358,2025-07-13,descarga_reporte,6
EVT-003708,CLI-00359,2025-07-13,login,1
EVT-003709,CLI-00369,2025-07-13,login,2
EVT-003710,CLI-00393,2025-07-13,uso_feature,3
EVT-003711,CLI-00393,2025-07-13,uso_feature,3
EVT-003712,CLI-00396,2025-07-13,login,1
EVT-003713,CLI-00458,2025-07-13,login,2
EVT-003714,CLI-00469,2025-07-13,descarga_reporte,5
EVT-003715,CLI-00505,2025-07-13,login,1
EVT-003716,CLI-00039,2025-07-14,invitacion_usuario,9
EVT-003717,CLI-00063,2025-07-14,login,1
EVT-003718,CLI-00081,2025-07-14,login,2
EVT-003719,CLI-00108,2025-07-14,descarga_reporte,6
EVT-003720,CLI-00109,2025-07-14,login,1
EVT-003721,CLI-00109,2025-07-14,login,1
EVT-003722,CLI-00117,2025-07-14,uso_feature,4
EVT-003723,CLI-00136,2025-07-14,uso_feature,3
EVT-003724,CLI-00144,2025-07-14,login,1
EVT-003725,CLI-00148,2025-07-14,login,1
EVT-003726,CLI-00173,2025-07-14,uso_feature,3
EVT-003727,CLI-00199,2025-07-14,login,1
EVT-003728,CLI-00210,2025-07-14,descarga_reporte,5
EVT-003729,CLI-00240,2025-07-14,login,1
EVT-003730,CLI-00242,2025-07-14,login,2
EVT-003731,CLI-00256,2025-07-14,login,1
EVT-003732,CLI-00256,2025-07-14,login,2
EVT-003733,CLI-00289,2025-07-14,login,2
EVT-003734,CLI-00290,2025-07-14,login,1
EVT-003735,CLI-00290,2025-07-14,descarga_reporte,5
EVT-003736,CLI-00315,2025-07-14,login,1
EVT-003737,CLI-00325,2025-07-14,descarga_reporte,5
EVT-003738,CLI-00333,2025-07-14,login,1
EVT-003739,CLI-00353,2025-07-14,login,1
EVT-003740,CLI-00411,2025-07-14,uso_feature,3
EVT-003741,CLI-00414,2025-07-14,login,1
EVT-003742,CLI-00425,2025-07-14,login,1
EVT-003743,CLI-00468,2025-07-14,uso_feature,3
EVT-003744,CLI-00469,2025-07-14,uso_feature,3
EVT-003745,CLI-00490,2025-07-14,uso_feature,3
EVT-003746,CLI-00500,2025-07-14,login,1
EVT-003747,CLI-00503,2025-07-14,descarga_reporte,5
EVT-003748,CLI-00009,2025-07-15,login,2
EVT-003749,CLI-00028,2025-07-15,login,2
EVT-003750,CLI-00045,2025-07-15,uso_feature,4
EVT-003751,CLI-00045,2025-07-15,login,1
EVT-003752,CLI-00059,2025-07-15,login,1
EVT-003753,CLI-00066,2025-07-15,uso_feature,3
EVT-003754,CLI-00084,2025-07-15,login,2
EVT-003755,CLI-00090,2025-07-15,descarga_reporte,5
EVT-003756,CLI-00107,2025-07-15,login,1
EVT-003757,CLI-00157,2025-07-15,login,1
EVT-003758,CLI-00169,2025-07-15,descarga_reporte,5
EVT-003759,CLI-00170,2025-07-15,login,1
EVT-003760,CLI-00173,2025-07-15,login,2
EVT-003761,CLI-00240,2025-07-15,login,1
EVT-003762,CLI-00271,2025-07-15,descarga_reporte,6
EVT-003763,CLI-00332,2025-07-15,uso_feature,3
EVT-003764,CLI-00354,2025-07-15,login,1
EVT-003765,CLI-00369,2025-07-15,login,2
EVT-003766,CLI-00379,2025-07-15,descarga_reporte,6
EVT-003767,CLI-00396,2025-07-15,descarga_reporte,6
EVT-003768,CLI-00411,2025-07-15,uso_feature,4
EVT-003769,CLI-00435,2025-07-15,descarga_reporte,6
EVT-003770,CLI-00452,2025-07-15,login,2
EVT-003771,CLI-00490,2025-07-15,login,1
EVT-003772,CLI-00505,2025-07-15,login,1
EVT-003773,CLI-00029,2025-07-16,invitacion_usuario,9
EVT-003774,CLI-00036,2025-07-16,descarga_reporte,5
EVT-003775,CLI-00041,2025-07-16,login,1
EVT-003776,CLI-00073,2025-07-16,descarga_reporte,6
EVT-003777,CLI-00106,2025-07-16,descarga_reporte,5
EVT-003778,CLI-00108,2025-07-16,login,1
EVT-003779,CLI-00117,2025-07-16,login,1
EVT-003780,CLI-00123,2025-07-16,login,1
EVT-003781,CLI-00149,2025-07-16,login,1
EVT-003782,CLI-00172,2025-07-16,login,1
EVT-003783,CLI-00175,2025-07-16,uso_feature,4
EVT-003784,CLI-00194,2025-07-16,login,1
EVT-003785,CLI-00196,2025-07-16,invitacion_usuario,8
EVT-003786,CLI-00210,2025-07-16,login,1
EVT-003787,CLI-00228,2025-07-16,descarga_reporte,5
EVT-003788,CLI-00233,2025-07-16,uso_feature,3
EVT-003789,CLI-00233,2025-07-16,uso_feature,4
EVT-003790,CLI-00247,2025-07-16,uso_feature,3
EVT-003791,CLI-00342,2025-07-16,descarga_reporte,5
EVT-003792,CLI-00379,2025-07-16,login,1
EVT-003793,CLI-00381,2025-07-16,descarga_reporte,5
EVT-003794,CLI-00396,2025-07-16,login,2
EVT-003795,CLI-00452,2025-07-16,descarga_reporte,5
EVT-003796,CLI-00468,2025-07-16,descarga_reporte,5
EVT-003797,CLI-00475,2025-07-16,uso_feature,3
EVT-003798,CLI-00503,2025-07-16,login,2
EVT-003799,CLI-00506,2025-07-16,uso_feature,3
EVT-003800,CLI-00108,2025-07-17,uso_feature,4
EVT-003801,CLI-00115,2025-07-17,uso_feature,3
EVT-003802,CLI-00149,2025-07-17,login,1
EVT-003803,CLI-00195,2025-07-17,login,1
EVT-003804,CLI-00218,2025-07-17,login,1
EVT-003805,CLI-00240,2025-07-17,uso_feature,3
EVT-003806,CLI-00256,2025-07-17,login,2
EVT-003807,CLI-00271,2025-07-17,descarga_reporte,6
EVT-003808,CLI-00275,2025-07-17,uso_feature,4
EVT-003809,CLI-00333,2025-07-17,login,2
EVT-003810,CLI-00342,2025-07-17,descarga_reporte,5
EVT-003811,CLI-00367,2025-07-17,login,2
EVT-003812,CLI-00376,2025-07-17,uso_feature,4
EVT-003813,CLI-00379,2025-07-17,login,1
EVT-003814,CLI-00431,2025-07-17,uso_feature,3
EVT-003815,CLI-00436,2025-07-17,uso_feature,3
EVT-003816,CLI-00460,2025-07-17,login,1
EVT-003817,CLI-00475,2025-07-17,uso_feature,4
EVT-003818,CLI-00505,2025-07-17,login,2
EVT-003819,CLI-00016,2025-07-18,uso_feature,3
EVT-003820,CLI-00035,2025-07-18,uso_feature,3
EVT-003821,CLI-00059,2025-07-18,uso_feature,4
EVT-003822,CLI-00104,2025-07-18,login,1
EVT-003823,CLI-00179,2025-07-18,uso_feature,3
EVT-003824,CLI-00191,2025-07-18,uso_feature,3
EVT-003825,CLI-00194,2025-07-18,login,1
EVT-003826,CLI-00218,2025-07-18,login,1
EVT-003827,CLI-00241,2025-07-18,login,1
EVT-003828,CLI-00325,2025-07-18,login,1
EVT-003829,CLI-00332,2025-07-18,descarga_reporte,5
EVT-003830,CLI-00359,2025-07-18,login,1
EVT-003831,CLI-00410,2025-07-18,uso_feature,3
EVT-003832,CLI-00429,2025-07-18,descarga_reporte,5
EVT-003833,CLI-00448,2025-07-18,login,2
EVT-003834,CLI-00457,2025-07-18,invitacion_usuario,8
EVT-003835,CLI-00460,2025-07-18,login,2
EVT-003836,CLI-00488,2025-07-18,uso_feature,4
EVT-003837,CLI-00500,2025-07-18,descarga_reporte,5
EVT-003838,CLI-00500,2025-07-18,login,1
EVT-003839,CLI-00508,2025-07-18,login,1
EVT-003840,CLI-00004,2025-07-19,descarga_reporte,5
EVT-003841,CLI-00023,2025-07-19,invitacion_usuario,8
EVT-003842,CLI-00046,2025-07-19,login,1
EVT-003843,CLI-00058,2025-07-19,uso_feature,3
EVT-003844,CLI-00081,2025-07-19,uso_feature,3
EVT-003845,CLI-00104,2025-07-19,uso_feature,3
EVT-003846,CLI-00115,2025-07-19,login,1
EVT-003847,CLI-00130,2025-07-19,descarga_reporte,5
EVT-003848,CLI-00151,2025-07-19,login,2
EVT-003849,CLI-00169,2025-07-19,login,1
EVT-003850,CLI-00194,2025-07-19,login,2
EVT-003851,CLI-00235,2025-07-19,uso_feature,3
EVT-003852,CLI-00248,2025-07-19,login,1
EVT-003853,CLI-00264,2025-07-19,login,1
EVT-003854,CLI-00306,2025-07-19,login,1
EVT-003855,CLI-00353,2025-07-19,login,1
EVT-003856,CLI-00416,2025-07-19,login,1
EVT-003857,CLI-00425,2025-07-19,uso_feature,3
EVT-003858,CLI-00440,2025-07-19,login,2
EVT-003859,CLI-00455,2025-07-19,uso_feature,4
EVT-003860,CLI-00457,2025-07-19,uso_feature,3
EVT-003861,CLI-00490,2025-07-19,login,2
EVT-003862,CLI-00041,2025-07-20,login,2
EVT-003863,CLI-00060,2025-07-20,uso_feature,4
EVT-003864,CLI-00097,2025-07-20,login,1
EVT-003865,CLI-00144,2025-07-20,descarga_reporte,6
EVT-003866,CLI-00150,2025-07-20,login,2
EVT-003867,CLI-00210,2025-07-20,login,1
EVT-003868,CLI-00233,2025-07-20,login,1
EVT-003869,CLI-00257,2025-07-20,uso_feature,4
EVT-003870,CLI-00315,2025-07-20,invitacion_usuario,8
EVT-003871,CLI-00344,2025-07-20,descarga_reporte,6
EVT-003872,CLI-00358,2025-07-20,uso_feature,3
EVT-003873,CLI-00367,2025-07-20,login,1
EVT-003874,CLI-00404,2025-07-20,login,2
EVT-003875,CLI-00416,2025-07-20,login,1
EVT-003876,CLI-00460,2025-07-20,login,1
EVT-003877,CLI-00503,2025-07-20,descarga_reporte,6
EVT-003878,CLI-00027,2025-07-21,login,2
EVT-003879,CLI-00060,2025-07-21,uso_feature,3
EVT-003880,CLI-00081,2025-07-21,login,1
EVT-003881,CLI-00084,2025-07-21,uso_feature,3
EVT-003882,CLI-00106,2025-07-21,login,1
EVT-003883,CLI-00108,2025-07-21,login,2
EVT-003884,CLI-00117,2025-07-21,login,2
EVT-003885,CLI-00145,2025-07-21,login,2
EVT-003886,CLI-00153,2025-07-21,invitacion_usuario,8
EVT-003887,CLI-00194,2025-07-21,uso_feature,4
EVT-003888,CLI-00199,2025-07-21,login,1
EVT-003889,CLI-00242,2025-07-21,uso_feature,3
EVT-003890,CLI-00272,2025-07-21,login,1
EVT-003891,CLI-00315,2025-07-21,login,1
EVT-003892,CLI-00325,2025-07-21,uso_feature,3
EVT-003893,CLI-00325,2025-07-21,descarga_reporte,6
EVT-003894,CLI-00337,2025-07-21,login,2
EVT-003895,CLI-00358,2025-07-21,login,1
