mes,region,cliente_id,perfil,categoria,subcategoria,ingreso_mxn
2026-06,Bajío,CLI-035,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Exportación,607.39
2026-07,Bajío,CLI-035,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Exportación,622.3
2026-08,Bajío,CLI-035,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Exportación,799.97
2025-02,Bajío,CLI-035,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,335.46
2025-03,Bajío,CLI-035,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,373.75
2025-05,Bajío,CLI-035,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,407.19
2025-06,Bajío,CLI-035,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,418.03
2025-07,Bajío,CLI-035,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,483.05
2025-08,Bajío,CLI-035,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,385.04
2025-10,Bajío,CLI-035,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,314.26
2025-11,Bajío,CLI-035,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,414.42
2025-12,Bajío,CLI-035,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,402.06
2026-01,Bajío,CLI-035,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,412.35
2026-02,Bajío,CLI-035,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,446.31
2026-03,Bajío,CLI-035,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,453.56
2026-04,Bajío,CLI-035,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,467.4
2026-05,Bajío,CLI-035,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,428.04
2026-06,Bajío,CLI-035,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,499.89
2026-07,Bajío,CLI-035,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,384.27
2026-08,Bajío,CLI-035,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,193.73
2026-03,Norte,CLI-036,Esporádico (bajo volumen / baja frecuencia),Servicios postventa,Soporte y Mantenimiento,78.92
2026-08,Norte,CLI-036,Esporádico (bajo volumen / baja frecuencia),Servicios postventa,Soporte y Mantenimiento,92.68
2026-05,Norte,CLI-036,Esporádico (bajo volumen / baja frecuencia),Línea Económica,Económica Básica,146.33
2026-07,Norte,CLI-036,Esporádico (bajo volumen / baja frecuencia),Línea Económica,Económica Básica,114.18
2026-08,Norte,CLI-036,Esporádico (bajo volumen / baja frecuencia),Línea Económica,Económica Promocional,112.7
2025-08,Sureste,CLI-037,Esporádico (bajo volumen / baja frecuencia),Línea Estándar,Estándar Retail,336.39
2025-11,Sureste,CLI-037,Esporádico (bajo volumen / baja frecuencia),Línea Estándar,Estándar Retail,285.54
2025-01,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1326.39
2025-02,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,919.11
2025-03,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1158.63
2025-04,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1238.95
2025-05,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1017.5
2025-06,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1048.38
2025-07,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1033.34
2025-09,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1294.78
2025-10,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1212.09
2025-11,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1027.41
2025-12,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1120.03
2026-01,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,974.34
2026-02,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1054.45
2026-03,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1288.71
2026-04,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1306.58
2026-06,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1010.46
2026-07,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1497.36
2026-08,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1402.57
2025-02,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,540.49
2025-03,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,542.78
2025-04,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,394.42
2025-05,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,505.32
2025-06,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,404.31
2025-07,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,436.83
2025-08,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,432.47
2025-11,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,361.57
2025-12,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,337.98
2026-01,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,380.0
2026-02,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,459.94
2026-03,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,442.66
2026-05,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,451.27
2026-06,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,440.64
2026-08,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,437.6
2025-02,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,1104.67
2025-03,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,805.1
2025-04,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,1028.29
2025-05,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,924.07
2025-06,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,999.02
2025-07,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,922.93
2025-08,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,1087.76
2025-09,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,1228.25
2025-11,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,1334.12
2025-12,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,1142.08
2026-01,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,1272.02
2026-02,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,1058.65
2026-03,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,1212.27
2026-04,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,1350.27
2026-05,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,1282.34
2026-06,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,1283.42
2026-07,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,1188.49
2026-08,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,1326.95
2025-01,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,647.82
2025-02,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,592.29
2025-03,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,571.27
2025-04,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,480.04
2025-05,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,597.48
2025-06,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,666.42
2025-07,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,687.11
2025-08,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,582.68
2025-09,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,629.07
2025-10,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,573.56
2025-11,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,658.82
2025-12,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,644.36
2026-02,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,484.12
2026-03,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,515.27
2026-04,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,582.27
2026-05,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,479.98
2026-06,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,523.9
2026-07,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,534.42
2026-08,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,521.78
2025-01,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1075.56
2025-03,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1179.37
2025-04,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1087.79
2025-05,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,967.18
2025-06,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1332.38
2025-07,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,977.95
2025-08,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1324.8
2025-09,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1273.79
2025-10,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1268.8
2025-11,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1116.5
2025-12,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1108.9
2026-01,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1163.69
2026-02,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1282.77
2026-03,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1295.32
2026-04,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,913.24
2026-05,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1250.47
2026-06,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1150.46
2026-07,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1090.97
2026-08,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1144.34
2025-01,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,878.6
2025-02,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,826.54
2025-05,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,925.61
2025-07,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,941.02
2025-08,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,856.03
2025-09,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,851.16
2025-10,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,742.3
2025-11,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,908.04
2025-12,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,787.34
2026-01,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,708.42
2026-02,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,747.71
2026-03,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,834.15
2026-04,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,866.19
2026-05,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,971.34
2026-06,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,706.33
2026-07,Sureste,CLI-038,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,819.04
2025-06,Norte,CLI-039,Esporádico (bajo volumen / baja frecuencia),Servicios postventa,Soporte y Mantenimiento,141.17
2025-07,Norte,CLI-039,Esporádico (bajo volumen / baja frecuencia),Servicios postventa,Soporte y Mantenimiento,148.86
2025-10,Norte,CLI-039,Esporádico (bajo volumen / baja frecuencia),Servicios postventa,Soporte y Mantenimiento,190.18
2026-07,Norte,CLI-039,Esporádico (bajo volumen / baja frecuencia),Servicios postventa,Soporte y Mantenimiento,171.28
2026-03,Norte,CLI-039,Esporádico (bajo volumen / baja frecuencia),Línea Estándar,Estándar Retail,327.87
2026-07,Norte,CLI-039,Esporádico (bajo volumen / baja frecuencia),Línea Estándar,Estándar Retail,377.7
2025-04,Norte,CLI-039,Esporádico (bajo volumen / baja frecuencia),Línea Económica,Económica Promocional,249.01
2025-09,Norte,CLI-039,Esporádico (bajo volumen / baja frecuencia),Línea Económica,Económica Promocional,213.07
2026-08,Norte,CLI-039,Esporádico (bajo volumen / baja frecuencia),Línea Económica,Económica Promocional,245.95
2025-07,Sureste,CLI-040,Esporádico (bajo volumen / baja frecuencia),Línea Estándar,Estándar Retail,277.17
2025-10,Sureste,CLI-040,Esporádico (bajo volumen / baja frecuencia),Línea Estándar,Estándar Retail,271.11
2026-01,Sureste,CLI-040,Esporádico (bajo volumen / baja frecuencia),Línea Estándar,Estándar Retail,271.24
2026-06,Sureste,CLI-040,Esporádico (bajo volumen / baja frecuencia),Línea Estándar,Estándar Retail,274.79
2025-01,Centro,CLI-041,Ocasional (alto volumen / baja frecuencia),Línea Premium,Premium Oficina,932.59
2025-02,Centro,CLI-041,Ocasional (alto volumen / baja frecuencia),Línea Premium,Premium Oficina,935.58
2025-05,Centro,CLI-041,Ocasional (alto volumen / baja frecuencia),Línea Premium,Premium Oficina,810.31
2026-07,Centro,CLI-041,Ocasional (alto volumen / baja frecuencia),Línea Premium,Premium Oficina,989.8
2026-08,Centro,CLI-041,Ocasional (alto volumen / baja frecuencia),Línea Premium,Premium Oficina,1002.08
2025-07,Centro,CLI-041,Ocasional (alto volumen / baja frecuencia),Línea Estándar,Estándar Retail,784.74
2025-10,Centro,CLI-041,Ocasional (alto volumen / baja frecuencia),Línea Estándar,Estándar Retail,929.06
2025-11,Centro,CLI-041,Ocasional (alto volumen / baja frecuencia),Línea Estándar,Estándar Retail,746.18
2025-12,Centro,CLI-041,Ocasional (alto volumen / baja frecuencia),Línea Estándar,Estándar Retail,945.57
2026-02,Centro,CLI-041,Ocasional (alto volumen / baja frecuencia),Línea Estándar,Estándar Retail,912.12
2026-06,Centro,CLI-041,Ocasional (alto volumen / baja frecuencia),Línea Estándar,Estándar Retail,910.58
2026-08,Centro,CLI-041,Ocasional (alto volumen / baja frecuencia),Línea Estándar,Estándar Retail,917.06
2025-03,Centro,CLI-041,Ocasional (alto volumen / baja frecuencia),Línea Económica,Económica Básica,536.31
2025-05,Centro,CLI-041,Ocasional (alto volumen / baja frecuencia),Línea Económica,Económica Básica,396.1
2025-07,Centro,CLI-041,Ocasional (alto volumen / baja frecuencia),Línea Económica,Económica Básica,470.14
2026-01,Centro,CLI-041,Ocasional (alto volumen / baja frecuencia),Línea Económica,Económica Básica,516.18
2026-02,Centro,CLI-041,Ocasional (alto volumen / baja frecuencia),Línea Económica,Económica Básica,600.25
2026-03,Centro,CLI-041,Ocasional (alto volumen / baja frecuencia),Línea Económica,Económica Básica,533.25
2026-04,Centro,CLI-041,Ocasional (alto volumen / baja frecuencia),Línea Económica,Económica Básica,596.39
2026-05,Centro,CLI-041,Ocasional (alto volumen / baja frecuencia),Línea Económica,Económica Básica,487.75
2025-01,Centro,CLI-042,Ocasional (alto volumen / baja frecuencia),Línea Premium,Premium Hogar,1091.96
2025-03,Centro,CLI-042,Ocasional (alto volumen / baja frecuencia),Línea Premium,Premium Hogar,1133.99
2025-05,Centro,CLI-042,Ocasional (alto volumen / baja frecuencia),Línea Premium,Premium Hogar,1165.39
